p,r,w,v,T,d
31,0,9,2,170,773
29,1,14,1,122,231
22,0,9,1,197,317
17,2,10,1,179,506
23,3,15,1,118,713
24,6,9,1,171,709
21,4,19,1,159,408
7,7,19,2,116,709
26,13,7,1,125,484
3,11,15,3,141,151
26,16,8,3,166,233
33,18,8,2,132,860
33,6,10,1,167,117
26,4,16,1,112,429
18,20,19,1,109,526
21,5,8,1,118,579
20,8,11,2,183,877
20,8,7,1,148,526
22,14,12,1,159,472
30,27,7,1,113,399
20,3,11,4,195,208
12,25,19,1,110,421
29,14,7,1,145,382
16,23,5,1,143,410
15,15,14,3,186,535
9,4,7,1,158,678
27,62,14,1,103,876
9,32,13,2,100,462
21,33,7,1,170,516
8,14,8,1,136,552
25,36,10,2,139,526
16,37,7,2,182,548
38,38,7,3,183,827
18,79,10,1,138,481
34,34,15,1,199,557
20,11,16,1,133,549
22,86,17,1,137,395
12,18,8,1,174,94
22,6,17,1,198,472
21,93,8,1,140,454
30,96,18,1,195,566
26,49,6,1,163,464
26,59,19,1,185,656
7,60,18,2,147,732
13,35,7,1,123,526
11,7,9,2,159,557
14,110,12,1,100,426
36,37,15,1,134,663
24,115,15,1,142,594
24,31,7,1,199,303
11,16,12,2,184,477
9,122,13,4,188,346
13,41,15,1,121,311
8,85,15,1,190,703
20,54,7,4,112,532
8,18,7,1,138,337
24,18,19,1,157,431
19,27,6,1,177,105
37,139,6,1,167,671
16,9,6,2,155,510
2,84,19,1,146,628
13,61,5,1,129,549
19,49,8,1,174,472
18,63,10,1,140,264
11,89,14,1,168,252
21,155,15,1,138,953
16,92,5,1,122,478
20,11,13,1,193,511
20,68,10,1,137,523
18,69,14,1,196,243
32,22,7,1,164,624
11,113,5,1,173,486
9,172,16,1,132,446
19,175,17,1,135,468
26,12,15,1,109,581
12,36,13,1,123,480
29,61,17,1,177,597
13,107,14,1,150,564
17,12,14,1,195,260
11,25,15,1,129,516
23,26,13,1,115,512
30,52,19,1,143,638
17,114,6,2,143,655
12,132,6,2,116,870
5,117,11,1,122,791
18,27,15,1,147,483
15,86,9,1,190,108
9,139,12,1,138,694
17,105,9,1,177,618
24,142,7,1,133,941
19,108,14,1,159,829
