p,r,w,v,T,d
18,0,19,1,184,323
6,2,23,1,136,302
9,1,18,1,180,529
22,2,23,1,193,122
7,7,15,1,120,351
20,1,15,1,190,363
22,10,16,1,178,389
17,7,14,1,166,225
13,13,15,1,119,222
12,3,20,2,180,218
17,6,24,1,131,301
9,9,17,1,130,250
11,1,22,2,143,437
2,22,16,1,102,302
19,12,19,2,116,310
8,13,16,1,135,327
11,13,15,1,104,286
7,19,16,1,141,311
15,15,22,1,152,366
20,32,17,1,136,303
5,14,15,1,201,400
7,7,21,1,185,371
24,10,22,2,144,347
17,13,19,1,170,231
11,5,14,1,121,286
5,24,16,1,187,352
11,22,14,1,128,456
2,23,20,1,102,398
12,23,16,1,179,464
10,13,17,1,111,268
6,21,21,2,162,286
17,17,13,1,150,311
32,54,23,1,149,461
29,55,18,1,134,301
9,57,24,1,147,412
5,8,24,1,186,330
4,35,24,1,149,292
13,26,14,1,176,315
13,21,22,1,175,257
11,33,14,4,192,213
3,28,16,2,156,355
11,9,18,2,160,412
15,41,23,1,131,372
12,48,21,1,101,299
7,43,23,1,113,437
17,50,16,1,123,280
8,21,14,1,125,289
11,5,19,1,155,261
16,11,19,1,106,163
15,5,19,1,172,258
7,17,18,1,153,65
12,43,24,2,109,276
12,36,16,2,119,530
14,12,17,1,188,209
7,60,19,2,156,257
7,18,13,1,173,278
16,6,16,1,189,158
16,25,24,1,165,286
19,32,20,1,201,178
4,66,14,3,155,392
13,27,20,3,101,341
15,7,14,1,135,415
27,21,24,1,100,343
5,35,20,1,147,111
36,45,16,2,187,539
13,36,17,1,137,355
7,55,19,1,129,558
4,15,19,1,124,350
6,76,19,1,168,238
19,67,22,1,164,486
24,16,15,1,138,161
15,24,13,1,185,435
20,50,24,1,139,543
16,122,23,1,119,647
26,33,21,1,101,193
7,25,23,2,117,536
21,85,17,1,112,370
14,65,16,2,165,295
4,17,17,1,192,164
16,26,16,1,141,417
11,36,15,1,148,284
14,136,21,1,173,659
12,37,14,1,148,191
18,37,15,1,178,529
40,47,22,1,145,450
32,28,18,1,166,395
14,144,23,3,138,485
14,85,20,1,159,147
23,49,24,1,192,249
32,30,21,1,181,301
13,75,23,2,126,346
7,20,23,1,184,325
19,31,17,1,157,524
19,52,16,1,153,416
20,42,13,1,193,348
3,42,24,1,146,108
6,43,24,3,185,358
4,22,17,1,132,203
7,110,17,3,114,454
21,166,13,1,164,370
19,45,13,1,102,405
8,56,20,1,138,356
15,100,17,1,188,379
13,101,18,1,187,542
20,116,19,1,177,392
19,47,22,2,139,307
19,178,22,2,135,423
5,120,22,1,171,186
6,24,15,1,189,566
11,37,19,1,152,254
18,25,22,1,138,538
8,124,24,1,114,436
3,25,18,1,132,423
7,110,14,1,108,413
18,127,13,1,201,498
27,96,13,2,145,203
16,13,17,1,201,286
17,26,21,1,121,316
16,66,17,1,101,93
