p,r,w,v,T,d
20,0,18,1,191,546
19,1,22,1,109,366
12,0,24,1,198,505
21,3,21,1,179,338
9,9,25,1,152,337
23,1,19,1,129,231
20,7,19,1,198,509
17,9,18,2,113,104
11,4,18,1,131,37
16,4,20,1,106,171
25,5,18,1,179,322
12,17,21,1,131,497
35,27,22,1,118,363
20,10,22,1,108,212
11,11,22,1,105,439
27,11,21,1,119,361
9,2,25,1,152,310
21,26,22,1,178,133
18,8,22,2,140,170
29,6,23,1,124,451
17,3,25,1,200,398
22,20,19,1,198,141
26,25,19,1,148,374
11,7,20,1,153,324
21,32,19,1,127,334
10,38,21,1,179,451
18,8,24,1,158,232
22,4,22,1,169,154
7,42,21,1,113,472
17,22,20,1,144,342
27,18,18,2,138,611
17,5,19,1,199,330
10,36,24,2,103,424
18,75,25,1,165,407
23,38,23,1,176,437
19,5,21,1,158,408
19,41,19,1,157,160
29,35,21,1,189,597
19,11,21,2,190,433
26,29,24,1,118,271
20,24,19,1,168,412
27,19,23,1,200,114
12,63,25,1,125,365
29,19,24,1,113,520
13,7,22,1,198,468
27,27,25,1,138,270
15,104,22,1,107,225
10,62,24,1,185,372
17,29,19,2,142,237
9,74,23,1,113,377
9,30,22,1,117,415
13,77,25,1,119,562
23,8,18,1,117,278
16,8,23,1,191,567
28,16,24,1,133,404
8,17,19,1,155,306
11,63,18,2,107,526
20,17,18,2,145,575
10,44,24,1,193,320
20,9,21,1,193,452
13,136,18,1,135,485
21,81,25,1,157,438
19,9,23,1,145,126
17,83,25,1,130,509
20,29,23,1,195,469
15,147,18,1,164,238
18,50,22,1,165,410
3,76,23,1,197,342
9,41,20,1,150,543
18,42,20,1,138,599
25,32,22,1,144,347
17,21,20,1,117,296
21,109,18,1,177,217
19,96,18,1,166,528
15,11,24,1,144,290
19,11,18,1,148,232
13,86,21,1,104,104
20,116,23,1,171,409
19,12,18,1,153,233
22,12,21,1,179,586
19,24,24,1,161,480
21,37,18,3,144,103
14,37,22,1,161,374
22,63,21,1,123,433
13,111,25,1,113,389
16,96,18,1,189,180
24,81,24,1,140,346
3,115,25,1,185,398
25,199,21,1,153,232
22,40,25,1,106,402
20,54,20,1,175,435
27,14,18,1,181,298
23,121,22,1,117,278
15,28,18,2,154,316
19,124,25,1,118,530
18,107,19,1,192,529
31,91,21,1,180,243
26,29,18,1,120,254
22,44,19,1,195,249
19,60,20,1,117,236
30,75,23,1,200,533
6,61,24,1,187,476
19,77,22,1,105,413
24,78,22,1,128,413
20,31,19,1,118,377
13,48,22,1,125,276
14,140,20,1,179,504
19,65,19,1,143,360
20,163,20,1,137,388
11,82,24,1,155,343
22,249,18,2,152,531
25,251,20,1,181,508
19,253,18,1,124,544
17,107,19,1,101,397
17,172,21,1,174,411
17,108,21,1,156,293
11,153,24,1,125,454
17,177,22,1,129,674
30,134,21,1,110,479
20,90,25,1,100,704
18,113,18,1,122,340
25,18,19,1,185,394
24,37,23,1,158,647
18,56,20,1,199,390
16,164,23,1,130,456
24,19,18,1,190,415
21,76,24,4,180,352
25,120,21,2,120,490
23,77,19,1,149,619
29,122,23,1,201,704
21,172,24,1,147,631
21,173,21,1,142,473
16,174,20,1,112,482
11,100,22,1,118,334
18,177,25,1,129,734
15,81,25,1,182,325
17,62,24,1,162,587
20,155,22,1,194,456
18,182,25,1,133,472
16,131,21,1,141,523
13,21,23,2,162,260
15,106,20,1,201,461
18,187,25,1,167,726
20,86,22,1,107,378
17,65,24,1,171,373
13,109,20,1,129,563
19,66,19,1,170,403
11,89,24,1,138,430
25,140,18,1,169,504
13,112,25,1,189,540
21,23,19,1,192,494
9,46,21,1,114,334
14,46,23,2,199,493
21,144,22,1,185,754
21,116,25,1,135,574
22,205,18,4,180,505
11,118,21,1,154,561
21,95,20,1,162,407
9,95,24,1,167,490
