p,r,w,v,T,d
22,0,18,1,161,329
26,2,25,1,138,311
8,1,21,1,131,317
2,3,18,1,144,205
15,3,23,1,114,312
5,4,21,2,100,267
37,10,20,3,119,412
9,4,20,1,165,88
1,1,22,1,109,334
14,10,23,1,100,293
8,17,17,1,189,34
12,9,23,1,175,273
16,7,24,1,134,563
29,15,24,3,198,78
8,3,17,1,168,606
14,7,25,1,160,375
16,7,20,1,105,243
21,12,25,1,163,60
10,10,18,1,185,227
16,16,21,2,109,117
18,9,20,2,117,541
6,2,21,1,148,533
22,19,19,1,148,299
7,20,23,1,194,344
33,5,24,1,141,224
28,18,20,1,182,402
4,44,24,1,104,291
20,27,24,1,166,66
12,32,19,1,162,157
22,3,17,1,138,309
21,34,18,1,200,566
20,22,17,2,198,292
6,36,17,1,144,50
8,38,18,1,148,360
10,4,24,1,151,501
11,16,18,1,164,337
18,61,19,1,151,193
5,8,18,1,123,424
8,32,18,2,180,320
10,44,18,1,169,561
12,28,23,1,195,286
6,9,25,1,178,112
11,42,24,1,105,63
14,20,20,2,155,543
10,38,22,1,200,407
22,38,17,1,169,481
10,33,20,1,128,146
17,5,19,1,153,262
9,82,18,1,161,435
9,35,19,1,131,451
7,28,25,1,191,316
24,87,19,1,156,479
3,18,24,2,144,397
18,12,25,1,194,231
22,18,18,1,109,304
30,6,20,2,118,349
17,56,22,1,140,441
12,32,20,1,157,197
31,58,20,1,188,581
13,50,25,2,197,386
15,27,25,1,159,324
30,21,23,1,172,209
9,14,21,1,145,416
17,63,20,2,143,340
5,36,20,1,122,380
11,55,25,1,145,344
8,30,17,1,109,327
20,31,18,3,134,131
16,58,18,1,131,312
5,31,20,1,123,206
5,24,24,1,148,235
1,81,25,1,121,271
17,82,18,2,191,347
12,8,22,1,143,255
32,25,21,1,137,457
19,75,18,1,146,455
9,54,17,1,165,341
17,66,22,1,140,473
10,78,21,1,106,544
17,36,19,1,182,390
21,9,18,1,142,323
25,18,22,2,134,287
21,9,22,1,162,623
1,71,19,1,127,446
14,48,23,1,180,538
2,19,17,1,168,333
22,39,18,1,147,315
24,50,23,1,125,569
8,150,24,1,131,603
19,20,21,1,117,256
12,102,19,1,140,389
15,65,18,1,159,433
26,31,19,2,158,245
12,32,23,1,174,294
10,94,21,1,152,371
14,22,17,1,112,205
16,33,20,1,174,636
30,22,24,2,172,364
14,98,19,3,181,399
11,45,24,2,162,440
10,85,23,1,134,339
