p,r,w,v,T,d
8,0,8,1,107,253
10,0,10,1,137,313
9,1,10,1,149,190
11,1,11,2,184,241
15,3,11,3,160,223
17,1,9,3,139,167
4,4,9,3,193,275
11,4,12,1,126,142
10,5,11,1,102,197
16,1,10,3,119,254
7,2,11,1,138,49
19,9,10,1,124,126
17,10,10,1,100,386
5,3,8,1,142,21
12,1,12,1,109,175
4,4,8,1,180,219
2,12,13,2,158,53
11,13,12,1,181,240
1,5,10,1,164,71
12,6,12,1,112,286
12,2,13,1,131,32
10,15,13,1,196,357
8,12,13,1,126,198
3,15,12,1,154,163
22,4,12,7,189,185
4,4,8,4,121,242
20,22,13,1,201,291
14,5,10,1,184,300
9,12,11,2,186,244
7,15,13,1,148,267
8,22,13,1,174,165
26,23,12,1,100,376
16,3,12,2,137,276
7,24,11,1,166,148
9,3,13,2,189,326
9,29,11,1,124,362
2,3,12,1,115,233
7,16,12,1,160,420
18,28,10,2,135,234
5,16,13,1,149,317
12,13,8,1,159,292
4,3,11,2,198,288
17,31,12,1,133,398
14,7,10,1,189,206
12,4,13,1,174,162
11,57,8,1,132,323
14,4,9,1,110,219
18,20,10,1,182,125
6,40,13,1,156,208
12,31,11,2,186,114
9,8,12,1,194,360
16,43,11,1,142,109
4,66,9,1,133,189
8,39,8,1,103,138
19,14,10,1,120,334
4,29,9,1,192,138
15,47,10,1,123,496
9,19,8,1,101,387
12,10,13,1,129,197
9,25,10,1,150,39
1,20,8,2,104,152
12,5,11,1,118,173
12,10,11,1,155,361
16,46,9,1,146,390
15,22,9,1,197,265
17,41,10,2,164,411
11,22,12,1,113,364
12,6,11,1,155,143
9,86,13,1,183,290
3,6,13,2,139,175
15,44,10,3,116,464
14,37,12,1,110,263
8,91,10,1,129,104
11,25,10,2,119,230
14,31,10,1,125,168
11,13,13,1,144,200
16,19,10,1,192,252
12,6,10,1,152,371
10,26,11,1,196,162
2,42,11,1,161,289
17,7,10,1,189,317
13,102,11,1,106,262
7,34,13,1,148,342
4,14,13,1,127,221
8,44,12,2,185,426
16,63,13,1,117,306
6,29,8,1,165,90
