p,r,w,v,T,d
12,0,19,1,110,116
10,1,17,1,100,119
9,2,13,1,150,69
10,0,14,1,104,231
9,2,18,1,142,262
12,1,14,1,197,316
9,1,10,1,107,196
10,1,13,1,181,230
9,3,19,1,138,176
11,7,10,1,195,207
8,2,14,1,192,72
11,4,11,1,182,106
13,4,16,2,138,190
10,8,21,1,198,163
10,4,12,2,107,165
12,8,21,1,149,95
8,6,10,1,136,180
8,9,10,1,132,272
10,4,17,1,136,105
11,3,10,1,190,113
8,5,10,1,178,61
11,17,14,1,166,173
9,13,15,1,174,35
11,9,13,1,169,97
10,12,15,1,109,203
11,13,10,1,183,298
11,31,13,1,167,254
6,16,16,1,109,255
14,14,21,2,131,119
11,9,15,2,161,184
11,10,21,1,107,107
11,12,22,1,157,153
11,3,12,1,194,300
8,17,20,3,107,165
9,17,21,1,175,196
11,18,12,1,142,105
13,14,15,1,108,142
8,26,23,1,116,291
10,9,19,1,128,232
11,23,21,1,104,245
9,28,22,1,118,209
11,33,18,1,103,187
13,3,14,1,175,144
9,26,22,3,159,305
10,35,22,1,141,324
9,32,13,3,106,99
12,23,14,1,111,248
14,57,21,1,145,218
10,4,14,2,121,109
10,4,11,1,133,251
10,20,21,3,176,304
12,12,17,1,140,145
6,31,10,1,191,328
9,32,10,1,153,233
9,22,17,2,190,143
12,44,16,1,196,240
11,13,19,1,128,136
11,9,11,3,114,208
8,41,11,1,188,316
10,36,17,1,172,205
10,36,15,2,133,78
7,10,17,3,102,91
10,25,11,1,128,238
10,5,22,1,135,134
8,39,16,1,103,170
12,78,21,1,201,300
9,11,23,1,170,303
7,54,14,1,191,201
9,27,19,1,134,182
9,6,10,1,182,177
10,28,12,1,159,139
9,23,22,1,190,146
7,87,16,1,120,313
9,51,15,3,130,192
9,89,22,1,174,315
11,24,19,1,168,154
11,18,21,1,194,166
13,62,19,1,162,234
10,25,14,1,111,334
11,48,13,1,141,275
11,56,19,1,103,203
11,26,15,2,170,264
11,7,9,1,143,180
12,27,17,1,143,86
8,51,23,4,143,243
11,34,15,1,105,222
10,14,21,1,128,162
11,52,21,1,169,206
11,7,17,1,115,52
8,7,10,1,197,162
14,108,12,1,132,298
7,110,18,3,121,358
12,65,16,1,120,269
11,7,15,1,142,245
10,23,18,5,184,224
11,31,18,1,100,342
10,31,18,1,126,51
10,39,20,2,105,222
7,24,16,1,182,216
6,70,9,1,153,226
8,50,17,3,200,259
9,16,11,1,166,149
11,41,15,1,160,166
9,72,12,1,114,264
13,73,22,1,132,217
9,34,11,1,173,259
11,26,14,1,119,246
11,26,9,1,168,202
11,9,10,1,184,185
8,66,17,1,168,191
13,27,16,1,104,186
8,45,14,2,157,310
9,36,23,1,147,93
10,79,22,5,180,257
13,92,21,1,138,195
11,139,18,1,126,264
12,140,19,1,192,417
9,9,20,1,191,187
9,83,20,1,128,253
8,60,9,1,174,146
9,145,11,1,128,225
9,85,13,1,191,215
10,49,19,1,186,225
8,99,18,1,119,340
11,149,19,1,134,264
10,151,10,1,121,200
10,30,23,1,182,189
8,51,15,1,169,195
10,90,14,1,101,254
10,21,21,2,120,143
11,21,21,1,188,226
12,92,13,1,173,274
13,106,21,1,165,376
10,32,13,1,133,166
9,11,18,1,136,200
13,108,16,1,114,217
8,96,10,2,150,224
8,33,23,1,133,194
11,166,19,3,181,402
11,56,11,1,197,279
10,169,19,1,154,189
11,11,22,1,156,210
10,34,21,1,132,208
13,23,18,1,110,181
10,12,10,3,107,179
9,58,10,1,101,205
11,88,17,2,139,266
9,89,16,1,163,247
11,12,18,1,123,88
9,48,20,1,103,155
11,36,15,1,149,280
10,12,16,1,128,192
9,37,23,1,129,263
9,12,9,2,190,237
10,77,11,2,150,159
12,78,19,1,138,329
10,125,19,2,190,333
11,126,14,1,193,250
12,190,13,3,109,370
12,51,22,1,130,229
10,80,18,2,182,284
14,39,23,1,115,155
8,26,10,1,131,216
8,82,13,2,191,352
10,26,14,1,163,174
10,40,11,2,142,248
11,40,14,1,164,283
8,27,17,1,199,174
9,135,20,1,123,347
9,27,10,1,147,154
9,68,11,1,175,350
10,69,18,1,190,204
12,86,15,1,157,183
12,122,14,1,145,299
12,87,21,2,102,169
12,141,16,1,128,400
9,42,12,1,111,108
10,142,16,1,181,444
11,89,23,1,118,401
10,14,9,1,103,232
10,127,15,1,190,302
8,145,22,1,101,303
10,58,14,1,126,284
10,92,14,1,158,245
12,111,19,1,182,286
13,59,22,5,120,98
10,93,21,1,134,137
9,94,18,1,197,190
11,132,16,1,136,284
10,95,13,1,178,306
9,134,19,1,162,358
13,115,15,1,166,451
9,96,16,3,194,309
8,136,14,1,131,249
7,62,18,1,110,274
9,47,11,1,102,217
9,157,20,1,111,198
9,16,12,1,127,250
10,139,9,2,100,369
10,16,11,1,115,229
6,64,20,2,174,178
11,141,16,1,161,368
9,122,12,3,110,316
13,102,16,1,190,322
10,123,18,3,116,312
13,16,18,1,176,199
8,124,20,2,189,229
9,67,12,1,120,293
8,251,16,1,126,391
11,34,18,3,105,138
9,105,20,1,160,323
8,34,11,1,167,201
7,170,22,2,113,484
11,17,23,1,125,224
11,129,19,1,146,340
9,130,11,1,113,296
9,130,19,1,156,320
7,35,9,1,103,267
10,175,13,1,178,364
11,18,12,1,169,182
14,18,14,1,117,305
10,133,13,2,177,407
11,111,14,1,145,372
13,90,18,1,188,137
9,36,18,1,128,350
14,90,18,1,183,229
8,54,13,1,174,136
10,160,17,1,191,390
9,275,16,1,161,575
12,184,12,1,139,454
9,185,13,1,126,288
11,56,15,1,100,103
12,93,22,1,135,266
11,37,19,1,115,160
10,282,10,1,123,470
11,283,19,1,195,550
9,95,14,1,183,273
10,76,11,1,194,257
10,143,23,1,136,161
11,168,9,1,144,344
10,77,22,1,195,303
7,97,16,1,147,173
7,194,10,1,112,420
11,39,10,1,133,116
10,196,16,1,159,389
9,295,23,1,112,477
8,198,15,1,190,258
