p,r,w,v,T,d
8,0,24,1,148,356
4,1,23,1,138,208
9,2,25,1,183,271
5,1,21,1,156,100
5,3,23,1,188,271
15,6,22,1,165,204
14,5,24,1,173,196
10,3,25,1,142,218
7,1,22,1,122,140
10,2,25,2,132,227
7,4,24,1,183,265
13,1,25,2,177,132
4,2,23,1,149,41
16,3,25,1,158,296
15,4,22,1,178,135
7,9,24,1,196,204
16,4,23,2,116,168
10,5,22,1,129,205
9,12,25,4,116,389
11,13,22,1,156,226
10,16,22,1,125,219
10,10,21,1,184,142
14,26,22,1,157,223
14,9,22,1,163,209
9,4,23,1,133,233
6,12,24,1,147,228
9,18,24,1,171,71
10,19,25,1,122,84
7,4,25,1,138,252
13,23,21,2,120,78
11,21,21,1,135,195
9,7,22,1,122,193
11,38,24,1,199,141
10,8,24,1,126,160
5,27,25,1,190,125
12,11,22,1,136,295
10,29,24,1,168,281
12,15,22,1,201,171
13,12,23,1,116,231
6,9,21,1,189,208
7,32,24,1,138,93
10,13,23,2,185,180
11,21,24,3,184,205
6,7,22,2,199,133
10,22,24,1,116,143
11,31,24,1,128,221
11,18,21,3,192,52
15,15,23,4,109,196
16,57,23,1,128,206
13,29,22,1,150,235
10,25,24,5,155,198
8,12,21,1,191,178
10,12,23,1,138,232
11,21,22,1,117,139
14,21,21,1,192,179
4,33,21,1,171,293
13,33,23,1,109,260
12,5,24,1,156,189
14,9,21,1,198,339
13,5,25,1,140,172
12,30,21,1,171,401
15,5,21,1,173,175
11,74,23,1,160,388
12,10,22,4,168,260
6,32,23,1,153,219
2,26,21,2,173,62
12,46,21,1,163,279
3,27,22,1,194,176
16,5,22,1,182,225
7,11,25,1,129,174
10,6,24,1,121,37
9,11,22,1,156,105
15,57,22,1,172,193
5,43,23,1,181,228
1,37,21,1,154,213
8,37,23,1,131,317
14,38,23,1,163,72
11,18,25,1,115,229
4,54,23,1,164,383
16,94,23,1,163,247
7,6,23,1,134,114
8,48,23,1,182,336
5,97,23,1,129,413
10,99,24,2,181,219
18,100,21,1,139,224
19,20,22,3,194,281
12,43,23,2,166,196
7,7,25,1,171,263
16,28,24,1,178,226
17,14,22,1,122,151
13,36,21,2,145,216
4,14,25,1,144,245
13,15,24,1,128,112
10,22,25,1,137,268
10,7,24,1,113,344
4,30,24,1,134,247
7,15,21,1,171,129
8,38,24,2,156,214
10,58,25,1,172,205
13,8,23,4,110,276
8,59,24,1,190,307
9,32,25,2,108,211
9,32,21,1,175,163
13,122,23,1,187,318
10,124,25,1,150,344
10,73,25,1,189,263
6,84,23,1,174,238
8,53,23,1,171,367
15,26,22,1,144,352
10,35,25,1,164,221
6,65,22,3,106,136
9,55,23,1,151,328
15,67,21,1,145,91
18,90,21,2,149,239
9,36,25,1,159,222
9,137,21,1,131,163
10,28,22,2,156,365
1,19,23,1,158,181
4,19,25,1,110,83
7,19,22,1,146,370
6,83,24,1,149,384
15,29,22,1,144,301
18,19,24,1,181,235
8,49,24,1,175,207
16,20,25,1,177,231
16,149,25,2,162,361
8,87,24,1,136,241
14,10,21,1,165,89
6,63,24,1,149,241
10,77,24,1,154,116
7,77,21,1,121,162
17,104,23,3,169,491
11,105,25,1,109,310
9,92,24,1,102,352
15,53,24,1,159,264
4,43,21,1,126,322
13,81,21,1,131,321
12,43,24,1,156,292
17,68,23,1,178,206
6,110,25,1,126,294
10,83,24,2,133,201
10,22,21,1,137,307
10,22,21,1,170,232
11,71,23,1,142,193
8,11,22,1,199,135
19,11,22,2,189,226
11,58,24,2,137,244
8,23,23,1,112,293
9,59,24,1,116,291
7,89,24,1,122,280
5,74,21,1,111,260
11,105,25,1,179,233
8,120,23,1,199,282
8,106,21,1,160,395
17,37,23,1,164,103
12,107,24,1,172,220
1,49,24,1,131,194
4,93,24,1,118,415
9,13,21,1,154,290
8,110,24,1,105,211
8,79,25,1,194,190
10,80,22,1,149,274
13,51,21,1,127,213
7,52,24,1,199,296
6,97,25,1,137,271
10,131,21,1,191,325
17,115,23,1,134,181
5,26,25,1,113,194
7,27,24,1,199,225
19,13,22,1,103,318
11,135,22,1,157,329
15,68,21,1,152,305
4,136,23,1,123,274
15,103,22,1,155,320
12,86,22,1,194,221
7,121,24,1,177,306
9,122,24,1,163,299
6,105,23,1,124,437
18,211,21,1,131,378
6,57,25,1,151,211
10,214,25,1,143,314
9,57,24,1,138,201
7,72,23,1,129,294
17,14,22,1,176,185
5,219,21,1,150,407
6,220,24,1,163,353
12,129,23,2,150,298
9,30,24,1,131,47
8,60,23,2,150,186
4,60,21,3,193,298
2,226,21,1,120,418
13,61,21,1,127,235
8,46,24,1,138,161
11,96,21,1,104,356
4,96,25,3,124,330
9,46,25,1,184,270
10,233,22,1,130,534
2,47,25,1,134,235
9,16,21,1,183,193
11,158,23,1,149,377
3,16,22,2,165,313
4,32,23,1,170,252
12,64,23,1,157,396
9,80,24,1,126,282
4,48,23,1,135,147
15,122,22,1,143,335
16,163,24,1,104,522
7,16,22,2,132,162
9,103,25,1,124,291
13,17,24,1,137,181
6,33,22,1,115,249
17,50,25,1,156,226
10,17,21,1,197,235
10,253,24,2,107,456
9,85,21,2,191,228
4,51,21,1,169,315
7,86,22,1,197,297
7,17,24,2,167,358
17,108,24,1,188,460
10,152,25,2,136,350
4,109,23,1,138,305
10,109,21,1,150,275
12,264,24,1,151,596
10,110,25,1,158,198
6,53,24,1,190,165
