p,r,w,v,T,d
15,0,12,3,198,303
4,0,18,1,173,10
17,0,17,3,131,218
25,3,14,1,100,311
8,3,12,1,147,53
17,2,12,1,154,219
8,4,14,1,116,91
17,5,18,2,135,50
9,6,20,1,191,243
32,4,15,1,200,264
10,3,14,1,119,269
11,9,21,2,172,260
9,4,12,1,111,256
18,1,12,1,196,92
21,1,11,1,132,373
6,5,21,1,118,28
20,9,17,1,137,36
14,9,21,1,171,379
14,4,11,1,153,234
18,18,22,1,159,224
3,13,19,1,168,192
21,22,18,1,185,265
32,7,12,1,198,335
21,7,20,1,145,283
6,38,18,1,168,227
4,3,22,1,153,353
18,42,13,1,121,274
17,43,13,1,149,247
5,3,20,1,174,167
1,31,21,2,189,341
18,6,18,1,158,310
36,7,22,1,174,316
22,14,13,1,175,75
16,31,22,1,106,194
11,54,19,1,141,162
9,19,15,3,123,35
20,12,22,1,130,353
16,16,19,1,130,292
16,20,18,1,189,269
2,12,20,1,171,43
11,9,11,1,116,30
8,66,12,1,154,332
31,9,14,1,195,330
6,29,18,2,111,129
31,41,12,4,141,401
19,10,20,1,125,204
13,74,14,1,129,258
25,10,17,1,180,308
20,38,14,1,154,262
19,46,18,1,129,435
2,80,19,1,181,401
1,54,16,2,178,325
11,17,19,1,122,363
16,42,21,2,183,371
2,6,16,1,185,252
12,12,18,1,127,322
6,60,18,1,189,324
7,53,22,1,111,397
23,62,14,2,164,352
21,94,18,1,190,171
2,19,21,1,135,189
27,65,15,1,112,97
6,7,16,2,178,433
6,27,13,1,136,480
13,7,11,1,177,202
28,61,18,1,124,348
9,35,11,1,148,284
19,36,22,1,197,303
1,22,14,1,178,159
10,64,16,1,113,292
9,65,17,1,139,304
6,47,20,4,109,444
14,23,21,1,134,227
3,49,15,1,104,371
16,118,14,1,183,359
12,120,18,3,196,443
20,16,19,1,112,298
4,8,16,1,130,156
7,73,11,1,121,298
19,17,22,1,121,42
17,9,20,1,190,222
6,17,20,1,139,32
17,9,15,3,107,310
14,133,16,1,125,457
15,18,13,2,163,415
14,57,14,1,130,198
19,37,15,1,186,329
7,46,13,1,119,239
15,47,16,1,116,161
1,47,12,1,160,292
12,96,21,1,103,310
7,97,22,1,175,355
17,10,14,1,139,175
12,74,11,1,157,241
15,75,14,1,117,342
11,63,13,1,200,499
12,10,21,1,171,276
10,90,12,4,110,411
2,104,15,1,156,111
6,32,13,1,185,325
17,107,16,1,104,460
30,43,21,1,144,287
17,54,11,4,152,498
8,22,20,1,173,241
15,44,16,1,175,300
15,34,11,1,112,304
9,57,18,1,149,285
14,57,22,1,147,218
12,173,13,2,165,442
35,58,18,2,118,109
23,12,17,2,150,261
18,36,12,1,134,249
19,119,22,1,121,383
10,120,15,1,120,220
16,36,15,2,128,347
18,12,14,3,186,482
16,12,17,1,114,323
11,50,17,1,119,228
29,189,16,1,197,465
5,190,22,1,137,250
14,80,19,2,163,235
2,26,18,1,167,404
15,52,16,1,152,235
3,82,11,1,143,430
11,66,18,1,116,334
7,200,21,1,149,430
4,202,21,1,177,441
23,54,12,2,110,288
11,14,11,1,181,268
11,55,21,2,165,391
12,14,19,1,149,272
14,210,17,1,179,344
5,42,17,4,102,271
