p,r,w,v,T,d
19,0,20,1,197,255
23,0,15,1,121,298
18,1,14,1,167,321
14,2,13,1,162,246
6,2,13,1,164,254
30,11,23,1,189,284
15,4,12,1,102,236
14,10,22,1,148,398
8,7,15,2,134,20
22,5,15,2,109,327
9,1,12,1,163,51
19,6,23,1,120,406
17,3,19,1,154,347
38,16,22,2,154,507
3,6,20,1,200,351
26,16,15,1,191,428
21,11,22,1,169,246
11,12,20,1,180,381
3,19,19,1,125,234
19,3,16,1,191,280
25,18,14,2,109,588
4,15,20,1,104,175
22,12,20,1,146,333
8,13,16,2,188,203
10,10,16,1,118,222
34,22,15,1,193,315
25,7,23,1,110,296
30,11,12,1,110,341
22,30,15,1,199,301
12,31,23,1,128,461
14,4,14,1,136,275
36,27,15,4,156,229
22,45,22,1,161,612
19,70,21,1,136,231
4,10,23,2,102,258
8,15,12,1,155,230
13,32,20,3,159,341
22,5,14,1,192,254
26,27,22,1,140,354
19,6,18,1,124,166
3,85,15,1,164,414
25,44,11,1,194,346
17,89,12,1,135,182
22,46,19,2,107,356
26,6,19,1,137,538
19,6,18,1,129,349
12,13,14,1,177,389
10,27,12,1,146,251
13,14,19,1,126,303
28,61,14,1,129,314
27,14,20,1,119,58
26,7,19,1,133,175
30,74,11,2,126,138
30,8,23,1,194,172
12,8,16,1,178,239
22,78,13,1,170,460
13,69,22,1,165,434
18,16,17,3,182,447
21,8,22,2,169,290
11,63,22,1,172,368
15,53,19,2,128,292
11,17,13,1,132,292
15,77,22,1,190,312
19,78,20,1,121,330
21,18,21,1,190,215
28,69,18,1,141,333
19,28,12,1,102,337
9,59,15,2,150,496
18,19,20,1,117,331
11,39,12,1,174,424
27,74,15,1,126,376
8,101,21,1,144,415
13,153,12,1,156,326
14,41,22,2,129,378
8,105,21,1,144,403
9,106,13,3,110,223
20,162,12,1,172,467
17,44,19,1,197,441
32,33,14,1,100,339
6,22,11,1,164,195
3,45,12,1,122,291
35,100,12,1,189,481
26,102,17,1,148,428
7,103,18,1,130,116
22,119,17,1,170,459
18,75,13,1,165,315
27,183,14,1,139,434
28,77,23,1,167,488
12,62,14,2,119,466
21,38,20,1,146,297
26,80,18,1,148,384
25,52,17,1,127,350
12,26,19,3,129,338
16,40,20,1,180,496
15,83,13,2,191,386
27,67,11,1,198,530
14,14,22,1,165,306
19,69,17,3,144,301
16,69,23,1,113,261
31,28,19,2,160,337
10,14,12,1,200,270
18,215,20,2,200,687
23,145,11,1,198,614
21,109,16,1,107,183
20,111,13,2,195,544
16,74,13,2,121,531
24,150,20,1,137,615
6,76,12,1,199,274
25,96,19,1,132,454
16,135,12,1,126,479
11,117,14,2,138,453
34,138,19,1,163,363
25,79,19,1,147,408
15,32,18,3,172,365
25,242,16,1,176,518
10,33,13,1,199,262
7,247,20,1,106,494
32,66,19,1,110,208
28,104,23,1,157,175
22,105,15,1,129,546
10,170,18,1,171,487
24,171,22,1,146,205
16,130,23,4,151,516
13,35,19,1,192,174
18,88,23,1,136,336
23,266,12,1,200,506
19,36,20,2,165,112
21,18,21,1,130,205
17,91,12,1,159,493
19,55,20,2,180,590
21,184,23,1,177,240
5,56,14,1,151,296
27,75,21,1,161,322
18,94,15,1,107,509
15,19,18,2,112,122
14,120,15,1,189,407
36,120,23,1,168,458
9,78,16,1,177,453
14,293,23,3,156,463
19,295,13,1,187,349
22,20,20,3,137,287
21,175,20,1,116,585
15,302,18,3,197,443
18,152,21,2,171,493
16,61,14,1,134,296
13,82,12,3,125,591
16,103,14,1,190,216
9,182,16,2,178,521
21,183,16,1,163,647
21,106,13,1,135,427
22,159,18,1,134,436
8,107,14,1,183,645
18,135,11,1,134,576
23,325,14,1,150,619
22,218,20,1,123,546
27,110,18,1,157,216
21,193,23,1,156,520
16,334,12,1,165,612
9,140,23,2,187,664
24,45,23,1,143,512
2,91,11,1,168,313
24,68,22,1,171,328
24,172,11,1,173,413
6,173,22,1,123,660
15,232,11,3,138,424
15,117,15,1,169,462
29,47,13,1,117,514
21,355,22,1,174,649
13,238,11,1,133,660
3,359,22,1,159,579
21,120,13,1,169,384
24,97,14,1,101,480
17,49,17,1,165,325
19,368,20,1,189,480
31,123,20,1,110,163
15,248,16,1,111,566
25,125,13,2,102,442
35,50,20,2,106,113
19,221,22,1,102,628
21,101,18,1,153,520
7,255,18,1,177,549
2,26,15,1,128,437
20,258,15,1,158,403
23,389,23,1,129,799
10,52,12,1,105,222
13,26,22,3,186,235
44,165,22,1,162,560
1,232,20,1,191,610
3,107,11,1,141,289
39,167,18,1,181,326
7,202,15,3,117,459
23,237,17,1,102,384
13,136,16,1,157,442
1,205,18,1,161,490
23,82,22,1,195,230
33,111,21,1,178,637
27,174,18,1,134,518
24,56,21,1,140,310
8,245,22,3,146,676
14,247,22,1,163,534
6,113,14,1,132,266
14,85,19,1,181,414
6,250,14,1,180,517
12,288,12,3,121,625
12,289,22,1,119,489
17,87,19,1,162,266
7,219,18,1,146,293
6,29,16,1,117,276
4,88,16,1,128,249
19,185,19,1,100,689
11,30,15,1,178,191
29,224,13,1,119,346
10,451,20,1,192,823
7,302,22,1,192,479
31,30,21,2,117,104
24,228,20,1,154,459
8,31,22,1,132,135
29,92,12,1,112,499
21,270,16,1,134,595
12,465,16,1,132,670
23,94,21,1,165,334
8,196,20,1,187,511
10,63,12,1,132,252
37,95,12,1,191,354
19,317,22,1,100,834
19,32,12,1,141,416
10,200,21,2,160,469
21,96,14,1,168,372
20,162,21,1,179,527
7,324,14,2,172,772
31,98,13,1,195,578
11,245,11,1,144,666
13,131,16,1,176,178
22,132,13,1,106,455
29,133,17,1,102,411
15,291,15,2,111,585
22,167,14,1,176,618
23,34,17,1,169,285
9,101,19,1,149,403
16,169,15,1,179,449
10,298,16,1,109,446
19,34,15,1,170,488
20,137,11,1,181,276
23,344,18,1,188,726
20,519,12,1,140,870
26,139,21,1,199,392
18,174,11,1,119,595
33,219,14,2,148,260
30,105,20,1,144,394
10,71,16,3,117,392
24,266,17,3,186,715
13,142,23,1,126,374
31,223,16,2,117,577
10,108,11,1,189,240
12,72,13,1,120,371
9,316,12,1,136,432
12,272,23,4,169,533
29,36,17,1,190,346
15,274,12,1,126,568
13,321,20,2,192,649
18,37,23,1,111,299
8,74,19,1,186,509
5,111,21,1,201,160
24,279,20,1,197,624
19,187,23,1,128,468
6,375,15,1,108,655
27,38,14,1,119,479
7,567,15,1,181,731
25,332,19,1,162,481
22,333,16,1,154,613
3,38,22,1,160,284
29,192,14,3,167,527
26,578,21,2,144,913
22,242,12,1,161,528
1,340,21,1,199,751
35,390,15,1,143,490
12,342,19,1,199,660
16,78,23,1,186,503
23,118,13,2,158,620
4,79,21,1,123,323
30,347,22,2,149,542
17,40,21,2,120,322
34,250,23,1,174,459
26,120,21,1,141,478
4,251,18,1,173,353
13,252,21,1,176,497
31,304,18,1,196,771
18,81,20,1,191,107
4,408,18,1,193,655
6,358,17,1,109,882
13,164,23,1,120,670
19,361,21,1,191,623
10,414,11,1,194,815
30,166,16,1,138,555
12,167,21,1,116,492
32,42,17,1,101,352
28,315,12,1,184,542
51,631,19,1,131,1045
24,84,22,2,102,406
11,212,11,1,187,430
11,266,13,1,149,747
13,213,21,1,157,501
3,374,18,1,163,721
26,43,15,1,108,227
21,323,17,2,136,483
6,43,23,1,192,271
9,434,15,1,171,688
17,435,16,1,144,807
5,436,15,1,183,451
4,88,12,2,173,305
11,439,19,1,141,665
12,661,15,1,184,911
22,663,20,1,157,1015
8,177,16,1,141,723
8,133,21,1,196,329
12,669,20,1,171,785
13,672,18,1,118,1003
15,180,15,1,184,463
33,45,20,1,189,221
14,282,20,1,103,662
8,181,21,1,195,704
14,398,18,1,198,672
14,684,18,1,198,980
11,137,23,2,105,281
9,230,20,1,126,495
16,138,18,1,127,382
15,92,18,1,115,417
24,232,23,1,100,640
21,290,23,1,146,575
26,140,19,1,112,375
12,292,13,1,199,587
16,94,22,1,195,251
6,188,19,1,137,411
25,142,13,1,132,623
25,296,23,1,191,685
24,356,12,1,180,637
22,357,21,1,179,802
18,477,22,1,116,782
12,718,11,2,107,1011
30,360,11,1,194,683
27,48,15,1,142,368
11,362,20,2,152,645
16,363,15,1,148,562
