p,r,w,v,T,d
24,0,12,3,128,320
16,2,19,1,170,430
20,5,13,1,101,507
19,0,12,2,131,547
20,2,19,1,113,411
16,1,15,2,141,215
24,7,20,1,190,323
21,11,21,1,150,213
16,3,19,1,140,295
25,14,21,3,125,341
18,3,20,2,141,186
19,5,12,2,189,112
19,12,12,1,182,438
24,10,16,1,191,516
20,2,20,2,112,56
17,36,11,2,154,66
22,8,20,2,189,261
18,8,15,1,149,308
16,21,20,1,158,443
16,19,19,1,124,331
18,6,20,1,134,339
14,17,21,1,170,50
22,14,17,1,120,344
25,11,13,1,171,198
21,57,16,3,176,529
22,16,13,1,179,302
20,17,19,1,168,165
16,9,18,3,139,118
20,13,21,1,134,323
20,40,11,1,137,150
25,10,17,1,192,332
22,5,13,2,142,377
19,20,18,1,117,459
20,79,17,1,193,626
21,47,17,1,166,306
16,42,13,2,145,317
24,43,11,1,197,223
19,37,17,1,147,275
19,91,18,1,196,567
19,47,21,1,117,390
22,32,11,1,163,152
26,20,12,1,116,437
18,7,18,3,171,513
20,7,20,1,193,262
19,70,18,2,184,559
16,107,13,1,193,254
18,64,14,1,144,490
20,112,21,1,148,448
20,23,16,2,136,63
23,58,21,1,115,215
21,70,11,1,118,256
19,16,13,1,109,452
19,33,21,2,173,331
17,25,17,1,149,465
19,54,13,3,101,536
19,17,19,1,173,323
20,134,17,2,176,274
28,91,13,1,108,593
20,81,19,1,125,290
15,28,14,3,146,55
20,60,13,1,129,321
19,97,15,1,141,310
20,49,13,1,195,494
18,75,12,1,140,345
18,10,18,1,144,311
18,41,16,1,189,598
24,79,18,1,194,584
24,32,14,2,185,382
21,43,21,2,130,307
20,11,18,1,162,148
19,167,12,1,129,706
20,71,14,1,113,343
16,46,12,1,192,152
21,58,16,1,194,400
21,118,14,1,112,420
15,48,20,2,184,261
24,12,17,3,121,526
21,37,21,1,111,427
26,124,19,1,166,528
17,110,21,1,127,426
19,51,19,1,190,398
19,52,18,1,161,303
21,26,19,1,148,518
17,26,17,1,112,49
22,117,13,1,196,361
19,41,21,1,187,299
21,14,18,1,149,319
15,207,19,1,156,407
20,28,11,1,194,111
21,212,19,1,150,571
20,43,20,1,190,429
23,29,20,1,127,165
22,219,12,2,186,496
23,30,12,1,158,119
19,112,16,1,174,413
19,151,12,1,121,513
20,114,20,1,152,309
19,154,12,1,157,437
18,78,16,2,148,384
12,31,18,1,105,52
21,238,18,1,164,592
24,120,15,1,144,498
18,101,14,1,171,273
18,164,15,1,127,457
18,17,19,2,157,140
21,104,19,1,101,398
25,67,18,1,197,436
19,255,20,1,169,700
24,150,21,1,154,480
18,152,13,2,171,503
16,87,13,1,199,486
17,154,20,1,121,439
20,267,17,1,136,441
18,135,11,2,121,425
15,272,19,1,142,368
19,73,13,1,154,359
24,18,18,1,122,352
23,186,12,1,176,352
16,56,18,1,125,399
23,142,17,1,181,170
25,76,16,1,182,322
22,168,12,1,121,492
20,97,15,1,199,324
21,39,12,1,123,91
20,296,16,1,199,629
19,40,13,1,185,584
20,125,17,1,101,399
19,101,17,1,172,347
22,102,13,1,165,369
19,62,14,1,179,119
24,41,17,1,176,409
21,182,17,1,120,435
21,21,13,1,121,292
27,21,14,1,160,383
14,107,12,2,168,231
15,107,20,1,101,494
17,135,15,1,161,494
20,136,12,1,168,262
20,88,20,1,125,473
18,166,21,1,179,692
22,45,13,1,151,254
22,224,17,1,145,741
23,169,15,2,192,481
24,91,12,1,183,470
18,172,15,1,158,420
24,115,15,1,149,570
22,116,17,1,139,395
19,351,15,1,174,599
22,235,16,2,181,340
25,237,19,3,135,754
26,24,17,1,100,360
22,48,15,1,182,318
15,48,18,1,128,318
20,365,17,1,139,696
21,73,18,2,143,449
18,25,11,1,161,343
18,217,15,1,116,516
20,156,11,3,100,341
17,157,13,1,188,485
