p,r,w,v,T,d
19,0,15,1,121,175
2,0,23,1,185,217
3,1,12,1,196,284
15,2,19,1,189,270
4,3,13,2,175,139
6,6,20,1,162,280
13,8,23,1,153,369
11,6,18,1,178,142
9,5,16,1,162,20
2,7,23,1,101,330
6,3,24,1,135,156
3,5,18,1,193,150
10,10,14,1,107,424
11,10,22,3,201,215
11,2,11,1,114,23
10,9,17,1,173,106
13,10,22,1,190,415
2,3,16,1,114,381
23,15,11,1,167,325
9,3,15,4,120,244
4,17,14,1,163,413
16,26,12,2,173,338
11,14,12,3,118,111
13,2,11,2,177,356
7,8,19,2,186,126
5,31,22,2,114,304
10,33,19,1,163,332
8,7,18,1,141,165
13,21,20,1,191,388
13,24,15,1,130,123
14,25,13,1,121,190
15,26,13,1,105,109
20,40,12,5,154,102
13,6,16,1,174,326
13,11,12,1,190,246
20,26,16,1,112,435
11,12,21,1,165,276
13,27,14,3,127,302
11,6,16,1,169,324
21,10,19,1,153,246
9,29,15,1,113,312
14,30,15,1,102,311
2,18,22,2,150,55
10,11,14,1,104,441
18,4,11,1,140,147
8,33,18,1,169,189
18,19,21,1,183,180
4,30,12,1,130,148
10,25,20,2,165,106
8,36,19,1,113,194
7,42,25,1,102,461
12,21,23,1,124,118
15,9,21,1,116,84
21,9,19,1,162,222
15,23,23,1,170,391
12,35,11,1,186,266
6,41,17,1,174,235
7,5,20,3,191,20
6,19,19,1,201,313
13,31,15,1,115,180
10,10,19,1,156,206
15,38,19,1,129,351
15,26,13,1,193,279
15,33,21,1,180,201
19,54,22,1,100,314
21,5,18,1,134,204
8,22,14,1,181,398
7,84,23,1,172,288
13,6,25,1,146,269
5,36,22,2,165,352
13,44,12,1,114,125
11,6,19,1,176,210
1,18,25,1,110,182
8,12,18,1,163,279
8,31,15,1,127,217
12,63,13,1,194,325
18,25,20,1,195,286
4,32,14,1,190,389
14,26,24,4,134,285
13,41,13,1,166,245
10,20,16,1,177,233
14,51,22,1,192,218
11,43,17,1,127,135
10,104,23,1,200,488
10,7,13,1,107,249
14,71,13,2,118,140
13,22,18,1,152,129
6,46,22,3,141,92
5,46,12,4,184,102
12,65,12,2,148,292
12,15,21,1,110,187
4,48,14,1,163,61
17,116,18,2,123,451
11,16,13,1,151,32
9,69,15,1,171,356
21,60,20,1,106,376
7,81,16,1,101,541
6,122,15,3,144,189
15,123,11,1,161,296
8,25,14,1,117,286
17,17,14,1,191,330
10,85,21,1,189,406
9,86,22,1,112,344
9,35,15,3,166,317
9,35,25,2,157,151
10,18,21,1,104,405
5,89,20,1,139,276
8,27,16,1,186,411
8,9,21,1,169,223
12,9,24,1,157,115
14,9,11,4,174,452
1,47,11,1,128,210
8,19,23,2,127,458
9,9,19,1,158,346
4,29,22,1,187,171
16,145,23,1,104,422
17,61,14,1,122,277
9,98,19,1,128,319
19,10,11,1,105,284
5,62,13,1,143,321
7,63,11,1,184,357
16,76,19,3,179,359
8,20,16,1,146,182
14,10,20,1,163,240
14,21,16,1,179,261
9,79,23,1,148,334
9,79,25,1,103,223
11,67,16,1,189,349
15,43,19,1,199,105
19,54,21,2,108,428
11,33,22,1,121,305
8,96,12,2,142,490
2,166,12,2,172,403
20,167,16,1,179,404
8,70,14,1,152,128
10,45,13,2,144,218
3,23,23,1,154,162
11,57,12,1,196,441
15,87,25,2,157,331
7,175,24,1,116,410
13,59,16,1,161,133
5,103,20,1,109,141
15,89,14,1,155,422
15,48,25,4,179,322
4,48,24,1,156,253
14,12,19,1,105,338
4,184,23,1,138,451
2,12,21,3,141,222
15,50,13,1,120,329
10,25,15,2,109,234
13,79,14,1,187,335
14,95,20,1,161,211
12,96,23,1,162,377
4,51,17,1,160,301
6,113,19,1,101,187
20,13,20,1,122,276
10,13,11,1,150,377
24,132,11,3,116,233
8,13,19,1,152,318
12,83,19,1,143,286
11,117,15,3,103,258
15,68,15,3,132,363
4,136,16,1,147,325
17,137,16,2,151,328
9,120,23,1,195,383
13,104,13,1,143,408
2,42,17,3,138,248
10,42,16,1,116,451
15,88,15,1,178,235
16,142,11,1,141,249
4,125,22,1,129,478
15,29,20,2,190,53
10,144,20,1,188,321
5,109,14,1,146,253
14,128,20,1,133,518
4,15,18,1,196,177
13,111,15,1,161,328
15,59,24,1,100,421
17,30,11,1,158,282
5,131,24,1,113,208
10,113,14,1,177,266
4,76,24,1,150,355
10,46,25,1,157,310
18,153,23,1,181,396
7,46,18,1,142,268
1,62,25,1,116,273
10,234,22,2,133,435
23,98,15,1,178,297
9,47,24,1,182,289
5,139,16,1,134,401
7,80,14,1,201,409
20,100,11,1,173,447
16,242,23,1,187,474
5,142,19,2,182,347
15,142,11,1,182,380
13,102,13,1,152,286
1,16,11,1,110,289
10,248,19,1,104,403
5,50,22,2,110,272
16,146,25,1,130,341
7,67,24,1,116,408
2,17,25,1,164,224
14,148,17,1,111,417
4,85,13,1,120,195
2,107,12,1,129,486
21,34,17,1,110,296
9,52,14,1,177,313
7,174,11,1,138,511
11,35,14,2,175,212
12,70,13,1,174,356
15,70,18,1,153,315
18,155,20,1,117,305
6,36,11,1,154,336
13,71,25,1,165,341
5,90,23,2,158,345
10,113,14,1,166,201
12,272,21,1,201,494
14,55,17,1,170,201
12,274,11,1,163,478
13,92,20,1,183,372
11,55,12,1,121,252
3,139,12,1,116,335
19,56,22,1,200,247
11,164,11,2,147,333
24,141,14,1,127,426
12,19,24,1,136,118
12,118,14,1,111,334
13,95,15,1,184,440
2,19,16,1,141,29
18,77,15,1,118,204
2,77,14,2,192,364
13,77,13,1,155,306
20,195,17,1,186,439
26,20,20,1,168,422
17,196,24,1,112,486
3,123,16,1,121,288
4,40,20,2,160,479
13,298,17,1,118,576
9,150,21,1,149,296
7,20,20,2,183,268
5,126,11,2,176,270
23,152,23,2,124,512
25,152,23,1,103,356
6,20,20,3,153,331
