p,r,w,v,T,d
19,0,25,2,198,29
13,1,13,1,181,144
17,1,19,1,135,229
19,4,21,1,133,608
20,3,14,3,188,475
12,2,25,1,195,247
16,1,20,1,174,335
13,7,9,1,113,353
22,2,24,2,115,235
13,5,25,1,163,448
21,1,12,1,178,344
14,4,17,1,105,40
19,12,21,1,163,312
15,2,21,1,175,370
17,12,24,1,174,189
25,30,24,2,142,193
10,9,16,1,115,424
16,7,21,1,128,282
11,2,24,2,143,441
20,5,24,1,156,385
16,23,12,1,190,386
12,11,12,1,117,350
25,44,17,1,148,362
15,9,9,1,172,324
22,16,16,1,146,43
16,10,14,1,133,519
10,3,8,2,128,204
16,7,18,3,160,216
11,28,20,1,127,266
23,29,11,1,191,406
21,60,17,1,148,427
21,8,25,1,110,249
18,27,17,1,162,373
12,13,10,1,116,304
17,34,23,1,196,415
16,23,25,1,178,396
21,10,8,1,166,43
9,43,8,2,187,402
16,15,19,1,195,607
9,39,17,1,193,420
22,5,15,1,194,303
17,11,24,2,150,493
12,49,13,1,192,394
14,57,21,3,155,407
15,59,21,1,124,142
18,90,18,1,174,397
20,61,18,1,192,696
14,6,9,1,135,502
20,64,10,1,133,431
23,41,8,1,180,438
15,33,8,1,200,226
13,27,22,1,145,303
13,28,25,3,163,49
19,71,20,1,177,394
15,29,10,2,128,391
15,46,15,1,144,93
11,7,16,1,131,332
16,8,18,1,180,363
17,15,10,1,189,252
9,69,12,1,140,428
20,40,25,1,113,85
27,81,13,1,147,574
30,33,23,1,199,487
22,25,11,1,172,124
16,43,22,3,143,359
23,35,17,4,115,294
19,18,18,2,139,595
11,9,11,1,139,385
17,18,14,1,133,596
13,138,8,1,163,421
16,9,22,1,100,292
19,38,23,1,146,405
16,84,20,1,146,341
20,39,15,1,130,385
10,10,18,1,106,271
24,75,12,1,189,471
15,63,11,1,185,553
16,103,22,1,125,406
9,31,8,1,120,339
13,105,13,1,156,378
14,32,14,1,199,242
10,43,22,1,102,151
14,164,16,3,159,500
17,111,10,4,107,240
16,112,20,1,112,383
15,57,20,1,186,298
16,23,18,1,145,409
7,35,9,2,108,321
16,47,16,1,158,306
14,74,19,1,150,386
11,60,19,2,155,662
17,182,20,1,181,582
16,107,22,1,169,580
14,124,14,1,164,246
17,188,9,2,132,447
16,190,18,2,200,519
15,80,23,1,190,422
12,65,19,2,155,386
16,82,12,1,187,399
12,13,18,1,146,434
16,100,17,1,153,555
15,202,17,1,153,389
14,27,12,1,174,262
17,14,8,2,156,306
22,208,14,1,119,435
21,42,11,1,186,536
13,57,13,1,198,406
8,214,15,1,141,489
17,108,22,2,161,250
16,91,20,1,181,422
26,110,13,1,172,472
15,222,9,1,199,583
19,60,15,1,192,677
16,226,18,2,145,727
9,114,21,1,200,319
14,96,22,1,121,291
20,77,18,1,176,438
22,78,14,1,152,201
6,31,19,1,108,491
14,238,14,1,115,499
14,140,14,1,132,334
17,16,9,1,173,277
16,49,14,1,201,239
15,102,19,1,145,220
20,33,20,1,131,333
21,50,19,2,142,155
18,126,23,1,168,149
17,148,23,2,172,336
13,128,14,1,133,622
22,69,15,2,129,465
19,69,16,1,107,339
22,131,22,1,107,494
21,53,23,1,151,197
9,266,17,1,174,492
15,156,16,3,105,345
4,270,16,1,180,731
15,73,23,1,186,517
18,160,24,1,162,468
22,138,23,1,188,426
11,56,13,1,185,274
14,37,23,1,166,472
21,141,24,1,192,372
19,38,10,1,174,253
14,191,22,1,111,512
16,96,12,1,156,511
15,39,13,2,127,261
20,122,25,1,174,387
17,39,21,1,188,515
15,20,9,1,199,529
14,298,18,1,137,583
14,300,19,1,197,474
28,20,23,1,197,368
21,203,24,1,117,397
23,102,13,1,100,364
23,82,12,1,173,344
23,21,23,1,194,555
15,130,17,1,146,478
16,131,17,1,135,561
15,132,14,1,128,292
11,212,20,1,136,519
17,187,25,3,197,539
27,188,12,4,188,665
15,189,15,1,189,548
11,217,13,1,183,564
15,44,13,1,140,339
16,66,17,1,163,273
12,138,23,1,165,496
16,111,9,1,153,216
10,168,19,1,109,557
18,23,21,1,154,486
16,227,13,1,101,248
8,171,22,1,101,623
15,143,22,2,113,422
16,69,17,1,115,243
10,93,15,1,156,290
19,204,18,1,129,492
19,176,10,1,200,663
22,94,12,1,177,431
13,95,23,1,161,628
23,24,8,1,126,322
22,48,13,1,140,230
17,121,8,1,184,343
22,97,19,2,104,229
18,366,22,1,132,588
9,49,8,1,136,575
17,74,23,1,147,100
12,124,23,1,153,633
20,50,23,2,103,575
13,157,17,2,140,345
16,189,10,1,102,223
8,76,24,1,136,93
15,382,19,1,147,676
11,77,23,1,153,409
21,161,24,1,108,326
18,26,9,3,100,528
18,195,11,1,111,240
16,131,9,1,171,401
11,131,11,1,193,478
12,264,10,1,189,563
20,199,10,1,177,616
12,107,13,1,170,481
19,167,19,1,112,503
17,236,14,1,175,484
12,27,25,1,107,629
23,82,17,2,158,597
24,239,10,1,130,606
24,82,9,3,130,569
17,241,22,1,101,407
21,83,11,1,166,335
11,174,22,1,154,699
13,84,16,1,113,439
17,176,16,4,189,508
13,283,19,1,143,633
11,284,23,1,104,414
15,178,15,1,201,720
23,430,21,2,183,819
21,216,20,2,128,600
28,181,23,1,127,535
13,58,11,1,163,293
16,219,18,1,157,467
8,440,14,1,175,686
18,147,16,1,106,499
17,222,14,2,136,792
20,149,23,1,193,425
3,30,20,3,118,416
22,450,15,1,191,651
21,151,13,1,130,612
18,227,9,1,145,705
10,266,12,2,172,408
21,267,10,1,139,526
11,31,24,4,108,319
14,92,23,2,181,442
20,124,25,1,138,371
15,93,24,1,139,339
17,195,8,2,166,592
26,157,15,1,101,360
20,157,16,1,182,490
12,276,23,1,117,612
18,95,19,1,193,582
15,32,14,1,199,276
22,480,24,1,174,1002
15,161,20,1,185,321
18,161,22,1,166,505
14,283,25,1,162,602
15,33,23,1,185,341
12,204,18,1,100,404
15,328,24,1,156,351
23,99,11,1,121,492
23,496,19,2,160,861
17,207,13,1,141,696
24,67,22,1,109,407
10,335,19,4,103,849
10,210,16,1,150,226
22,295,11,1,137,646
15,508,16,1,171,779
22,34,18,1,159,147
17,213,9,1,124,500
20,343,18,1,160,703
4,215,11,1,198,550
25,69,21,3,163,345
17,139,18,1,177,404
13,139,11,1,150,425
23,262,20,1,161,664
28,175,16,2,189,262
17,176,17,2,111,391
21,71,17,1,191,431
15,71,13,1,166,709
19,71,24,2,181,173
28,313,12,1,188,541
13,108,14,2,130,184
19,144,19,1,172,173
16,542,25,1,166,883
16,145,18,1,157,440
21,546,14,1,152,798
8,548,21,3,148,970
14,183,10,1,124,545
17,110,20,1,131,573
21,323,16,1,123,509
21,148,17,1,148,236
9,74,17,1,105,229
13,280,24,1,142,592
20,75,15,4,141,379
7,38,19,1,130,210
15,377,18,2,135,620
19,189,23,1,117,627
18,285,17,1,127,647
13,76,18,2,196,481
17,38,21,2,148,595
24,384,18,2,159,819
22,385,16,2,116,903
9,242,20,2,142,564
22,388,8,4,103,558
19,195,24,1,148,219
16,117,25,1,102,503
15,245,24,1,114,618
16,118,9,1,120,612
21,247,17,1,147,522
14,346,15,1,111,625
13,348,15,1,178,725
13,159,16,1,102,508
18,350,12,1,186,600
12,351,19,1,172,666
24,403,23,1,147,861
16,303,14,1,172,738
17,355,25,2,176,674
21,407,24,1,115,742
20,122,14,1,105,258
19,205,18,2,139,405
22,616,8,1,179,1041
