p,r,w,v,T,d
13,0,9,1,129,231
12,1,8,1,168,209
9,1,6,1,196,116
13,3,13,1,174,234
9,2,11,1,105,221
13,7,10,1,125,307
12,3,5,1,137,318
15,1,3,1,132,108
15,2,9,2,119,298
13,2,10,3,173,241
13,5,4,1,201,293
12,9,4,1,171,82
14,18,7,1,193,212
14,6,14,1,147,194
11,10,6,1,192,244
7,4,7,1,106,152
8,23,13,2,136,219
9,15,9,3,125,32
7,13,8,1,188,232
7,9,6,1,154,43
14,20,6,1,188,162
11,10,6,1,141,241
13,2,15,2,100,89
13,7,14,1,165,408
17,2,3,1,178,170
11,10,12,1,152,333
10,5,14,2,155,48
12,20,11,1,144,186
14,24,4,1,123,260
5,18,14,1,197,230
18,15,7,1,130,243
10,3,15,1,188,85
14,27,6,2,161,127
6,20,7,1,174,284
11,17,4,1,150,185
21,10,15,1,182,384
15,14,3,1,109,128
5,7,4,1,123,252
9,15,5,1,108,198
13,57,12,1,132,268
12,39,2,1,134,341
16,35,11,1,132,275
16,16,14,1,158,186
3,13,11,2,196,219
9,4,14,2,154,122
14,27,8,1,192,284
15,9,9,1,199,210
7,14,10,1,199,233
19,19,8,1,103,205
12,36,5,2,163,232
13,43,8,5,127,312
13,25,4,3,199,334
20,51,4,1,112,366
8,45,9,1,169,231
8,53,6,1,126,153
13,54,11,1,193,285
10,11,4,3,140,31
10,56,13,1,194,82
17,50,5,1,145,358
14,29,13,1,198,348
16,18,8,1,124,149
18,6,11,1,197,184
13,6,13,2,186,249
16,12,15,1,142,99
14,6,3,1,140,191
13,95,10,1,179,373
12,40,13,1,148,325
14,33,3,1,107,76
7,33,13,1,162,50
14,59,8,1,115,311
10,34,10,1,122,210
9,35,5,2,127,256
9,53,11,1,191,386
8,21,15,1,134,334
16,72,11,1,115,329
12,46,10,1,108,161
11,65,14,1,107,261
15,66,11,1,144,395
15,57,8,1,191,114
17,58,8,1,134,242
15,59,7,1,108,230
13,79,8,1,167,253
18,50,15,1,131,223
18,121,3,1,115,329
11,33,15,1,119,243
13,8,3,1,109,199
13,17,12,1,129,378
16,42,9,1,116,248
13,26,2,1,199,90
11,9,3,1,157,146
7,44,3,1,188,160
18,133,11,1,143,341
11,56,2,2,149,213
10,68,9,1,115,422
12,18,4,1,163,226
14,46,8,1,150,244
15,70,7,1,113,254
13,38,13,1,143,242
14,72,13,1,133,297
14,85,14,1,161,218
17,85,4,1,141,311
15,20,6,1,137,281
13,62,12,1,123,81
10,30,5,1,125,247
5,152,4,1,125,394
10,10,4,1,167,292
13,78,15,1,169,308
14,78,4,1,139,246
13,66,9,1,119,208
20,21,9,1,121,200
10,80,5,1,147,96
10,108,2,1,198,336
12,96,8,1,109,321
11,83,3,1,164,385
11,167,9,1,120,275
15,11,6,1,201,182
14,11,13,1,157,321
10,100,4,1,139,297
14,35,14,1,183,444
5,87,5,1,127,271
7,47,6,1,174,256
11,59,11,1,192,75
11,74,13,1,175,422
16,120,14,1,189,439
13,76,12,1,188,375
13,37,15,2,164,243
10,12,9,1,100,360
9,108,9,1,192,301
15,78,12,1,120,310
14,63,3,1,180,228
9,95,2,2,166,400
12,51,3,1,161,110
13,113,12,1,150,291
13,52,4,1,182,192
16,26,3,1,108,285
14,13,6,1,189,255
12,27,10,1,162,311
9,27,2,1,184,74
9,202,15,1,136,325
13,136,3,1,157,156
16,205,9,1,110,454
12,206,7,1,123,460
12,28,3,1,186,183
13,70,4,1,108,163
15,14,5,1,163,262
15,212,4,1,200,461
17,142,13,2,124,189
7,72,2,1,156,433
9,43,2,1,183,307
12,29,10,1,100,352
8,29,9,1,157,107
8,92,5,2,161,333
11,59,5,1,109,278
8,224,3,1,184,439
12,225,12,1,108,438
15,76,15,1,201,375
14,95,11,1,187,316
11,230,13,1,185,367
5,77,2,2,101,188
14,62,15,1,125,99
21,78,11,1,120,402
10,63,4,3,178,131
14,99,8,2,150,295
16,239,6,3,127,425
15,120,7,1,189,366
10,64,3,1,194,256
14,162,10,2,100,394
18,81,11,2,156,325
7,164,6,2,153,392
17,66,3,2,177,310
10,66,15,1,138,109
15,167,11,1,189,206
