p,r,w,v,T,d
8,0,23,1,186,88
12,0,23,1,100,272
6,1,20,1,137,431
35,1,19,1,181,143
19,1,15,2,183,216
21,3,14,1,126,146
32,1,21,1,163,319
7,6,21,1,103,402
14,4,18,2,145,382
30,8,15,2,163,93
17,8,20,1,189,103
7,5,16,1,158,353
10,1,14,1,164,159
14,9,22,1,142,283
22,14,15,2,121,242
9,5,15,1,168,188
10,18,18,1,170,288
21,2,20,1,175,475
2,2,16,1,127,409
2,19,22,1,121,300
2,7,14,1,166,252
18,5,13,1,126,297
5,2,19,1,180,339
13,5,23,1,166,318
2,14,18,2,166,70
18,18,16,1,165,270
15,18,21,2,182,210
7,15,19,1,169,373
10,32,21,6,166,425
3,10,14,1,169,452
19,30,17,1,136,244
24,7,14,1,106,249
13,18,23,1,123,38
15,15,13,1,117,175
8,34,15,1,200,197
8,40,14,1,151,317
16,4,19,2,183,291
14,8,19,1,160,336
9,27,14,1,126,263
14,39,21,1,196,165
22,40,14,1,125,356
14,5,17,1,107,193
19,5,22,1,117,287
10,73,21,1,118,347
4,25,23,1,159,272
14,76,16,2,133,188
12,21,23,2,149,266
19,21,22,1,185,442
6,22,15,1,140,393
29,83,22,2,103,251
11,11,21,1,172,365
3,51,13,1,145,315
9,24,13,1,135,159
10,52,17,1,116,524
5,18,21,2,139,304
17,62,14,3,183,351
17,63,14,1,105,244
11,13,23,1,158,231
4,13,19,1,161,288
3,42,17,1,169,158
8,51,15,1,181,262
9,43,20,1,179,323
8,61,13,1,191,351
7,29,18,3,167,389
13,63,21,3,143,210
20,46,18,1,138,278
20,112,13,1,163,238
18,76,16,1,145,377
9,23,18,2,197,319
21,16,20,1,199,345
9,59,17,1,159,263
20,70,13,2,186,474
29,41,17,2,173,567
11,124,15,1,157,340
21,126,14,1,151,347
35,25,16,1,189,372
2,86,13,1,127,485
2,35,13,1,185,323
18,35,18,1,137,183
19,27,21,1,137,367
6,68,21,1,138,460
18,28,18,1,200,324
15,70,20,1,129,245
12,82,13,1,165,541
21,38,20,1,143,384
23,38,13,1,170,377
34,19,19,1,183,324
6,74,14,1,190,293
1,75,20,1,191,276
5,10,22,2,148,184
10,64,23,1,117,369
3,31,16,1,191,313
8,10,13,1,184,149
11,79,13,1,131,301
13,53,22,2,101,198
11,43,19,1,139,61
22,11,19,1,183,338
29,82,13,1,147,382
16,11,21,2,124,34
14,98,23,3,192,383
30,11,16,2,166,348
10,11,15,1,128,229
15,72,13,1,116,441
7,35,22,1,146,259
13,118,16,1,127,178
15,178,15,1,113,452
29,120,13,1,127,380
17,106,15,1,149,290
8,76,15,1,122,363
4,108,21,2,128,488
16,109,19,1,114,394
5,110,15,1,112,362
21,190,23,1,153,437
35,13,18,1,201,56
23,26,15,1,178,273
29,39,22,1,171,399
30,98,17,1,194,285
6,132,21,2,187,172
21,83,16,1,103,225
12,13,13,1,200,411
19,85,19,2,184,446
26,205,15,1,185,566
26,207,16,1,101,526
12,122,22,1,162,485
31,140,15,1,119,480
20,42,16,1,185,524
15,29,15,1,112,314
15,216,14,1,188,344
23,72,18,1,103,345
1,91,22,2,185,342
33,59,14,1,118,466
18,15,23,1,100,232
31,75,23,2,154,386
9,30,14,1,154,281
7,152,23,2,140,436
15,46,19,2,117,358
12,15,13,1,143,205
11,116,18,1,183,376
24,137,21,1,130,421
2,118,16,3,177,339
2,119,16,1,116,629
11,64,16,1,122,292
7,241,14,1,168,345
14,49,19,1,110,407
43,16,15,1,114,256
2,164,13,4,192,404
33,33,22,1,153,395
13,250,15,2,169,343
9,126,15,1,162,452
7,51,22,1,134,167
4,127,23,1,152,238
10,150,22,2,185,522
15,86,22,1,131,328
30,173,21,1,122,574
31,153,22,1,188,472
16,110,22,1,199,279
6,18,16,1,100,247
8,89,13,1,118,298
20,112,19,1,102,207
24,270,23,1,178,362
17,113,14,1,106,186
12,159,13,1,186,522
4,275,17,2,114,584
29,184,19,1,129,680
15,162,17,1,126,385
13,117,18,1,192,351
4,19,15,1,147,292
3,76,20,1,183,465
7,76,21,1,135,401
27,143,22,2,134,533
20,77,16,1,111,258
27,39,16,3,185,396
1,39,13,1,122,124
17,294,15,1,200,475
12,123,23,1,129,315
28,149,18,1,138,370
1,199,15,1,121,469
29,200,13,1,132,527
12,101,22,1,124,312
14,41,16,1,152,505
10,178,22,1,129,519
7,20,22,1,190,400
24,129,21,1,103,523
14,207,22,1,187,518
11,208,15,1,194,543
8,314,23,1,140,633
3,42,23,1,133,373
49,212,18,1,157,681
7,21,18,1,139,36
27,86,17,1,129,364
1,161,22,1,181,433
8,43,18,1,176,202
5,326,15,1,144,620
13,328,20,3,187,541
28,220,23,2,155,395
17,138,20,1,105,164
13,194,16,1,113,500
13,45,15,1,164,158
22,196,21,1,101,543
2,45,17,1,129,529
6,113,14,1,198,496
9,68,18,3,182,119
29,114,21,1,135,374
27,46,13,1,110,181
4,46,14,1,177,384
8,232,16,4,187,521
20,93,13,1,153,373
18,176,18,1,182,418
10,118,20,1,165,403
30,237,18,2,192,548
5,71,20,1,135,325
8,358,13,1,159,564
20,210,22,3,174,448
21,24,17,1,190,442
23,121,13,1,168,235
15,73,17,1,147,450
8,98,21,1,167,239
20,98,22,1,144,303
6,49,22,1,164,322
15,74,16,1,179,608
21,50,19,2,102,374
7,156,17,1,185,472
20,101,13,1,125,322
14,101,19,1,172,512
2,101,20,1,106,258
18,102,18,1,181,279
13,192,14,1,155,261
30,26,15,1,167,284
25,77,22,6,132,320
7,227,15,1,126,730
8,78,23,1,146,475
20,26,22,1,181,239
8,131,23,1,127,513
14,165,19,1,139,506
3,132,23,1,142,435
5,399,20,1,108,449
18,401,15,1,176,806
19,107,18,1,134,387
15,135,18,1,115,506
8,270,14,1,153,489
13,81,16,1,188,163
13,82,20,1,158,326
8,137,21,2,158,424
7,413,19,1,182,908
9,414,18,3,180,834
12,139,19,1,189,495
13,418,20,1,176,795
4,210,16,1,139,727
14,112,21,1,198,408
15,211,17,2,199,433
14,28,15,1,170,335
14,114,19,1,136,169
10,114,21,1,120,132
22,215,18,2,108,527
18,180,22,1,102,407
6,29,19,1,118,283
1,217,13,1,124,552
14,29,19,1,132,376
16,29,20,1,110,545
17,440,19,3,106,653
26,221,22,1,158,655
18,89,19,1,114,372
19,222,19,3,112,517
36,223,22,1,143,474
15,261,19,1,165,506
1,60,22,3,134,171
17,301,23,1,186,497
13,302,19,1,105,771
23,455,16,1,194,781
8,61,19,1,175,479
22,153,14,1,137,422
2,192,23,1,120,699
3,92,20,1,146,610
7,93,20,2,183,313
4,31,16,1,198,153
20,467,19,1,100,654
17,62,18,1,201,454
5,63,23,2,170,323
22,94,13,1,158,290
13,316,15,1,182,645
10,317,14,3,163,477
2,199,22,1,146,437
17,319,23,1,126,416
9,200,16,1,117,604
21,321,19,1,111,573
15,32,19,1,139,410
10,486,14,4,181,664
18,162,14,1,141,216
13,65,17,1,102,325
7,164,17,1,141,348
10,98,15,3,198,356
32,247,20,2,134,479
7,248,16,1,166,513
22,290,15,1,141,612
17,166,14,2,179,458
12,334,15,1,140,409
6,503,21,1,167,761
8,67,23,1,118,308
3,169,16,3,102,526
20,338,21,1,167,621
6,297,15,1,175,313
5,298,16,2,186,317
10,299,22,2,164,344
6,343,13,1,129,612
9,215,23,3,171,586
12,35,19,1,126,396
6,519,21,1,145,904
8,521,22,1,150,537
13,305,17,1,163,622
9,70,18,1,174,349
10,105,23,3,148,450
15,352,14,1,194,640
5,71,16,1,184,136
5,71,19,1,161,241
17,533,22,1,115,741
17,223,18,1,129,250
10,358,18,2,131,628
16,314,23,1,149,575
18,180,16,1,104,415
28,361,22,1,104,514
7,226,18,1,122,408
1,545,19,1,106,877
16,182,21,3,158,435
20,320,21,1,192,609
28,550,22,1,136,694
12,230,18,1,179,505
36,184,18,1,197,631
11,278,14,1,197,803
3,232,15,1,159,530
18,186,20,1,166,421
11,149,16,2,156,332
17,562,23,1,177,1067
1,329,14,1,171,409
18,236,18,1,195,434
4,284,16,1,120,613
18,379,13,2,106,512
10,114,22,1,107,551
19,153,23,1,180,418
8,287,18,1,151,644
4,115,19,1,106,331
24,154,16,1,182,494
11,579,22,1,118,823
20,155,21,1,116,554
17,388,23,1,124,411
14,341,20,1,164,784
24,117,20,4,112,587
14,392,22,1,156,761
22,295,17,3,120,776
23,591,21,1,104,900
17,197,19,1,145,511
18,40,16,1,197,381
17,159,14,1,104,362
18,159,21,2,168,551
22,599,18,1,131,882
3,200,15,1,146,520
18,201,16,1,199,247
31,161,15,4,103,458
6,121,23,1,141,132
23,304,22,1,122,568
8,41,22,1,184,326
10,122,23,1,162,421
10,255,18,1,200,646
12,123,14,1,127,406
18,308,21,1,119,543
19,206,23,1,138,443
13,207,17,4,155,393
4,83,20,1,187,282
12,83,13,1,146,494
2,208,21,2,185,331
6,125,18,1,167,487
11,366,13,1,170,709
26,210,21,1,199,351
25,263,23,1,192,703
6,264,18,1,199,514
6,127,23,1,140,413
5,42,19,1,165,243
18,128,23,1,109,371
8,85,13,1,167,168
12,128,18,1,146,395
35,214,18,1,155,754
8,172,20,1,168,222
16,172,19,1,178,196
8,43,21,1,116,506
16,271,15,1,126,655
9,380,18,1,109,631
18,218,18,1,141,412
7,655,17,1,117,962
2,88,21,1,151,404
17,329,18,1,171,571
20,44,23,1,199,209
28,276,14,1,121,630
15,221,17,1,128,358
6,277,13,3,118,775
12,445,15,1,152,771
25,334,19,1,135,546
23,335,13,1,103,542
11,45,22,1,183,257
3,281,16,3,111,575
15,180,23,4,105,330
38,90,13,1,125,136
3,396,20,1,125,438
5,91,14,2,176,193
19,136,14,5,196,448
6,285,16,1,146,662
10,229,19,1,198,530
22,46,17,1,181,299
5,345,23,1,185,587
21,461,14,2,157,731
