p,r,w,v,T,d
10,0,4,1,115,356
13,0,23,2,101,254
7,2,4,1,117,187
22,0,9,1,178,264
15,8,4,4,152,321
22,7,18,1,118,38
16,4,5,3,154,256
19,2,18,1,173,157
2,10,1,1,145,273
37,6,14,1,167,52
23,6,10,1,161,127
29,23,18,1,123,105
28,3,10,2,178,264
28,5,21,1,150,239
13,2,11,1,195,467
4,4,3,2,201,321
16,22,20,1,182,256
16,20,12,1,176,397
27,15,10,1,113,236
17,39,20,1,135,221
8,3,24,1,183,179
18,3,23,1,190,137
12,6,11,1,140,395
18,6,23,1,197,220
5,29,21,2,159,291
31,3,1,1,120,142
7,27,11,1,107,179
27,56,9,1,144,446
27,34,14,1,148,296
22,20,24,1,186,209
12,4,20,2,104,315
21,64,21,1,129,249
14,33,10,2,123,352
6,68,5,1,171,265
22,9,4,3,111,45
8,36,13,1,170,353
30,5,6,2,169,303
29,51,22,1,126,514
23,26,10,1,173,191
12,11,7,1,125,337
17,11,9,2,145,46
13,85,1,1,108,270
19,29,22,1,158,388
19,6,9,1,151,232
8,38,15,1,196,204
10,25,6,1,123,225
15,25,15,1,119,219
24,65,3,1,129,342
26,26,13,1,191,86
21,59,10,1,105,477
2,69,22,2,124,261
18,44,3,1,116,300
20,14,8,1,144,385
34,73,19,1,100,358
25,65,18,1,106,395
10,38,2,2,134,353
40,116,1,1,159,234
28,39,19,1,159,264
30,80,6,2,115,238
23,81,21,1,130,438
24,83,21,3,176,215
8,74,16,1,100,195
29,9,16,2,133,328
14,35,1,1,120,465
13,35,17,1,102,108
34,27,5,1,105,70
17,80,6,1,109,449
8,81,14,1,164,444
19,94,18,1,197,414
13,29,10,1,176,87
4,10,23,2,129,179
23,147,6,4,201,383
16,30,5,1,153,373
1,63,6,1,123,252
28,89,20,1,167,345
23,65,21,1,106,350
27,92,6,1,145,389
22,106,6,1,140,317
8,161,8,2,129,331
11,82,19,1,149,414
13,33,20,1,154,239
16,98,19,1,112,233
24,85,23,1,101,302
30,71,22,1,195,287
34,23,3,1,192,367
7,12,10,3,143,198
26,178,4,1,147,581
9,12,21,1,163,154
8,76,4,1,111,351
24,25,14,1,133,136
13,25,5,1,116,309
22,110,20,1,120,442
10,95,10,2,141,472
12,112,11,1,177,312
18,39,12,1,195,216
10,196,22,1,157,485
20,66,19,1,177,461
3,200,8,2,109,417
10,41,2,1,194,211
20,41,18,1,190,210
7,41,10,1,177,368
23,122,9,2,176,272
26,88,16,1,149,264
6,142,15,1,106,388
17,72,13,1,107,418
23,108,15,1,190,136
19,91,8,1,100,363
10,221,16,1,182,520
9,45,18,1,127,276
11,45,8,1,189,245
26,114,14,1,101,329
14,15,6,2,106,332
23,62,12,1,111,293
16,136,1,3,201,374
17,98,7,2,151,382
27,48,19,1,107,91
12,48,15,2,145,377
12,141,12,1,112,420
33,33,14,2,147,283
15,66,20,1,151,321
23,66,4,1,109,325
6,83,21,1,105,358
13,84,22,1,102,341
9,127,11,1,196,393
12,256,11,1,155,488
8,151,24,1,127,372
7,108,14,1,180,343
24,35,18,1,110,328
23,88,1,1,126,301
8,36,16,1,119,302
22,36,14,1,148,350
22,90,4,1,102,324
20,159,15,2,154,188
7,18,7,1,124,334
11,18,3,1,115,279
26,163,9,5,187,572
6,187,5,1,144,447
13,94,8,4,186,483
12,19,3,2,142,218
20,192,4,1,101,441
15,39,15,1,103,313
2,121,3,1,148,131
27,147,17,1,188,443
12,99,10,2,138,240
28,298,17,1,115,596
51,60,10,1,156,355
21,40,24,1,150,175
31,81,14,1,111,518
22,61,3,3,116,350
18,103,8,1,167,286
26,129,11,1,172,422
20,62,17,1,169,521
4,131,12,1,105,484
10,21,4,2,152,375
8,21,16,1,109,173
25,160,11,1,140,440
12,134,4,2,136,190
14,162,8,1,167,293
12,65,21,1,179,282
29,22,2,1,145,281
28,138,4,1,149,400
6,111,9,1,181,181
15,223,3,1,146,472
25,337,24,1,152,418
7,141,2,2,200,494
16,114,22,3,175,340
21,143,11,2,150,195
35,173,15,1,132,439
27,145,11,1,169,433
32,116,1,1,190,243
15,234,14,1,105,577
33,94,3,4,158,430
17,47,5,2,179,289
4,209,21,1,134,422
25,72,19,1,135,450
18,48,24,1,102,186
18,182,14,2,182,341
13,244,14,1,161,560
16,98,3,1,141,491
5,247,7,2,184,673
2,25,10,1,100,259
15,25,17,1,183,315
11,188,9,1,173,340
27,101,12,2,139,346
11,25,18,1,193,193
27,191,21,1,186,462
5,160,3,1,144,189
18,258,5,1,185,551
17,104,5,1,177,413
3,391,4,1,187,756
17,196,5,1,201,323
9,53,11,1,198,463
14,79,1,1,112,160
22,80,19,1,198,270
5,107,4,1,131,355
17,107,21,2,130,398
11,236,15,1,146,514
8,237,16,1,151,251
20,273,19,1,141,391
39,206,19,1,155,268
33,413,20,1,196,708
23,277,14,1,170,515
17,83,10,1,165,370
8,175,20,1,155,269
1,84,18,1,151,327
18,424,1,3,103,637
17,28,3,1,112,349
5,250,24,2,156,418
13,115,21,1,163,234
21,58,5,1,130,353
23,253,3,1,191,678
16,116,22,1,180,456
14,183,4,1,156,405
22,117,3,1,191,297
20,29,24,1,102,489
7,296,3,1,105,531
9,186,21,1,118,232
4,187,5,1,184,326
17,188,11,1,131,552
16,302,6,1,112,422
6,30,21,1,113,426
13,91,5,1,173,168
4,153,5,1,146,574
11,230,14,1,187,586
14,31,1,1,193,274
12,232,3,1,149,652
11,62,9,1,174,338
20,125,21,1,109,360
10,157,21,1,164,461
12,126,13,1,186,471
13,475,22,1,122,736
28,159,15,1,142,329
12,280,8,1,147,719
28,201,10,1,131,611
15,97,13,2,119,365
24,243,1,1,143,536
30,130,24,1,104,626
14,245,14,1,152,541
5,287,18,2,125,591
1,288,22,1,170,494
8,331,15,1,103,491
25,166,20,1,118,456
27,208,23,1,104,552
13,134,10,1,134,485
13,168,4,1,150,530
7,169,24,1,136,506
30,102,14,1,188,297
23,136,5,1,186,173
7,103,8,1,115,166
25,343,6,1,161,655
11,138,14,2,191,275
27,519,24,1,133,887
13,217,1,2,137,335
22,105,15,1,105,157
16,306,24,2,167,591
26,105,5,1,101,209
22,35,9,1,135,309
8,354,23,1,169,661
28,178,16,1,158,418
26,357,16,1,124,687
3,537,1,1,133,872
19,360,9,3,198,540
18,72,15,1,174,306
31,145,2,1,190,387
17,273,10,1,101,514
11,73,22,1,125,332
39,366,6,1,166,640
13,276,22,1,132,451
27,37,14,1,169,291
12,111,3,1,156,303
26,74,14,1,174,247
24,280,20,1,102,495
18,562,19,1,198,822
14,282,2,1,201,596
17,378,19,1,159,663
23,379,10,1,136,631
23,190,21,5,138,526
27,334,14,1,177,565
12,192,3,2,132,412
13,77,15,1,152,99
5,241,18,3,180,608
7,581,5,2,192,863
13,583,17,2,143,830
7,156,21,1,167,510
3,245,6,2,173,434
12,157,14,1,136,305
17,591,19,1,123,735
25,119,11,1,172,404
36,40,22,1,101,406
36,597,9,1,194,987
16,200,7,1,107,527
18,301,3,1,180,725
23,161,8,1,151,532
31,161,1,1,101,463
12,81,18,1,136,449
23,305,3,1,197,500
3,122,5,2,141,350
19,614,20,1,191,934
16,616,4,1,169,947
29,360,5,1,165,785
6,165,15,1,131,310
5,41,9,1,112,232
