p,r,w,v,T,d
12,0,13,1,191,162
12,1,15,2,200,284
10,0,5,3,174,251
11,1,12,3,158,199
10,3,9,1,137,240
10,3,11,1,103,120
8,3,19,1,128,195
11,1,19,1,162,164
9,4,6,1,164,240
11,6,10,1,140,27
10,2,16,1,186,281
10,6,13,1,105,204
9,10,18,1,131,177
9,7,10,1,131,91
10,1,4,1,155,210
11,6,15,1,129,191
10,11,14,1,127,185
10,3,12,1,170,164
10,3,12,1,172,77
9,13,13,1,152,81
10,3,12,1,165,353
10,17,5,1,100,125
10,9,6,1,180,342
11,28,17,1,187,246
12,8,7,1,103,315
9,20,16,1,181,304
11,2,3,1,154,287
10,33,2,1,131,403
11,20,4,1,190,177
11,15,16,1,141,196
10,24,18,1,181,149
9,10,15,2,193,258
12,10,7,1,128,219
9,20,18,4,140,394
10,3,6,1,138,252
10,6,7,1,135,335
10,6,10,1,160,174
9,6,1,1,152,119
11,9,18,1,151,234
12,16,6,1,136,280
10,32,16,1,119,354
9,50,14,1,100,416
10,3,15,2,145,423
7,26,14,1,112,267
9,22,9,3,184,242
11,11,1,1,150,30
10,11,17,1,178,137
10,19,1,1,197,313
12,15,12,1,142,203
9,4,5,1,141,238
9,30,6,2,117,216
7,62,19,1,125,188
11,26,16,1,172,103
11,43,3,1,167,59
10,65,2,1,116,290
9,18,3,1,100,99
10,9,8,1,178,118
11,46,12,1,168,180
10,5,3,1,113,237
9,5,5,1,178,312
12,10,11,1,106,312
8,25,1,1,133,229
11,15,12,1,175,141
9,15,9,1,187,56
11,52,3,2,148,283
9,10,8,1,178,272
9,40,8,1,138,236
10,27,12,1,117,205
11,22,14,1,143,267
12,83,1,1,111,150
11,11,9,1,180,312
10,43,5,1,160,179
11,44,13,1,178,164
9,37,4,1,194,418
11,90,11,1,195,343
9,18,17,1,156,200
10,18,19,2,120,238
10,54,14,1,109,95
9,63,19,1,151,482
9,48,13,1,179,143
10,32,7,1,103,266
9,26,18,1,108,363
9,26,9,1,157,122
10,7,13,1,190,295
8,27,12,1,159,319
10,103,10,4,111,258
8,104,2,1,152,343
11,70,19,1,187,187
11,71,5,1,112,321
10,29,3,2,146,228
9,15,17,1,197,243
12,7,6,1,168,27
10,15,4,1,172,346
11,56,18,1,105,253
9,38,14,3,167,280
10,115,7,1,197,329
10,23,9,1,168,222
11,8,4,1,124,376
11,69,10,1,139,291
11,32,6,1,178,402
11,8,10,1,164,237
12,8,5,1,124,334
8,123,8,1,164,158
7,17,9,3,173,221
11,84,14,1,120,407
10,64,12,1,144,225
10,85,1,1,150,317
9,9,2,1,121,71
12,54,8,1,114,236
9,55,4,3,113,159
11,89,12,3,111,223
9,78,8,1,173,194
11,9,15,2,175,25
10,27,10,1,176,124
10,92,11,1,194,305
11,81,12,1,120,210
8,19,10,1,146,299
10,38,19,2,137,407
10,143,5,1,199,328
10,19,2,2,144,237
10,48,7,1,127,387
12,39,6,2,150,371
11,30,9,1,144,126
10,50,18,1,112,73
10,75,8,2,138,474
8,50,18,1,111,355
11,41,10,1,177,298
10,31,17,4,191,111
11,10,8,2,113,194
10,104,7,1,163,314
10,157,2,1,112,515
9,66,18,1,161,323
9,80,19,1,174,273
10,94,14,2,144,440
10,43,13,3,156,329
9,68,13,1,116,170
9,44,3,1,179,182
11,83,1,1,162,159
10,45,8,2,168,183
9,84,19,1,156,201
11,56,1,1,127,398
10,57,13,1,132,137
11,72,13,1,130,476
10,87,16,1,155,411
10,116,3,3,176,264
10,102,16,1,173,387
11,118,18,1,113,346
10,59,10,1,142,168
11,75,8,1,127,266
11,120,10,1,189,448
12,36,7,1,171,235
10,37,9,1,106,211
10,61,7,1,188,293
11,12,5,1,149,213
10,93,9,1,100,225
10,125,9,1,106,203
11,50,4,1,187,169
8,111,4,2,108,390
10,127,15,1,117,264
10,38,14,3,155,130
8,97,10,1,120,390
10,13,6,2,179,245
10,13,18,1,195,31
10,82,15,1,134,425
9,132,12,1,190,354
10,40,1,3,179,410
12,134,15,1,175,182
10,135,19,1,126,333
11,102,16,1,122,398
11,14,11,1,200,285
