p,r,w,v,T,d
15,0,20,1,173,225
19,1,24,1,145,246
14,3,21,1,197,440
15,1,25,1,133,367
24,2,20,1,121,325
26,2,24,1,106,362
25,8,25,1,162,72
29,11,18,1,193,343
18,6,20,1,146,342
26,4,22,1,168,458
20,2,18,1,152,509
19,8,18,1,105,396
44,9,20,1,168,145
13,17,22,1,172,520
17,13,25,1,189,345
7,14,19,1,128,274
21,5,20,1,186,279
24,22,21,1,159,377
13,8,22,1,134,274
29,18,22,1,139,332
22,30,22,1,130,311
25,9,24,1,146,444
11,10,23,1,133,111
24,17,23,1,190,102
22,7,22,1,109,327
17,38,20,1,199,217
13,4,22,1,100,422
36,35,19,1,182,330
24,13,19,2,138,106
23,65,19,1,105,482
17,28,22,1,199,418
28,47,18,1,111,387
30,14,25,1,162,384
25,20,21,2,116,273
19,77,20,1,174,263
12,5,22,1,166,456
22,54,19,1,130,385
18,56,20,1,112,540
10,29,22,1,139,553
20,44,22,1,177,72
14,18,25,1,140,363
7,38,25,1,186,367
17,25,24,1,124,311
22,32,19,1,129,422
16,41,20,1,169,373
23,20,25,1,114,498
20,28,19,1,106,352
23,106,23,1,153,395
30,7,24,2,169,325
18,29,24,1,164,276
22,23,25,1,122,197
17,57,21,1,134,402
28,8,23,1,135,98
19,8,19,1,160,409
18,81,18,2,189,417
15,62,21,1,144,309
23,17,25,1,144,507
7,53,19,1,164,210
10,44,20,1,127,331
18,55,24,2,108,504
36,79,23,1,131,375
21,57,20,1,176,242
28,70,18,1,128,365
15,19,25,1,141,122
16,96,20,2,190,306
16,20,20,1,178,432
31,40,24,2,101,492
25,10,19,1,131,396
10,89,24,1,167,357
14,21,25,1,158,173
17,42,24,1,174,530
24,160,23,1,127,541
23,22,18,1,172,260
25,22,24,1,112,122
21,44,25,1,105,322
13,169,22,1,182,706
5,34,24,2,192,419
25,173,22,1,156,459
16,35,21,1,103,334
12,59,21,1,166,437
18,120,21,1,188,310
20,61,24,2,110,193
22,77,21,1,182,352
20,50,21,1,186,359
16,50,18,1,192,166
29,64,21,2,106,319
19,194,23,1,158,523
11,65,19,1,170,597
17,132,22,2,141,360
20,53,19,1,156,568
20,118,18,1,167,505
11,68,20,1,162,87
13,14,24,2,155,281
21,122,22,1,158,434
28,106,20,1,183,358
15,14,24,1,195,140
15,29,25,1,121,494
11,29,22,1,174,48
10,29,22,3,198,132
8,45,18,2,113,269
25,131,19,1,154,483
24,61,21,1,173,339
18,230,20,1,118,640
29,46,23,1,146,154
7,98,22,1,123,447
32,79,24,2,166,400
37,32,19,2,196,574
23,120,18,1,144,325
23,162,18,1,142,620
16,82,22,3,140,392
8,248,21,1,183,453
2,50,23,1,102,521
22,147,22,1,111,553
25,85,25,2,163,524
19,68,21,1,114,144
30,129,24,1,102,529
21,17,20,2,173,129
19,176,22,2,115,498
