p,r,w,v,T,d
30,0,23,1,110,307
16,0,16,1,185,477
11,2,19,1,128,285
24,4,23,3,102,403
21,2,18,1,112,299
19,11,17,2,155,254
20,4,24,1,178,410
17,5,17,1,189,461
27,10,23,1,118,218
17,13,20,1,167,331
10,6,20,1,136,331
18,14,22,1,196,326
27,13,25,1,166,119
21,6,22,1,195,299
18,4,23,2,121,228
12,16,20,2,183,99
15,7,17,1,115,391
23,10,24,1,195,433
21,38,17,1,107,402
20,20,24,1,159,447
11,43,24,1,148,288
17,15,16,1,109,389
18,13,20,1,138,380
12,33,22,2,151,308
22,10,19,1,137,247
19,7,25,1,160,282
19,19,21,1,159,440
12,38,20,1,167,235
24,35,21,1,134,95
17,62,16,1,190,188
17,9,20,1,159,244
12,22,24,1,151,232
13,23,22,1,194,268
19,14,23,4,132,540
9,24,25,4,195,270
17,5,24,1,196,452
17,20,17,3,184,341
22,53,17,1,100,354
31,5,16,1,125,320
19,42,16,1,153,306
23,36,25,1,134,365
19,58,21,1,195,427
15,6,19,1,131,338
27,31,24,2,176,575
20,25,19,2,160,350
23,6,22,1,107,446
13,49,16,1,160,348
12,59,25,1,190,76
14,51,22,1,129,363
32,105,17,1,164,223
14,44,21,2,200,434
17,22,18,1,107,325
17,15,19,2,195,266
15,113,17,1,165,324
28,67,16,1,170,372
15,39,23,1,112,337
22,80,16,1,104,485
19,81,21,1,194,125
12,83,20,1,188,103
21,25,21,1,114,557
15,53,21,1,126,227
16,76,22,1,151,513
19,55,24,1,102,617
21,135,23,1,169,610
25,46,23,1,171,495
21,58,25,1,188,447
10,82,24,1,155,315
16,72,19,2,104,95
20,85,17,2,188,578
20,10,25,1,167,343
23,87,18,1,106,391
21,76,17,1,122,424
11,64,17,1,186,159
11,42,20,1,180,280
20,21,19,2,199,393
20,53,17,1,197,456
10,54,19,3,103,168
11,110,23,1,150,412
18,56,21,1,159,342
22,11,25,1,181,302
10,71,16,1,135,564
16,115,16,2,111,422
28,88,23,1,135,404
22,59,20,1,135,304
17,75,22,1,193,558
23,91,16,1,186,376
14,184,25,1,148,673
22,93,22,1,183,541
20,78,23,2,182,339
11,79,25,1,130,297
20,112,17,1,146,267
16,130,17,3,156,481
11,52,16,1,124,246
24,66,17,1,119,458
26,13,21,1,201,266
13,41,20,1,100,62
13,14,16,1,197,301
14,41,21,1,162,391
21,122,25,1,115,342
22,70,21,1,144,687
18,214,19,1,126,750
15,58,25,2,168,496
25,29,25,3,137,312
19,44,24,1,178,497
19,130,25,1,159,446
26,93,23,1,141,271
16,15,24,1,104,363
20,46,17,1,170,254
20,15,20,1,150,224
18,116,23,1,188,509
17,78,22,2,163,554
15,138,25,1,126,354
8,32,17,1,110,337
23,16,16,1,191,479
17,162,19,1,113,439
21,49,19,2,166,309
16,66,20,1,107,539
18,33,24,2,106,333
15,168,22,1,117,562
9,17,23,1,177,326
28,149,24,1,182,596
26,258,24,6,136,705
15,130,20,1,120,417
19,131,21,1,101,574
16,71,19,1,103,356
16,53,25,1,160,527
20,269,25,1,184,599
24,271,17,1,102,528
21,55,21,1,181,338
27,73,21,1,106,622
20,19,16,1,105,74
22,186,21,1,160,667
21,56,17,1,126,208
14,76,18,1,134,296
23,38,20,1,101,167
22,144,17,1,137,513
16,194,25,1,112,388
17,98,19,1,193,351
22,123,21,1,118,383
15,59,18,1,128,358
8,199,19,1,172,612
11,176,16,1,196,418
23,202,20,1,179,624
14,204,17,4,109,728
26,61,25,1,193,608
18,103,19,1,140,244
23,312,20,3,177,616
13,84,21,1,177,274
20,105,25,2,198,594
10,133,18,2,185,283
14,320,23,1,128,738
16,43,22,1,169,366
27,22,24,1,191,320
20,163,21,1,129,499
22,88,25,2,176,314
19,110,16,1,129,381
14,67,21,2,149,323
16,168,16,2,186,194
27,45,21,1,174,326
8,141,24,1,156,475
13,199,19,1,110,560
23,344,21,1,149,700
20,202,17,1,125,496
16,348,17,1,164,803
13,93,24,1,110,251
9,94,20,1,158,412
16,236,19,1,101,529
19,178,18,2,137,542
32,209,21,1,144,519
16,96,21,1,193,412
17,363,23,1,191,732
21,183,20,1,152,508
16,49,20,1,158,353
13,25,17,1,110,96
20,25,24,1,165,482
15,374,24,4,100,716
18,75,19,1,121,302
24,189,17,1,160,457
19,380,16,2,110,796
14,76,17,1,115,421
12,51,21,1,140,405
16,225,18,1,147,456
11,389,16,1,121,762
19,130,18,1,201,507
23,262,24,1,103,614
20,165,19,1,122,320
22,165,17,1,200,368
20,27,19,1,123,357
24,234,21,1,184,283
16,27,18,1,149,294
22,27,22,1,167,217
5,238,20,1,119,610
24,55,18,1,121,392
17,55,17,1,134,489
22,207,20,2,195,602
10,278,22,2,169,544
21,418,18,1,179,776
13,175,23,1,168,447
9,247,16,1,151,277
13,57,17,2,104,253
10,427,21,2,129,536
6,286,18,1,113,621
12,115,20,1,137,427
17,58,16,1,195,338
6,290,16,1,176,308
9,88,18,1,145,510
18,59,22,2,123,349
14,147,25,1,167,359
17,89,24,1,184,318
18,89,25,3,176,608
11,448,23,2,124,790
19,60,25,2,140,627
12,189,23,1,115,515
12,303,24,1,198,635
32,190,21,1,132,307
17,31,24,1,141,414
22,307,24,2,149,743
22,154,20,1,145,332
17,31,21,1,101,351
17,468,25,1,146,918
28,94,22,1,104,189
13,236,25,1,200,577
13,158,20,1,166,498
28,32,16,1,187,312
21,478,23,1,135,843
16,96,21,1,165,384
9,281,16,1,194,815
12,283,24,1,111,673
20,487,22,1,151,922
20,244,24,1,109,524
10,33,21,1,156,120
24,288,18,1,108,569
18,33,25,1,166,601
12,207,17,1,113,490
12,100,24,1,119,405
10,67,17,1,153,156
17,101,20,1,112,451
17,337,20,1,147,499
18,212,16,1,128,611
14,34,16,3,111,429
13,34,23,1,180,57
16,515,20,2,100,839
19,258,19,1,142,682
11,519,25,1,170,788
18,35,19,1,119,168
15,105,16,1,198,474
21,140,23,1,134,204
17,176,23,1,144,245
18,71,19,4,106,390
17,310,16,1,115,353
29,267,17,1,167,520
15,268,16,1,161,570
19,72,16,1,135,114
18,36,19,1,188,327
16,226,16,1,179,557
12,36,24,1,152,365
22,364,25,1,186,736
17,183,25,1,152,511
10,551,24,1,120,885
24,147,24,1,175,600
19,555,23,1,139,880
16,149,25,1,105,673
20,326,16,2,131,479
9,112,25,1,104,263
18,150,23,2,146,275
11,189,16,1,142,486
15,284,22,1,178,618
23,190,24,1,129,508
17,153,25,2,133,283
26,38,17,2,194,532
13,240,23,1,181,522
13,193,23,1,164,450
9,116,21,1,109,276
17,117,19,1,104,503
17,156,23,2,154,181
16,117,16,2,114,546
15,295,19,1,125,807
19,394,18,1,201,538
18,79,24,1,185,270
11,159,19,1,147,407
19,598,23,1,188,895
18,600,18,1,167,1055
11,401,18,1,103,716
25,40,19,1,176,142
12,253,19,1,199,448
15,81,22,1,126,227
23,356,22,2,191,532
28,306,16,1,144,639
26,41,24,1,157,286
18,82,24,2,154,377
15,41,16,1,189,475
15,41,20,1,194,236
11,364,19,1,154,515
13,125,22,1,123,488
17,84,19,1,180,287
17,168,25,2,125,595
9,421,22,1,105,616
21,370,16,1,141,898
22,212,25,1,158,766
19,170,21,1,156,266
20,85,18,1,126,307
20,129,16,1,113,436
16,376,17,2,179,530
19,323,18,1,171,563
20,379,20,1,103,598
22,271,21,3,105,576
19,218,22,1,179,522
20,219,19,1,160,573
25,329,18,1,191,535
20,275,23,1,176,343
21,221,25,1,170,543
16,89,24,1,194,338
11,178,24,1,163,458
15,390,17,1,198,734
18,179,23,1,135,261
14,135,23,1,164,363
27,281,22,1,140,508
24,226,24,1,197,641
18,453,21,1,170,659
22,91,17,1,173,175
21,456,20,3,123,827
21,343,21,3,139,727
18,688,22,1,112,1136
23,287,20,2,103,872
13,461,21,1,172,965
23,694,21,1,137,1086
12,139,20,1,140,526
12,93,19,1,187,382
14,187,18,1,171,587
13,293,19,2,152,770
18,705,21,1,198,1034
8,141,17,1,185,246
21,295,22,1,146,465
14,190,16,1,172,490
25,713,17,1,145,1099
20,417,21,1,109,657
24,418,17,1,193,869
25,480,24,3,108,977
15,421,25,1,151,794
16,724,16,2,192,835
10,242,18,2,123,408
25,194,24,3,178,585
21,487,20,1,102,842
21,488,20,1,201,734
19,196,20,1,149,396
29,49,23,1,149,282
18,99,25,1,131,456
17,309,16,1,102,459
20,50,21,1,170,423
17,149,24,1,188,397
17,311,20,3,161,605
25,100,25,2,161,508
12,150,22,1,128,417
22,151,23,1,156,481
20,202,24,1,161,545
13,379,22,1,154,756
24,203,21,1,181,447
12,445,21,1,162,798
13,102,23,1,190,518
22,204,19,1,171,262
20,512,20,1,201,882
11,206,25,1,104,476
24,322,20,2,179,634
16,388,18,1,125,615
26,324,22,1,159,653
16,208,18,1,141,312
17,52,21,1,171,572
12,327,25,3,138,509
10,105,24,1,164,512
19,105,21,1,101,220
22,461,25,1,193,793
27,106,18,1,142,465
21,794,25,1,161,1214
20,332,23,1,103,649
11,532,19,1,145,810
27,107,22,1,127,500
18,268,16,1,134,294
7,335,22,1,114,789
14,807,18,1,132,1306
18,337,22,1,146,639
15,108,23,2,187,510
17,108,20,1,180,643
