p,r,w,v,T,d
12,0,17,1,182,183
19,0,12,1,181,223
12,2,21,1,149,277
22,2,12,1,178,472
12,3,20,3,119,259
9,4,15,1,158,275
20,7,25,1,129,227
10,4,17,1,160,377
8,15,23,1,181,385
17,3,23,1,194,296
11,1,22,1,137,500
18,20,12,1,160,414
23,4,25,1,142,107
10,5,18,1,146,512
6,13,18,1,104,81
12,11,24,2,104,159
30,2,16,2,162,389
12,10,16,2,180,408
6,2,15,1,197,297
10,2,24,1,140,69
6,2,18,1,112,336
9,38,17,1,196,200
10,13,14,1,142,366
29,8,19,1,172,236
16,26,19,1,158,127
22,31,20,1,121,330
1,6,20,2,112,129
21,13,19,1,173,325
16,30,16,1,129,558
22,35,22,2,103,583
21,32,22,1,201,129
28,24,18,1,160,58
23,12,13,1,139,270
26,35,18,1,140,478
17,21,23,1,118,331
16,17,19,1,157,271
17,33,14,1,148,162
6,45,21,1,200,278
21,14,18,1,101,331
21,71,25,1,168,441
9,43,22,1,162,372
32,38,19,1,165,385
1,15,19,3,121,199
13,16,25,1,168,358
26,34,19,1,139,155
4,27,20,1,101,221
12,84,14,4,168,489
9,43,21,1,175,360
30,88,19,3,103,425
25,30,22,1,156,344
23,92,15,2,133,406
13,31,14,1,173,176
24,63,23,2,153,384
21,65,25,1,163,493
18,49,23,1,154,397
5,101,21,1,162,378
13,27,25,3,181,272
17,21,13,1,125,379
12,44,24,1,136,75
14,54,23,2,134,454
17,55,19,1,115,277
17,65,16,1,103,285
25,23,24,2,201,460
20,115,16,1,134,459
32,23,25,1,174,324
15,24,24,1,174,458
8,81,20,1,170,328
20,8,21,1,120,36
10,83,17,1,129,542
8,8,25,1,115,150
28,75,13,1,139,213
23,26,22,2,150,295
1,18,19,2,100,293
16,67,14,1,173,317
23,90,12,1,165,166
21,9,14,1,166,300
4,19,17,1,149,178
24,19,20,1,170,87
26,83,17,1,102,532
17,29,25,1,129,538
15,39,19,1,146,389
10,62,17,1,144,430
18,40,24,1,139,302
29,89,19,1,124,360
14,154,23,1,180,243
1,42,25,1,149,383
12,92,24,1,149,367
18,93,21,1,183,495
16,107,23,2,146,579
11,163,18,1,174,495
15,44,14,1,170,336
12,33,20,1,118,168
4,168,16,2,182,324
17,99,18,1,190,632
24,34,14,3,131,438
6,12,25,1,160,172
20,117,14,1,109,660
15,47,13,1,179,419
25,179,22,2,109,550
16,12,13,1,147,202
37,92,24,1,128,483
21,77,24,1,193,112
7,93,25,1,175,109
7,50,19,1,191,346
12,127,20,3,159,322
6,112,16,3,122,205
8,97,16,1,144,429
14,26,22,2,167,320
16,13,14,1,109,436
22,100,14,1,169,243
14,84,21,1,181,187
3,27,25,1,116,112
7,14,12,1,143,381
24,55,22,4,127,276
3,56,16,1,160,412
2,42,18,1,168,373
20,212,15,3,199,409
31,71,24,1,170,366
12,126,17,1,190,287
9,127,24,3,185,277
26,92,17,4,103,319
5,111,12,1,156,360
15,223,21,1,123,409
9,75,14,2,200,115
15,132,25,1,146,446
18,153,18,1,200,362
12,154,18,1,186,465
22,97,23,1,193,393
22,98,16,1,174,398
19,63,21,1,173,346
22,32,18,1,143,386
19,80,20,1,115,474
20,32,21,1,178,289
12,65,23,1,163,383
27,82,17,1,157,332
20,16,17,2,183,320
24,83,14,1,101,320
2,84,16,2,153,208
15,126,19,1,192,200
3,148,22,2,125,283
18,34,22,1,103,352
7,151,18,1,181,437
12,35,24,2,191,350
14,175,23,1,115,390
31,176,17,1,128,377
6,71,12,1,123,292
13,178,15,1,140,555
9,269,17,1,112,549
4,158,21,1,163,362
3,182,15,2,190,456
13,275,14,1,135,569
12,18,21,1,146,436
12,278,12,1,197,297
16,56,17,2,118,385
13,141,21,1,173,403
9,284,17,1,171,688
23,167,17,1,114,640
3,38,16,1,179,175
27,169,16,4,176,409
29,19,16,1,122,417
2,195,23,1,112,406
12,147,20,1,183,650
17,173,21,1,200,545
5,80,19,1,179,464
15,40,25,1,164,200
8,40,17,1,114,400
16,81,16,1,143,582
23,127,12,1,176,499
14,82,16,1,129,225
16,21,19,1,116,382
1,62,21,1,148,285
23,84,12,1,200,352
13,21,23,1,110,287
8,84,21,1,162,321
10,133,25,1,188,195
23,107,19,1,177,317
14,21,23,1,153,387
7,324,17,2,128,390
10,87,18,1,108,536
11,191,19,1,135,484
26,44,19,1,160,397
43,331,24,1,197,718
14,333,21,1,126,698
18,195,22,1,126,469
19,337,17,3,115,703
36,169,18,1,159,511
19,199,20,1,126,442
3,342,17,2,167,625
26,69,16,2,195,599
16,173,18,1,165,497
17,232,18,1,107,491
26,350,17,1,143,545
14,47,23,1,105,515
8,24,15,1,201,335
9,47,22,1,117,417
6,149,17,1,159,430
12,150,19,2,180,402
12,210,22,1,113,494
12,24,25,1,147,97
10,73,17,1,165,454
8,24,15,1,147,155
19,123,20,1,164,472
28,370,25,1,134,672
18,248,22,1,137,615
