p,r,w,v,T,d
23,0,25,1,115,499
15,1,25,1,124,374
17,3,25,1,141,432
14,3,25,1,124,432
33,9,24,1,155,502
17,2,24,2,129,281
14,3,25,2,121,471
21,8,24,1,115,262
25,8,25,1,161,317
23,3,25,1,100,453
25,24,24,1,100,314
17,2,25,1,146,323
27,19,24,1,153,299
25,8,25,1,104,452
32,4,24,1,160,213
14,12,24,1,175,301
9,38,25,1,201,263
21,13,24,4,146,491
22,21,24,1,169,141
22,3,25,1,103,489
34,31,24,2,126,353
21,10,25,1,164,308
30,22,25,3,159,223
28,32,24,2,128,371
13,15,24,1,172,386
23,16,25,1,146,79
20,61,25,2,121,359
24,32,24,1,136,471
9,13,24,1,186,361
13,9,25,1,128,612
19,9,24,1,186,523
11,20,25,1,179,466
17,44,25,1,158,523
25,45,25,1,169,256
30,21,24,1,107,145
16,22,25,1,169,705
20,42,25,1,170,405
18,29,24,1,171,674
21,24,25,1,105,509
23,61,25,1,161,401
21,13,24,1,195,428
18,48,25,1,109,143
17,26,25,1,170,445
32,7,25,1,132,321
15,69,25,1,134,351
11,28,24,1,171,541
24,36,24,1,173,469
15,55,24,1,118,440
17,76,25,1,145,126
10,58,25,1,176,529
30,59,25,1,129,476
23,8,25,1,194,534
18,61,24,1,195,357
19,125,25,1,137,401
19,64,25,1,148,658
8,54,25,1,191,375
13,66,25,1,158,668
9,67,24,1,101,238
7,91,24,1,110,388
19,46,24,2,113,462
19,9,25,1,200,113
12,29,25,1,122,254
32,98,25,1,140,469
20,50,25,1,147,310
3,88,25,1,124,636
14,51,24,1,150,390
12,10,25,1,194,423
19,92,25,1,101,245
10,80,24,3,187,360
27,54,24,1,180,393
19,96,24,2,161,446
16,112,25,3,109,528
26,85,24,1,129,586
23,23,24,1,140,446
12,102,24,2,137,419
20,177,25,1,144,517
20,75,24,1,148,316
26,76,24,1,123,292
11,184,25,1,192,736
20,12,24,1,128,488
24,126,24,1,195,494
14,112,25,1,120,693
18,97,25,1,156,700
24,131,25,1,149,590
14,66,25,1,177,388
25,13,25,1,138,438
29,68,25,1,125,344
31,27,24,1,133,635
18,87,25,1,106,535
13,210,24,1,164,575
19,106,25,1,172,382
16,215,25,1,176,595
24,127,24,1,141,193
22,91,24,1,106,525
10,59,25,3,194,482
23,75,25,1,186,324
30,15,25,1,142,294
9,114,24,1,171,564
