p,r,w,v,T,d
6,0,11,1,197,20.0
13,0,20,1,175,80.0
5,1,17,2,121,45.0
12,2,5,2,146,58.0
12,4,20,1,101,69.0
15,0,13,2,143,55.0
12,5,21,1,184,72.0
13,10,6,1,144,91.0
4,1,23,1,187,57.0
8,6,22,1,141,47.0
17,1,9,1,111,63.0
14,9,6,1,101,75.0
16,5,15,1,110,118.0
8,1,7,1,102,51.0
9,5,7,1,118,85.0
13,21,6,3,101,82.0
10,1,5,1,187,87.0
13,10,12,1,176,89.0
14,25,21,1,156,68.0
14,13,12,1,174,72.0
8,4,13,1,169,55.0
8,14,25,1,148,39.0
14,13,24,1,181,105.0
11,13,14,3,134,45.0
11,11,16,1,121,88.0
7,2,22,1,174,39.0
16,18,24,1,105,67.0
8,19,24,1,159,92.0
8,10,13,1,172,26.0
13,13,9,1,184,71.0
10,21,13,1,112,90.0
13,28,11,1,141,105.0
14,9,13,1,125,42.0
12,26,21,1,200,64.0
20,16,20,2,103,92.0
15,20,12,1,162,78.0
9,10,24,1,158,66.0
18,34,14,1,170,85.0
14,7,5,1,114,32.0
11,7,9,1,111,51.0
12,27,5,1,122,73.0
13,33,6,1,200,102.0
9,12,5,1,152,29
14,12,20,1,140,63.0
9,12,9,1,135,55.0
11,26,15,2,134,57.0
10,42,17,1,168,106.0
12,21,14,1,195,76.0
8,66,22,1,134,159.0
7,39,25,1,105,55
7,5,16,3,145,52.0
9,9,15,1,112,106.0
14,5,12,1,185,48.0
11,48,14,1,174,134.0
12,74,6,1,139,120.0
14,25,18,1,193,63.0
13,32,13,1,150,95.0
10,16,7,1,144,73.0
10,33,14,1,164,93.0
15,22,8,1,198,124.0
8,48,9,1,166,147.0
13,22,12,1,145,84.0
15,23,20,1,112,114.0
9,12,15,1,151,57.0
4,29,15,1,135,72.0
11,37,6,1,123,113.0
12,24,9,1,104,89.0
13,92,11,2,190,160.0
8,12,11,1,145,76.0
15,25,19,1,126,87.0
8,6,25,2,180,78.0
16,19,17,1,154,83.0
10,58,20,1,108,156.0
12,13,6,1,141,38.0
13,14,25,1,185,41.0
11,21,6,1,111,67.0
11,61,15,1,138,130.0
18,28,23,1,119,92.0
13,53,22,2,131,71
12,54,6,1,125,104.0
13,110,9,1,161,184.0
12,74,6,1,128,145.0
12,112,14,1,112,170.0
9,38,21,1,170,67.0
13,48,23,1,161,84.0
8,78,12,1,121,123.0
8,16,11,1,117,77.0
11,60,10,1,156,124.0
11,70,19,1,154,133.0
7,24,9,1,168,73.0
15,16,22,1,146,118.0
11,25,24,1,144,111.0
9,8,22,1,177,87.0
12,74,15,1,103,145.0
15,43,11,1,196,110.0
7,87,18,1,153,159.0
12,132,16,1,103,190.0
17,44,5,2,126,98.0
13,36,8,1,156,61.0
8,79,15,1,118,93
