p,r,w,v,T,d
14,0,16,1,200,284
11,1,19,1,149,225
13,2,20,3,123,251
16,4,17,1,188,85
12,2,17,1,183,265
13,4,20,1,132,34
11,3,21,1,186,254
13,2,19,1,168,77
11,6,20,1,183,244
9,9,24,1,106,222
16,5,23,4,158,207
14,1,22,1,100,211
14,3,21,2,158,138
14,11,22,1,165,238
13,7,23,1,138,350
10,4,17,1,166,248
15,2,21,3,183,157
14,7,19,1,111,144
14,26,21,1,188,365
13,4,18,1,133,267
11,17,16,1,183,254
13,20,24,2,194,447
12,9,24,1,171,265
11,22,16,1,155,443
11,35,23,1,112,173
11,5,22,1,143,293
14,5,24,1,196,370
12,13,16,1,131,150
12,5,24,1,164,250
13,6,18,1,159,144
10,9,21,1,137,255
12,6,23,1,175,26
13,16,21,1,140,288
12,32,18,1,158,272
13,10,24,1,105,229
11,34,20,1,190,323
13,31,16,1,103,236
9,11,21,1,187,141
11,11,16,1,184,178
14,28,23,1,155,277
12,58,20,1,133,357
12,30,21,1,149,260
12,61,21,1,139,312
13,13,18,2,165,287
13,21,19,2,193,253
13,13,25,2,179,211
10,33,16,1,147,233
13,46,19,1,138,182
15,35,21,3,103,347
13,24,25,1,122,236
12,48,19,1,193,68
12,49,21,1,125,243
13,15,16,3,162,36
11,45,18,1,148,403
11,16,20,1,195,205
13,21,20,1,141,378
11,41,19,1,125,106
13,83,24,2,201,340
12,84,22,1,155,237
13,23,20,2,148,287
13,51,16,1,170,348
12,6,20,1,154,217
12,6,19,1,159,108
13,24,20,1,184,270
14,39,24,1,149,294
14,95,16,1,187,476
12,6,24,1,176,171
11,6,20,1,110,58
13,49,18,1,198,134
14,42,24,1,175,337
13,20,23,3,164,79
13,43,23,1,178,368
13,35,24,1,161,351
13,7,17,1,194,287
14,45,23,2,114,208
11,64,18,1,155,114
12,111,24,1,115,313
9,30,17,2,105,261
13,76,19,2,139,265
11,115,21,1,119,358
12,58,24,1,182,281
11,59,23,1,158,222
14,80,25,3,150,344
12,8,24,1,160,232
13,61,23,2,150,330
13,62,18,1,140,291
12,8,18,1,166,307
13,8,18,1,152,420
11,75,19,1,110,305
11,26,17,1,159,243
14,131,25,1,173,377
11,66,18,1,120,221
10,36,21,1,154,339
13,9,25,1,148,242
13,91,16,1,168,288
12,58,17,1,182,97
11,9,24,1,192,301
11,82,17,1,159,314
14,71,18,1,127,307
13,19,23,1,185,237
11,61,21,1,123,364
12,29,19,1,123,78
10,62,20,1,162,332
11,87,18,1,152,305
13,40,18,1,141,220
11,102,25,1,103,314
12,64,23,1,131,193
12,78,23,1,135,370
11,21,22,2,137,279
14,66,19,2,119,263
11,67,23,1,131,353
10,22,19,1,129,271
12,54,22,2,141,312
12,44,24,1,106,382
12,97,24,1,101,308
13,56,25,1,105,418
13,56,18,1,157,311
10,11,19,1,122,29
8,114,25,1,181,146
15,12,25,2,153,303
12,73,23,1,170,189
13,23,25,1,131,218
13,59,23,1,140,193
11,179,19,1,185,262
12,75,24,4,162,395
13,121,23,1,176,275
12,76,16,1,145,277
13,25,17,1,151,182
14,37,22,1,159,303
13,50,21,1,139,366
12,189,21,1,123,456
12,95,18,3,170,157
12,112,25,1,153,231
9,97,21,1,107,370
14,52,16,1,100,307
14,131,20,1,140,241
14,99,24,2,166,407
12,116,25,1,196,362
12,54,21,1,107,92
13,40,17,1,129,222
12,27,23,1,132,289
12,55,24,1,129,274
12,55,22,1,165,137
14,208,16,1,128,445
10,42,20,1,161,279
11,141,23,1,152,215
14,88,25,1,186,283
14,43,25,3,151,138
13,126,19,1,191,405
12,126,23,1,108,464
11,29,20,1,102,348
13,146,25,2,116,464
12,111,20,1,119,426
12,130,17,1,106,360
9,30,21,1,130,211
10,45,16,1,197,251
14,30,19,1,134,53
12,228,22,1,167,247
10,46,19,1,130,232
10,135,16,1,103,308
14,62,24,1,187,184
15,16,20,1,166,122
11,79,21,1,150,256
11,237,25,1,182,469
12,119,19,1,177,339
11,64,25,3,124,354
14,241,25,1,183,355
11,142,25,2,153,496
13,81,24,1,108,253
15,246,23,1,154,268
14,247,19,1,185,419
12,249,21,1,136,516
15,104,18,2,109,384
15,126,25,1,110,311
14,67,17,1,132,289
13,68,18,1,148,268
10,149,24,1,153,313
12,257,19,1,105,668
13,173,17,1,163,443
9,174,24,1,195,530
13,175,17,3,118,193
10,110,21,1,111,152
11,53,19,1,126,436
12,177,20,2,192,463
12,156,17,1,166,239
11,269,19,2,117,493
14,113,23,1,134,408
13,181,25,1,120,475
11,18,20,1,103,112
10,55,17,1,135,321
12,184,16,1,132,335
11,139,22,1,149,208
12,93,23,1,141,214
11,117,21,3,194,361
12,141,24,1,133,347
12,38,20,1,130,280
12,95,23,1,147,228
14,19,19,1,176,231
11,38,17,1,178,240
12,169,20,1,165,426
9,145,21,1,195,293
10,195,22,1,142,484
13,171,21,1,110,572
12,39,20,2,170,382
12,40,25,1,191,208
12,60,23,1,101,144
11,20,19,1,155,263
15,301,23,1,118,533
12,61,20,1,137,286
12,81,16,2,201,328
12,305,23,1,125,550
11,128,21,1,154,235
12,41,23,1,136,430
14,129,21,1,128,410
12,21,18,2,101,323
13,313,16,1,196,653
10,131,16,1,172,458
10,316,18,1,108,440
11,317,22,1,140,635
10,21,21,1,185,419
14,43,17,1,111,303
12,86,16,1,151,325
11,215,18,2,106,386
12,43,18,1,187,65
11,43,25,1,188,254
11,164,19,1,136,374
12,219,16,1,165,405
12,22,24,1,201,228
12,221,18,1,132,509
12,222,16,4,126,494
13,45,18,1,156,137
7,168,20,1,139,329
12,45,22,1,201,441
9,23,16,1,174,41
11,23,24,1,146,306
10,68,16,1,128,379
13,114,24,1,175,355
12,345,23,1,123,480
12,202,24,1,169,424
12,203,24,1,134,314
12,23,22,1,117,165
13,146,24,1,191,376
10,94,16,2,125,437
12,147,22,1,193,350
12,177,23,1,151,508
12,48,23,1,130,230
11,24,25,1,148,330
12,24,17,1,199,391
11,361,24,1,188,593
11,211,24,2,164,304
12,212,17,2,155,332
11,122,16,2,130,268
12,49,22,2,129,142
12,153,22,1,157,475
11,99,24,1,108,449
12,99,21,1,162,207
15,124,23,1,199,400
13,75,17,1,150,227
12,125,23,1,176,440
11,75,24,1,186,257
13,252,19,3,197,571
14,25,20,1,104,187
10,51,25,1,114,250
14,77,19,1,163,308
12,160,25,2,180,441
13,257,25,1,146,334
11,77,25,1,122,321
11,129,18,1,151,171
13,162,23,1,134,490
13,104,25,1,124,402
13,229,25,1,141,523
13,26,19,1,110,191
11,79,24,2,157,102
9,132,20,1,103,411
13,133,19,1,143,362
13,233,23,1,198,476
9,80,23,1,123,302
10,134,17,1,133,346
15,81,25,1,101,284
14,237,24,1,167,502
14,109,18,1,168,313
12,409,21,1,174,631
11,205,19,1,168,437
11,206,23,1,154,471
12,138,18,1,103,268
12,111,21,1,187,394
12,55,21,1,121,270
14,111,16,1,153,319
11,28,23,1,152,455
11,140,16,1,154,367
12,246,25,1,167,572
11,282,17,1,152,485
13,177,22,1,193,409
13,57,24,1,142,305
13,178,18,1,164,363
13,215,23,2,157,400
14,115,22,4,158,237
12,29,22,1,146,295
12,116,24,2,115,403
13,254,23,1,157,499
12,29,16,1,166,185
12,58,17,1,123,166
11,183,23,1,138,313
10,220,25,1,162,370
13,184,23,1,174,445
13,148,24,1,140,505
9,148,17,1,188,355
12,223,23,1,179,469
13,448,23,1,107,572
14,187,20,1,172,336
10,225,17,1,148,571
11,452,17,1,131,742
14,265,20,1,188,395
11,152,17,1,161,249
10,30,20,1,150,267
12,458,19,6,161,809
11,192,23,1,145,415
12,123,23,1,180,468
15,93,25,1,180,405
12,31,23,3,150,358
11,155,18,1,138,502
12,195,23,1,115,426
13,273,22,2,189,444
12,470,20,1,166,675
13,236,17,1,101,394
13,126,20,1,158,171
15,316,18,1,164,530
13,238,23,2,103,309
13,64,24,1,142,432
12,319,16,2,151,492
14,240,22,1,140,467
15,281,20,1,112,620
11,161,25,1,107,295
11,161,23,1,176,314
11,32,24,1,174,221
12,32,20,1,141,307
13,65,19,2,169,410
11,131,25,1,154,377
13,287,21,2,130,499
12,164,16,1,122,456
13,247,16,1,103,276
13,33,17,1,182,259
11,133,25,1,153,324
12,333,18,1,142,525
11,67,24,1,176,197
12,293,25,1,169,497
10,134,22,1,195,278
11,505,20,1,142,699
10,506,19,1,130,754
13,169,16,1,195,323
11,170,25,1,191,471
12,340,23,1,180,452
11,299,19,2,189,500
18,103,23,2,180,399
13,300,25,1,111,534
10,215,17,1,111,456
11,69,18,1,145,114
12,69,19,1,191,309
12,521,24,2,137,568
12,139,18,1,173,423
15,218,17,1,180,568
11,219,24,1,122,530
9,105,17,1,147,350
13,141,19,2,154,359
13,177,18,1,107,485
14,142,25,1,160,365
13,177,23,1,146,354
12,222,21,3,131,407
13,71,22,1,172,466
11,179,23,2,112,301
10,538,17,2,190,785
14,36,22,1,103,164
9,541,21,1,189,811
13,362,25,2,110,493
12,109,24,3,135,247
11,364,19,1,142,564
13,73,24,1,174,305
13,366,22,1,140,735
12,110,20,1,144,370
14,74,19,1,194,187
11,553,23,1,112,931
12,231,16,4,169,252
14,148,17,1,136,167
12,149,20,1,179,413
12,37,22,1,128,332
13,37,18,1,127,307
11,328,18,1,175,529
10,328,18,3,105,613
9,188,21,1,197,422
14,75,18,1,136,377
13,284,21,1,170,537
