p,r,w,v,T,d
10,0,16,1,162,217
11,0,17,1,149,150
11,1,14,1,155,347
12,2,17,1,183,221
10,2,18,1,181,357
10,4,17,1,137,188
10,4,16,2,198,144
7,4,21,1,136,289
10,10,25,1,165,95
12,3,14,2,169,145
10,6,22,1,147,339
12,4,17,3,196,23
10,10,24,1,106,277
10,4,24,1,158,306
8,3,19,1,113,103
10,4,25,1,140,176
9,8,20,1,173,257
11,4,25,1,136,186
9,14,18,1,176,162
8,13,16,1,120,213
10,8,21,1,102,96
8,2,24,3,198,223
10,4,23,1,137,212
9,28,22,1,188,158
11,10,22,2,144,254
10,30,22,1,174,258
10,18,18,2,135,157
10,6,20,1,117,179
11,9,15,1,173,153
10,12,15,1,113,63
9,18,22,1,108,221
10,37,17,1,189,162
8,26,14,1,163,256
9,40,22,1,137,343
12,11,14,1,151,227
12,11,23,1,176,213
11,14,16,1,185,191
11,3,18,2,190,246
11,6,20,3,145,113
9,9,14,2,189,220
9,13,19,1,161,54
11,3,20,1,118,36
11,50,16,1,117,164
10,17,16,1,175,243
10,7,21,1,117,126
9,27,21,1,120,286
12,18,24,1,151,267
10,4,22,3,187,220
11,19,18,2,116,172
12,16,23,1,126,87
10,30,23,1,194,63
12,36,18,1,133,245
10,17,22,1,129,192
10,13,25,1,134,185
10,65,25,3,104,348
9,33,19,1,119,256
9,67,24,1,119,220
9,9,14,1,160,299
11,14,20,1,106,263
11,30,21,1,103,279
11,72,15,1,160,363
9,15,19,2,104,329
9,31,22,1,188,359
10,25,18,1,179,223
11,77,19,1,195,335
9,21,22,4,190,198
10,21,21,1,188,303
9,5,23,2,141,102
11,11,18,1,102,172
11,11,17,1,152,161
12,42,20,1,133,328
9,85,17,1,157,235
10,36,23,1,167,148
10,6,19,1,173,205
10,37,14,1,151,209
10,18,14,1,148,61
9,30,15,3,177,240
11,19,15,2,116,132
10,62,17,1,162,224
11,25,16,1,180,166
10,96,16,1,166,280
8,6,18,1,122,261
10,13,25,1,107,284
11,100,25,1,162,431
10,101,22,1,190,300
10,43,14,1,100,265
9,7,16,1,146,185
11,14,25,3,105,84
13,106,22,1,121,336
10,53,25,1,168,383
10,72,24,4,173,246
12,7,23,1,144,141
11,15,17,5,195,303
11,22,19,1,140,278
11,38,20,3,149,230
11,67,18,1,159,265
12,115,15,1,110,387
8,68,14,1,106,214
10,24,23,1,125,218
10,59,17,1,116,336
11,50,25,1,197,168
10,16,18,1,136,305
10,25,20,1,142,76
12,124,16,1,105,327
11,73,15,2,116,306
12,84,25,1,201,220
10,85,17,1,155,214
12,26,17,1,163,246
10,26,22,1,133,214
10,76,15,2,105,342
11,88,15,1,179,141
9,78,16,1,121,245
10,90,15,3,119,274
10,27,14,3,157,197
9,46,24,1,185,218
11,18,14,1,129,358
10,28,24,2,152,301
12,47,25,2,188,317
10,28,15,1,178,183
10,38,14,1,192,202
10,19,17,2,141,261
8,73,14,1,162,105
11,39,18,1,190,182
10,99,17,2,121,293
9,20,16,1,146,117
10,100,19,1,168,388
10,50,19,3,104,209
10,10,23,1,102,168
10,90,21,1,160,192
12,103,18,1,189,158
11,42,14,2,135,143
10,21,20,1,100,193
9,11,20,1,199,118
10,80,19,1,105,428
10,107,14,1,127,288
11,108,20,1,128,269
9,95,17,1,170,356
10,96,20,1,121,275
11,11,16,1,130,29
10,70,19,4,165,233
9,84,18,2,107,145
10,99,20,2,136,424
10,100,24,1,167,313
10,23,24,1,126,203
12,72,16,1,113,320
10,12,16,1,108,168
9,47,14,1,132,361
10,177,23,1,191,533
11,104,24,1,103,213
8,48,20,1,129,198
10,90,18,1,160,313
9,24,17,2,172,142
11,12,22,1,199,225
10,12,22,2,169,255
9,108,18,1,164,415
10,62,21,1,178,279
11,109,25,1,123,176
12,13,19,1,201,293
10,13,17,2,120,303
11,51,24,1,117,235
11,64,24,3,138,125
9,113,15,1,190,341
8,65,14,1,115,187
10,26,18,1,166,149
8,26,22,1,178,164
11,99,18,1,164,385
10,133,25,1,184,353
10,84,15,1,112,196
8,40,14,1,160,148
9,102,17,3,115,290
9,68,18,1,159,301
10,14,23,1,101,351
10,69,17,1,176,227
10,139,24,1,162,159
11,122,19,1,130,361
10,56,16,1,150,239
9,70,24,1,120,315
10,213,18,2,188,476
11,89,25,1,178,314
9,143,17,1,158,251
10,14,18,1,174,100
10,58,16,1,135,269
11,91,15,1,131,360
12,147,24,1,193,242
9,92,21,1,147,271
10,111,25,1,121,361
11,223,14,1,133,407
11,60,19,2,128,289
10,15,14,2,188,211
11,95,19,1,119,274
11,114,16,1,144,311
9,15,23,1,137,176
10,46,23,1,196,258
11,97,23,1,124,309
8,155,15,1,136,429
10,156,23,1,121,430
10,63,14,2,123,193
11,79,14,1,171,202
11,79,17,1,165,284
9,32,18,1,156,217
11,100,16,1,145,213
12,48,18,3,107,212
8,32,22,1,100,235
11,142,16,1,113,191
9,102,22,1,199,355
10,82,17,1,107,223
10,17,14,1,143,127
10,66,19,4,108,83
10,104,24,1,139,344
9,84,19,1,121,368
10,34,19,1,169,266
11,169,22,1,176,327
10,17,23,2,181,203
11,51,20,2,101,122
9,171,18,1,148,402
10,86,15,1,118,381
9,260,14,1,197,446
10,152,22,2,149,419
12,87,23,1,101,219
9,53,21,2,185,235
11,70,17,1,139,315
8,133,18,1,175,274
10,156,16,1,201,191
10,36,17,1,146,182
7,179,23,1,183,437
9,54,17,1,179,94
9,136,15,1,190,404
11,182,19,2,180,400
10,137,20,1,153,355
8,138,21,1,119,389
9,55,25,1,138,360
11,139,24,1,112,183
8,56,23,1,126,272
11,140,25,1,120,165
10,164,21,1,104,290
10,56,18,1,163,189
10,19,16,1,136,170
9,285,23,1,173,476
12,167,16,1,157,316
7,168,19,1,119,361
10,77,24,1,121,145
10,39,18,1,130,264
9,291,25,1,188,481
10,19,17,1,132,98
9,59,23,1,165,245
7,59,21,1,112,275
9,39,17,1,176,188
11,20,17,2,192,253
9,124,18,1,155,143
8,100,19,1,174,322
9,300,22,3,130,443
9,60,22,1,108,173
10,40,21,1,126,312
10,20,16,2,111,187
10,203,25,1,164,359
9,128,23,1,144,191
12,128,25,1,104,303
11,103,22,1,178,300
10,155,17,2,158,373
9,182,16,1,117,392
9,182,23,1,199,469
8,183,17,1,182,227
9,157,24,1,164,426
8,63,22,2,170,368
11,159,25,1,109,463
10,42,21,3,192,158
10,320,16,1,118,458
9,64,25,1,191,277
9,107,20,1,144,365
11,162,20,1,177,332
10,65,23,1,173,159
10,22,22,1,135,236
8,191,14,1,170,331
9,219,20,1,145,437
11,192,25,1,164,384
10,193,15,1,173,365
9,88,24,3,145,306
9,222,18,1,194,364
12,67,20,2,141,225
9,335,22,1,100,460
11,224,14,3,121,489
10,169,23,1,140,290
11,45,20,1,142,298
10,170,15,1,109,187
11,341,18,1,176,404
10,342,24,1,165,465
10,172,22,1,197,277
10,115,14,1,172,307
11,92,16,1,151,228
10,69,25,1,172,410
10,203,23,1,180,426
9,23,22,1,157,213
10,146,24,1,185,357
11,176,18,1,120,463
11,206,17,1,149,456
9,354,16,1,132,511
10,148,20,1,139,331
9,48,23,2,160,189
10,24,23,2,196,184
10,96,14,1,111,200
11,240,21,1,188,491
11,121,14,1,178,458
11,363,20,2,192,493
9,243,23,1,198,455
10,24,18,1,100,196
10,122,22,1,162,306
11,368,20,1,120,539
10,123,25,1,118,246
10,370,22,1,192,609
12,74,23,2,171,257
9,217,20,1,191,398
9,100,19,1,110,252
11,250,18,1,102,422
11,157,21,1,140,468
10,252,17,1,186,552
9,126,22,1,188,326
9,51,22,1,126,186
11,102,15,1,149,183
9,159,25,1,143,178
10,256,25,1,180,495
12,103,19,1,163,357
8,161,21,1,166,203
10,26,19,1,183,160
10,388,17,3,137,635
10,195,23,1,189,419
10,104,23,3,155,255
11,228,16,1,194,417
9,105,22,1,139,417
8,26,18,1,163,372
10,231,16,1,107,469
11,396,25,1,129,546
8,199,17,1,181,444
9,53,23,1,120,275
10,107,19,1,167,408
11,80,14,2,151,233
10,268,25,1,193,599
10,168,22,1,146,399
10,169,14,1,139,348
11,54,21,1,173,218
9,272,21,1,105,440
12,272,16,1,148,439
11,239,23,2,127,450
12,411,14,1,175,436
11,275,17,1,184,452
11,138,16,1,151,363
9,242,22,1,133,407
9,28,14,1,161,130
11,56,25,1,136,291
9,418,18,1,186,552
10,112,14,1,165,130
12,210,17,1,145,404
9,112,20,2,145,316
10,85,17,1,149,292
9,177,22,1,199,420
8,57,21,1,149,286
12,178,15,1,147,383
10,29,16,1,190,216
11,250,24,1,142,389
9,287,15,1,110,584
10,29,21,1,183,168
13,144,16,1,154,288
10,434,24,3,183,567
8,435,22,1,111,647
11,58,17,1,182,253
11,437,20,1,100,698
10,183,22,1,165,382
9,183,15,3,117,334
9,29,25,1,101,194
11,29,18,2,159,213
9,118,14,1,163,325
11,119,18,1,141,293
10,186,21,1,175,321
10,223,23,1,189,514
11,224,15,1,199,439
9,120,20,1,117,342
10,30,20,1,130,178
10,90,22,1,119,271
10,189,16,2,101,326
11,151,20,3,104,413
9,152,22,1,129,433
10,122,15,1,169,348
10,191,19,1,155,374
9,31,17,1,124,49
11,192,25,2,189,307
10,308,14,2,187,553
9,154,19,1,127,223
9,232,17,1,199,487
11,155,20,2,200,327
9,155,20,1,126,423
11,273,22,1,105,485
8,195,17,1,148,331
10,63,25,4,183,363
8,471,14,1,107,616
9,63,20,1,150,243
11,197,19,1,109,437
13,95,20,1,164,276
9,198,19,1,196,280
9,64,24,1,113,226
12,159,15,1,103,375
10,64,18,1,173,224
8,64,19,1,162,349
9,96,16,2,110,296
9,32,25,3,146,294
10,242,21,1,165,401
