p,r,w,v,T,d
13,0,24,1,164,520
17,1,24,1,124,498
18,5,24,1,141,364
19,3,24,1,161,180
26,9,25,2,107,418
31,2,24,1,173,231
5,6,23,1,193,180
20,2,24,1,141,535
11,6,24,1,120,495
19,9,23,1,164,181
20,9,24,1,187,503
12,17,25,3,183,500
23,11,23,1,156,211
19,2,23,2,176,723
23,6,23,1,192,443
14,5,23,1,100,222
15,12,23,1,155,356
15,26,25,2,106,482
22,14,24,1,160,361
14,3,23,2,191,254
15,26,25,2,138,181
19,20,24,1,121,409
23,50,23,1,186,313
11,30,23,1,155,674
15,32,23,1,111,157
23,33,23,1,166,623
24,59,24,1,142,391
22,12,23,1,133,504
4,26,24,2,119,93
17,33,25,2,158,400
16,28,23,1,110,272
27,5,23,1,185,385
6,19,24,1,139,330
29,20,24,1,119,593
17,32,24,1,117,594
25,26,23,1,159,344
10,54,25,1,168,501
16,42,23,1,121,416
16,86,24,1,151,543
10,37,24,1,107,541
16,24,25,1,155,430
12,12,24,1,200,246
15,6,23,1,178,188
18,57,23,1,135,317
14,33,25,1,184,613
22,102,24,1,200,337
20,21,23,1,150,413
20,62,23,1,188,464
22,29,23,1,111,677
28,46,25,1,133,349
22,15,24,1,136,144
14,77,24,1,150,169
16,79,24,2,140,591
26,24,25,1,106,565
22,8,24,1,187,373
14,42,23,2,167,455
14,42,25,1,130,531
12,26,25,1,145,348
22,35,24,1,151,490
25,78,24,1,196,566
18,27,24,3,184,644
22,92,23,1,187,495
24,19,23,1,175,351
18,143,23,1,117,471
16,145,23,1,201,473
26,10,24,1,134,397
15,75,23,1,120,498
22,41,24,1,178,313
14,51,24,1,156,404
24,91,25,1,187,679
25,93,25,4,172,337
25,21,23,1,174,148
30,33,25,2,137,352
16,11,25,1,171,202
26,70,23,1,140,429
9,34,24,1,110,243
23,12,24,1,156,494
21,175,23,1,162,559
23,35,24,3,142,260
20,120,23,1,175,402
14,182,25,1,161,465
18,123,25,1,106,476
22,12,25,1,137,473
19,50,25,1,172,461
29,38,23,1,148,74
17,96,24,1,149,592
11,98,25,2,185,422
23,198,23,2,108,240
22,67,24,2,164,461
9,135,25,1,180,616
