p,r,w,v,T,d
13,0,16,1,127,568
17,1,17,1,165,296
20,1,15,3,102,216
17,6,19,1,115,328
26,5,20,1,188,191
8,1,18,1,108,185
18,2,16,1,101,367
33,13,21,2,169,89
14,2,25,1,131,262
28,6,19,1,161,365
20,4,23,1,140,465
24,10,22,1,153,308
7,6,17,2,136,312
13,5,23,1,186,466
37,2,16,2,194,214
24,7,15,1,156,456
23,20,25,1,102,474
24,16,22,1,121,556
27,9,18,2,118,532
26,24,16,1,100,583
24,5,22,1,111,145
13,5,19,1,119,255
10,27,20,3,192,79
17,6,25,1,155,313
13,12,16,1,125,319
12,23,24,1,141,327
21,32,25,1,156,310
2,29,21,1,150,389
10,26,21,1,161,580
18,31,21,2,150,450
9,4,20,1,162,332
21,4,18,1,196,347
32,40,17,2,117,317
11,41,24,2,187,129
7,21,20,2,166,299
11,9,17,2,187,47
16,33,18,1,171,483
21,29,25,1,173,407
9,24,24,1,157,334
16,10,25,2,182,433
14,20,20,1,154,378
12,76,18,1,188,372
4,16,21,1,191,467
26,47,25,3,163,436
15,11,21,1,195,477
4,6,22,2,112,310
8,29,21,2,138,385
6,87,18,1,166,582
11,6,17,1,103,282
25,38,24,1,120,281
15,19,22,1,157,284
20,95,20,1,136,415
15,48,22,4,122,486
8,26,21,1,176,54
10,7,19,1,106,532
11,60,16,2,197,362
24,28,25,1,125,328
8,53,19,1,126,422
22,22,22,1,141,391
14,29,18,1,121,475
4,7,19,1,110,225
14,38,24,2,191,350
27,15,17,1,183,183
8,31,23,1,100,225
10,16,21,1,188,333
6,60,22,2,128,417
2,61,16,1,137,241
8,33,21,1,139,656
15,53,16,1,142,632
17,43,19,1,194,344
28,35,25,1,135,238
12,9,20,1,169,332
4,27,22,1,199,517
11,57,20,1,198,206
16,28,20,1,149,302
25,139,24,1,165,314
11,47,22,1,191,467
12,29,21,2,170,83
24,39,25,1,135,315
14,86,22,1,162,263
12,62,21,1,148,291
12,151,24,2,143,452
17,102,18,2,190,432
18,31,19,1,109,58
8,65,20,1,199,421
14,32,23,2,124,523
19,53,20,2,193,351
5,22,17,1,143,404
20,22,21,1,141,238
5,33,23,1,126,299
16,22,15,2,143,456
28,113,15,1,199,703
17,71,20,1,144,670
19,173,24,1,108,435
12,73,19,1,153,262
4,103,21,1,129,420
22,89,23,2,115,393
7,48,24,1,135,128
15,36,21,1,156,467
14,49,15,1,171,572
11,77,24,1,159,570
6,78,25,2,151,391
6,111,15,1,143,558
17,26,20,1,152,468
9,193,24,1,160,508
19,81,17,1,133,442
23,99,19,3,116,321
9,83,16,1,122,596
20,13,18,1,153,376
23,54,24,1,127,111
11,14,21,2,181,201
15,69,23,1,177,295
30,42,24,1,172,529
22,123,19,1,183,563
11,88,22,1,151,528
21,43,22,1,178,418
26,72,25,2,179,425
11,73,23,1,194,593
3,128,24,1,128,139
5,221,16,1,169,540
29,223,19,1,112,620
3,15,22,1,172,162
19,30,15,1,181,471
16,133,20,1,154,557
17,46,15,1,122,213
12,155,18,1,191,174
12,47,21,1,192,564
8,16,17,1,140,374
9,99,23,1,110,302
24,16,18,1,118,536
10,48,19,1,139,462
22,162,18,1,113,394
14,16,25,1,171,376
7,33,19,1,125,354
15,33,20,1,119,387
25,251,20,1,161,805
18,126,15,1,148,430
19,106,21,1,112,304
17,86,19,3,193,278
6,172,21,1,101,357
35,69,20,1,120,400
5,131,16,3,123,450
25,110,20,1,109,631
7,133,24,1,168,354
32,89,15,1,114,331
19,157,16,1,124,184
19,91,21,2,104,417
6,182,15,1,153,518
17,18,22,3,156,296
27,55,24,2,193,573
22,19,23,1,157,166
26,37,17,1,113,460
18,283,18,1,163,785
16,190,17,1,167,624
4,95,21,1,190,370
5,120,21,1,112,291
6,97,24,1,171,584
22,97,17,1,120,429
11,171,18,2,165,247
18,123,25,1,115,619
16,20,19,1,176,185
23,175,20,1,141,583
14,100,15,1,167,535
31,177,20,3,191,595
23,305,20,2,173,539
33,153,20,3,155,258
29,82,24,1,162,295
3,21,25,2,129,528
21,208,22,2,131,540
8,63,17,1,175,439
7,158,23,1,144,408
10,133,22,1,129,376
21,107,16,1,199,378
13,86,23,1,134,392
14,216,23,1,101,536
16,65,24,2,137,380
23,44,22,1,181,345
24,329,19,1,139,770
7,66,17,1,137,329
21,67,25,2,130,367
10,167,20,3,133,441
16,337,18,1,111,942
13,113,23,1,146,214
15,227,23,1,167,495
14,228,18,1,169,553
12,229,16,1,199,569
17,23,23,1,148,567
2,174,22,1,160,453
17,117,18,1,166,470
7,352,25,1,100,524
16,147,17,1,150,415
9,355,19,2,196,723
30,179,16,1,145,332
13,150,18,1,100,313
12,48,23,1,200,277
16,151,21,3,108,507
22,49,22,1,163,407
15,49,21,1,162,275
11,368,23,1,177,901
12,247,15,2,142,651
6,25,16,1,177,489
7,218,22,2,110,365
10,250,18,1,186,637
18,252,17,1,124,570
1,51,21,1,138,307
5,102,23,2,131,557
26,383,25,3,169,815
17,192,23,1,111,587
4,258,19,1,144,370
16,162,15,1,187,314
24,260,20,5,200,549
8,105,22,1,200,118
20,79,20,2,146,300
12,132,21,1,103,504
21,53,21,1,176,341
16,267,22,1,137,717
10,234,25,1,179,838
1,235,19,1,167,571
15,405,25,1,125,545
21,27,19,1,155,161
30,109,15,2,100,473
8,137,16,1,185,321
30,275,19,1,108,643
19,242,18,1,102,577
15,278,18,3,113,803
11,244,24,1,167,366
19,28,23,1,114,471
13,28,21,1,147,442
17,113,23,1,137,620
26,28,18,2,156,242
15,285,18,1,191,816
5,286,23,1,139,831
21,431,22,2,131,771
14,181,15,1,120,647
11,29,24,1,198,505
6,219,18,1,120,509
9,29,22,2,101,328
15,294,21,1,201,817
27,118,17,2,190,437
22,89,21,1,107,545
21,223,25,1,124,349
17,120,17,1,149,468
21,300,21,1,172,666
15,226,20,1,194,608
13,454,23,1,171,711
26,30,20,1,104,561
24,267,18,1,181,507
13,61,21,1,161,432
3,307,21,1,106,435
22,232,23,1,119,427
6,62,24,1,147,122
29,31,25,1,147,338
8,469,24,1,183,854
25,63,20,1,184,377
21,63,24,2,164,416
23,95,22,1,138,190
18,198,25,1,104,699
31,239,19,1,197,650
9,160,23,2,126,501
13,96,18,1,156,640
5,97,18,1,159,437
13,32,23,1,193,480
6,487,15,2,148,708
6,326,16,2,123,523
20,65,17,1,163,332
6,329,18,2,125,354
19,247,20,1,124,675
5,331,19,1,122,490
32,291,15,1,135,678
22,500,18,1,176,594
8,209,18,1,160,362
29,294,17,2,135,531
16,295,25,1,119,668
12,508,21,1,160,844
22,510,22,1,184,845
14,68,22,1,132,416
15,513,24,1,171,595
10,515,20,1,170,808
9,259,23,2,201,641
5,303,22,1,170,655
17,69,17,1,111,373
36,261,21,1,197,503
19,105,22,2,130,366
23,219,18,1,147,471
12,141,17,1,128,398
5,309,18,1,168,852
22,35,23,2,123,384
7,71,18,1,118,656
19,179,24,1,109,314
13,179,18,1,103,257
9,315,21,3,199,774
10,361,21,1,197,480
10,226,20,1,169,542
7,318,17,1,165,643
17,365,16,1,141,684
10,183,19,1,163,474
9,367,24,1,200,704
11,147,21,1,176,405
7,554,19,1,122,690
18,148,23,1,193,355
17,232,16,1,146,503
9,233,16,4,113,562
19,187,22,1,123,799
18,188,17,1,191,790
8,151,17,1,130,390
17,567,23,1,153,801
22,569,20,1,151,856
11,238,23,3,178,441
5,115,21,1,153,321
16,38,17,1,164,336
19,77,21,1,175,463
13,77,21,1,151,486
25,242,16,2,145,411
10,291,16,1,164,567
7,292,23,3,166,740
24,78,22,1,190,329
2,118,20,1,101,435
20,157,16,1,152,682
27,345,18,1,191,629
14,396,22,1,112,609
23,119,24,1,177,397
26,249,18,1,192,367
15,599,23,1,129,1156
17,300,21,1,181,790
13,161,18,1,187,600
21,252,21,1,165,675
11,303,19,1,106,713
18,203,19,1,177,537
3,122,19,1,137,158
21,204,21,1,164,478
13,41,16,2,156,528
14,82,21,1,186,394
9,309,17,1,146,595
16,83,17,1,132,274
6,41,20,1,146,386
22,623,23,1,151,964
25,312,16,1,142,503
10,261,21,1,148,856
10,367,15,1,196,544
14,263,18,1,142,613
14,84,19,1,155,421
11,264,20,1,132,780
11,636,18,1,153,814
19,319,23,1,137,389
11,320,19,1,169,756
18,43,24,2,155,420
13,375,22,1,147,594
15,43,22,1,152,284
15,431,24,1,139,908
8,379,19,1,158,832
13,174,24,2,188,518
17,131,23,1,176,675
7,218,16,1,139,300
18,657,18,1,108,1068
20,88,22,1,195,426
12,44,25,3,136,194
9,386,17,1,152,680
23,277,21,2,146,479
16,44,18,1,106,339
21,668,22,1,163,777
17,391,25,1,104,704
9,671,21,2,113,1190
12,393,24,1,144,619
14,338,22,1,188,572
13,90,21,1,121,419
13,136,20,1,198,525
21,182,15,1,139,755
26,341,20,1,106,645
21,342,19,2,198,728
14,400,20,1,147,420
19,184,17,1,150,474
17,690,16,1,145,873
16,404,15,3,109,749
20,289,17,1,155,476
26,348,22,1,127,842
13,349,17,1,153,815
12,350,25,1,145,649
30,409,16,1,191,733
25,352,19,2,137,690
44,235,20,1,135,539
15,353,21,1,168,689
6,413,18,1,184,946
23,95,15,1,130,368
8,297,20,2,175,585
14,238,19,3,102,589
23,239,24,1,182,540
16,191,23,1,154,382
15,96,24,1,163,680
1,192,24,1,192,724
16,48,24,1,193,596
2,242,24,1,117,547
17,145,19,1,152,532
17,194,20,1,102,621
18,97,15,1,171,426
15,489,15,2,136,845
12,429,23,1,181,853
18,491,22,3,122,943
12,246,15,3,191,556
13,148,23,1,127,479
18,309,23,1,155,750
16,149,22,2,107,363
16,199,25,1,122,455
27,312,16,1,148,822
4,250,18,3,158,282
21,150,18,1,139,510
21,201,22,3,161,709
9,378,21,2,112,617
21,252,20,1,181,404
21,443,25,1,186,678
2,152,19,1,178,563
14,318,21,2,121,337
3,204,18,1,100,661
20,255,18,1,201,284
28,256,25,1,170,562
13,770,21,3,112,1076
13,51,23,1,144,434
25,155,17,1,115,586
22,259,24,1,148,623
2,207,17,1,146,744
22,520,22,2,160,824
11,260,17,3,177,494
2,209,20,1,102,693
9,52,19,2,128,310
30,210,15,1,109,607
16,329,22,1,151,627
14,790,20,1,199,1060
24,53,19,1,111,288
15,159,25,1,201,289
17,464,23,1,174,863
40,53,17,1,113,382
14,53,17,1,147,365
9,267,21,2,168,591
8,54,25,1,101,310
6,336,20,3,140,661
29,108,20,4,120,276
14,162,22,1,130,183
23,216,18,1,181,470
15,474,20,1,151,1087
10,815,17,2,194,1204
17,272,15,1,162,442
5,55,25,1,119,406
21,219,23,2,197,570
30,480,17,1,106,923
9,481,20,1,103,904
18,165,24,1,130,484
11,552,24,4,114,863
4,111,25,1,193,520
22,485,23,2,181,535
18,833,15,1,105,1157
