p,r,w,v,T,d
21,0,21,1,169,223
20,1,19,1,117,282
16,0,18,1,117,111
24,2,25,1,200,296
20,7,20,1,138,206
13,4,24,1,198,280
14,3,20,1,135,440
8,7,21,1,160,255
13,5,22,2,187,443
2,2,24,1,174,386
14,11,24,2,198,180
8,6,20,1,141,303
8,12,23,1,107,148
13,3,21,1,133,477
17,6,20,1,103,300
20,17,25,1,166,462
6,9,19,1,189,244
2,8,23,1,165,284
5,8,18,1,178,253
10,22,19,1,191,401
3,2,22,2,199,214
9,21,19,1,162,367
4,25,23,2,109,275
18,40,21,1,176,449
16,14,20,3,172,38
12,22,18,1,100,324
17,45,25,1,112,372
9,47,23,3,189,408
11,28,21,1,191,67
20,21,22,1,107,264
5,17,25,3,197,256
21,7,18,1,101,363
28,18,25,1,178,251
7,28,19,1,108,337
15,59,23,1,116,356
16,25,24,1,111,93
22,21,19,2,167,494
17,13,21,2,168,322
17,17,25,1,165,323
17,18,21,1,168,279
10,46,24,1,143,316
3,9,20,1,178,244
8,42,22,1,139,60
11,43,19,2,147,297
9,38,20,1,171,302
10,52,18,1,120,214
9,53,23,1,120,410
15,40,18,1,168,418
2,34,20,1,110,170
45,6,25,1,138,316
5,11,18,1,160,282
19,44,24,1,162,440
9,37,24,1,110,239
10,24,19,1,115,338
14,19,23,1,141,43
22,13,20,2,123,340
14,13,20,1,104,274
15,13,23,1,149,36
16,33,23,2,106,301
18,14,20,1,175,81
16,21,18,1,170,403
9,28,20,1,153,265
12,36,23,1,120,67
6,109,22,1,183,472
21,37,25,3,102,141
10,7,25,1,128,29
6,47,22,1,122,63
11,31,18,1,146,453
8,59,20,2,162,246
27,79,22,2,137,605
5,121,19,1,176,449
5,16,24,1,146,298
12,25,24,1,135,238
35,17,19,1,132,379
13,64,18,1,167,334
20,9,25,1,101,355
8,55,19,1,135,418
23,77,25,1,180,142
14,36,22,1,106,283
29,9,22,1,162,186
21,92,21,2,191,338
18,93,19,2,153,617
5,94,25,1,197,470
18,38,18,1,187,560
39,19,23,1,139,277
21,61,18,1,196,120
6,99,20,2,160,494
22,20,24,2,191,427
24,88,23,1,165,196
2,31,20,1,104,276
29,90,22,2,101,332
5,10,25,4,105,270
14,159,20,1,114,598
14,67,24,1,148,473
28,43,20,1,193,262
24,22,24,2,200,411
25,110,21,1,169,334
9,97,22,1,149,241
8,11,18,2,125,252
13,34,21,2,169,270
16,34,18,1,124,302
19,35,20,1,123,354
7,88,24,2,177,325
15,12,20,1,175,88
9,105,22,6,187,322
18,36,18,2,135,316
2,91,21,1,132,388
10,49,23,1,131,396
10,78,23,1,132,343
11,188,22,1,170,250
24,111,21,1,190,322
4,191,21,1,180,484
3,113,24,1,111,421
17,195,24,1,122,428
4,52,22,2,191,310
10,83,24,1,148,385
9,13,19,1,158,166
20,134,23,1,127,372
35,54,18,3,146,230
33,14,23,1,195,171
12,86,24,1,114,154
9,122,23,1,114,319
10,70,19,1,106,239
6,57,24,1,147,146
17,142,23,1,108,295
17,90,19,1,154,258
16,43,24,3,168,275
9,29,19,2,102,331
8,92,23,1,115,347
6,59,25,1,194,292
11,112,20,1,168,410
20,226,21,1,185,363
16,15,24,1,119,199
2,115,23,1,109,495
2,77,22,1,126,347
20,47,22,1,110,304
16,98,20,1,198,386
21,63,22,1,141,261
16,119,23,1,137,333
4,64,18,1,140,188
7,48,21,1,198,230
16,243,23,1,143,458
5,122,23,1,112,350
22,49,22,1,104,312
10,66,21,1,186,307
6,83,24,1,108,449
9,252,23,1,185,361
9,169,21,1,152,281
23,17,25,1,125,230
7,68,22,1,166,386
16,17,19,1,143,409
14,52,18,2,183,462
31,35,18,1,102,353
11,88,24,1,102,320
23,88,24,1,101,337
4,18,19,1,107,254
6,269,24,1,200,352
8,180,19,1,144,531
20,54,20,2,143,428
5,18,24,1,188,126
32,161,22,1,197,421
3,277,22,1,124,495
12,279,22,1,121,446
10,94,25,2,129,225
10,118,24,1,138,451
16,142,22,1,151,242
12,119,24,2,123,171
25,192,18,4,112,254
3,169,22,1,168,575
22,97,25,1,149,528
20,171,20,1,188,368
19,20,18,1,186,72
21,123,23,3,118,412
10,40,21,1,192,348
21,20,22,1,185,371
17,126,25,1,100,239
3,81,25,1,165,507
15,152,25,1,103,275
14,307,18,1,183,547
3,21,18,3,129,202
19,103,19,2,105,425
39,83,18,1,124,456
3,314,20,1,190,497
3,42,20,1,180,254
5,42,21,1,159,310
20,21,19,3,134,435
5,64,18,2,106,339
3,134,24,1,170,476
6,65,20,3,178,313
28,109,21,1,157,531
5,191,19,1,186,505
5,165,21,1,173,471
11,193,19,1,162,456
28,333,22,1,111,790
7,167,21,1,123,365
14,168,21,1,116,189
20,45,25,1,156,477
7,170,21,1,127,438
18,68,22,1,164,343
15,229,21,1,106,250
15,69,18,1,197,272
19,92,24,1,171,385
19,174,25,1,193,435
8,70,19,1,194,396
24,94,24,1,134,202
11,71,19,1,196,246
29,71,23,4,102,602
15,208,20,1,127,458
12,96,19,2,112,415
14,120,23,2,107,215
20,96,24,1,183,487
17,73,21,1,126,386
14,183,24,1,131,669
17,49,22,3,189,302
24,25,22,1,116,211
10,99,25,1,122,282
12,248,22,1,123,541
10,75,24,1,168,414
6,219,23,1,105,461
20,157,20,3,115,431
5,253,23,1,161,331
