p,r,w,v,T,d
8,0,25,1,111,372
16,0,23,1,193,475
8,0,23,1,125,414
19,3,24,1,189,148
24,0,25,1,147,405
13,1,25,1,131,438
4,4,23,2,130,351
14,2,24,1,184,286
20,2,24,1,191,288
12,2,25,1,175,472
19,8,24,1,146,125
11,4,24,1,178,504
7,9,24,1,145,374
17,6,24,2,128,186
2,3,24,2,113,382
24,16,23,1,196,223
30,12,25,1,135,416
16,8,25,1,119,407
12,11,25,1,196,302
21,17,25,1,133,163
19,24,24,1,143,552
17,3,25,1,130,245
26,5,25,1,179,224
21,3,25,1,135,535
10,26,25,2,170,349
21,12,25,2,105,262
20,24,24,1,108,264
10,21,25,2,110,128
7,14,23,1,109,147
28,26,23,2,122,389
19,7,25,1,174,528
14,8,25,1,103,326
22,12,24,1,183,363
12,35,23,1,152,214
21,36,24,1,170,421
9,21,23,1,181,372
29,4,23,1,121,283
19,5,25,1,167,649
6,29,25,1,168,169
17,36,25,1,185,425
5,30,24,1,102,268
4,75,24,1,172,505
41,32,24,1,142,148
15,33,23,1,167,260
18,16,25,1,175,185
23,11,24,1,122,249
3,17,23,1,123,476
7,6,25,1,197,339
23,18,24,2,113,369
10,6,25,1,143,332
19,30,24,1,150,313
18,31,24,1,135,374
14,13,25,2,158,242
10,40,23,5,102,362
1,66,24,1,135,462
20,42,25,1,158,498
15,7,23,1,116,195
19,52,23,1,136,545
12,21,24,1,187,322
9,54,23,1,185,352
19,55,23,1,124,388
14,30,25,1,173,452
21,23,25,1,141,260
13,31,23,1,168,322
21,8,25,2,147,190
15,24,23,1,142,436
25,24,24,1,151,69
5,71,25,1,117,317
6,72,25,2,201,423
15,126,25,1,105,523
19,26,23,1,201,349
24,130,23,1,126,271
26,35,25,2,109,679
20,9,25,1,122,195
11,90,23,1,161,418
6,27,25,1,177,93
13,18,25,1,173,183
18,37,25,1,145,482
11,83,24,1,127,417
13,19,24,1,157,77
8,10,24,3,131,309
5,148,24,2,147,352
1,100,23,1,105,270
16,50,25,2,123,448
10,64,25,1,175,414
4,41,23,1,138,407
18,105,23,2,146,681
16,159,24,1,139,447
6,67,23,1,193,339
13,11,23,3,110,502
9,44,23,1,170,367
24,11,24,1,121,268
21,56,24,1,129,607
11,57,23,1,141,659
11,11,23,1,172,139
8,72,25,1,140,298
23,117,23,1,174,599
6,89,23,1,104,599
13,119,23,1,102,517
21,36,23,1,105,496
21,37,23,1,153,137
9,49,25,1,144,616
22,78,23,1,100,213
28,110,24,1,128,524
17,38,24,2,142,199
13,26,24,1,144,482
31,52,24,1,160,436
17,52,25,1,195,291
3,131,23,1,197,201
18,27,25,2,200,343
16,134,25,1,200,512
22,14,25,1,148,245
23,41,23,3,123,490
28,69,25,1,135,431
