p,r,w,v,T,d
20,0,18,2,125,207
39,1,22,1,132,459
25,2,18,1,106,363
14,3,20,1,134,355
9,2,24,3,194,155
24,2,23,1,152,582
16,1,18,1,133,364
17,3,22,1,138,302
16,1,20,2,187,482
7,12,18,1,184,216
23,22,21,1,124,565
30,12,23,3,191,316
15,27,21,1,139,297
22,17,24,2,172,400
7,6,21,1,156,136
29,2,24,2,175,412
3,5,24,1,132,311
21,19,18,1,183,225
24,20,22,1,131,395
2,6,22,1,145,237
34,12,21,1,131,383
24,3,23,1,105,499
20,24,20,1,155,412
9,3,18,3,101,293
29,11,18,1,184,402
6,28,24,1,103,279
15,12,18,3,151,218
37,20,19,1,131,515
19,41,22,1,199,419
21,13,22,2,172,352
32,33,20,1,117,380
12,34,18,1,126,424
11,36,23,2,152,304
15,24,23,1,157,513
15,15,22,1,179,72
8,10,24,1,193,274
13,80,18,1,130,372
34,11,23,1,185,339
17,23,24,1,196,318
20,6,24,1,181,527
5,30,24,1,148,443
18,30,20,1,103,346
24,31,18,1,122,219
24,56,19,1,151,515
26,49,20,1,104,568
26,27,21,1,162,440
36,14,23,1,176,213
15,21,21,2,177,443
18,14,24,1,173,40
18,54,21,1,186,220
8,111,19,2,126,487
34,76,20,2,185,457
18,39,20,1,108,501
27,69,21,3,164,410
3,40,24,1,119,265
25,41,20,2,134,397
26,83,24,1,127,553
24,25,23,1,165,431
12,54,22,1,122,472
3,66,21,1,156,415
27,44,18,1,156,472
14,68,18,3,125,445
22,138,20,1,143,446
18,19,24,1,150,319
27,28,21,1,110,262
12,29,22,1,168,186
24,147,23,1,144,272
4,50,22,1,152,345
21,76,23,1,151,378
23,77,18,1,168,437
17,78,19,1,180,507
10,92,24,1,133,447
18,21,22,1,173,413
28,32,23,1,106,77
4,44,19,1,178,386
10,69,18,1,175,431
18,34,23,1,139,449
14,57,22,1,112,644
20,46,22,1,187,474
21,35,22,1,146,369
38,178,20,1,138,670
32,105,23,1,119,321
34,76,23,1,175,552
21,108,22,1,187,206
21,37,21,2,121,397
29,38,19,1,156,382
42,191,23,1,131,740
23,26,18,1,122,328
25,130,23,2,158,522
13,132,18,1,187,510
16,83,24,1,136,338
26,13,19,1,130,379
10,136,21,2,138,360
12,121,20,1,167,387
26,42,20,1,143,168
22,28,24,1,147,385
13,107,18,2,157,140
17,126,20,1,108,378
14,58,18,2,122,432
4,92,18,1,140,352
18,130,24,2,169,390
27,60,23,1,143,250
13,227,22,1,115,540
12,76,24,1,108,453
15,96,20,1,199,327
25,233,19,1,170,785
30,157,20,1,186,614
4,99,21,1,112,378
41,80,20,1,115,376
34,65,21,2,158,638
18,33,18,1,142,568
12,164,24,1,171,728
24,50,19,1,151,330
27,146,21,1,171,544
18,169,24,1,191,662
10,170,19,1,188,344
15,86,23,1,111,299
19,260,21,2,173,468
23,17,20,2,136,331
13,71,19,1,150,362
7,18,19,2,181,565
22,18,19,2,146,357
17,90,22,2,168,503
11,273,21,1,139,623
28,184,24,3,138,403
32,19,23,1,174,488
17,93,18,1,109,457
17,19,23,2,122,509
25,119,24,1,157,406
22,38,22,1,197,523
20,169,22,1,108,730
15,121,19,3,107,534
15,147,21,2,127,544
18,172,18,1,174,597
10,60,19,1,102,271
14,40,19,1,178,431
20,201,20,1,152,619
27,304,22,1,198,754
20,20,20,1,166,578
28,103,19,2,155,567
17,83,19,1,170,495
5,157,23,1,177,251
26,84,21,1,167,401
19,212,22,1,107,389
13,107,22,1,190,302
37,43,24,3,182,293
22,65,19,1,169,554
25,44,20,1,150,412
18,219,24,2,188,452
15,88,24,1,149,433
21,89,19,2,108,258
13,196,19,1,120,626
16,338,24,1,194,793
19,23,23,1,170,454
18,114,24,1,138,439
15,344,19,3,200,553
34,173,19,1,123,529
29,349,23,1,197,722
32,205,23,3,112,606
5,177,19,1,162,527
6,237,24,1,153,554
9,95,22,2,161,517
44,120,20,1,113,457
33,242,21,4,169,622
22,243,23,1,120,735
11,214,20,1,101,278
22,25,21,1,176,408
32,99,21,1,130,367
18,25,18,2,140,193
36,250,19,1,145,590
23,101,20,1,147,640
16,158,18,1,154,461
16,382,18,1,164,972
20,384,18,1,151,857
31,103,19,1,199,371
13,259,21,3,141,744
12,196,23,1,124,502
29,26,21,1,139,136
23,105,22,1,132,242
29,106,19,2,146,445
12,53,19,1,163,461
28,201,18,1,106,573
4,404,21,1,172,670
9,27,22,1,100,412
21,109,19,1,128,443
23,27,22,3,175,328
21,83,24,1,127,571
33,111,21,1,138,411
14,174,22,3,173,195
15,56,20,1,152,317
24,176,22,1,134,379
7,85,18,1,163,333
24,114,18,2,111,581
7,143,18,1,201,627
24,29,24,1,163,325
3,116,20,1,141,375
16,290,20,1,198,722
30,182,23,3,150,638
17,293,23,1,188,623
26,88,19,1,104,508
30,30,18,1,183,109
31,261,23,1,194,739
16,120,23,1,190,747
6,263,24,2,142,582
6,91,19,1,122,127
18,228,18,3,187,696
12,92,21,1,109,341
3,92,23,1,165,370
10,92,20,1,142,641
4,310,20,1,190,573
10,156,20,2,119,473
22,234,22,1,200,340
16,31,24,1,159,568
13,473,19,1,139,837
5,127,22,1,192,690
19,64,22,1,152,341
20,480,21,1,166,830
23,129,22,1,141,485
12,32,19,1,125,220
21,65,21,1,199,437
25,244,21,3,172,467
30,65,19,1,157,237
5,99,21,3,191,304
10,206,22,1,136,377
27,133,19,1,184,245
19,100,22,1,106,322
11,33,18,1,199,397
5,135,20,1,191,472
24,34,24,1,101,373
23,297,18,1,153,539
16,298,19,1,121,802
7,214,18,1,162,481
36,172,18,1,128,467
30,259,24,1,167,416
23,217,23,4,155,732
24,35,23,1,133,519
35,262,22,1,165,630
24,35,21,1,163,514
28,71,24,1,191,104
14,221,18,1,146,442
21,311,23,1,169,769
21,107,19,1,124,625
4,359,19,2,114,649
23,270,23,1,129,482
16,145,20,1,191,304
8,109,20,1,158,380
12,547,18,3,121,1074
8,146,19,1,136,721
14,73,24,1,173,478
17,553,18,2,200,796
