p,r,w,v,T,d
15,0,17,2,131,581
18,1,22,1,159,457
28,5,22,1,180,467
14,1,23,1,196,358
4,4,19,1,118,396
32,12,17,1,131,399
19,8,23,1,150,101
14,11,19,1,148,206
31,8,18,1,189,394
4,12,19,1,191,713
4,13,21,1,127,379
9,7,20,2,123,506
24,7,22,1,189,197
20,12,21,1,163,400
30,19,23,1,185,108
21,2,21,4,199,87
13,25,18,2,189,429
27,8,19,1,129,288
32,6,15,1,178,527
11,29,18,2,173,48
16,15,15,1,146,235
25,48,17,1,133,321
30,14,18,2,178,417
8,4,23,1,195,420
14,32,18,2,173,397
21,4,18,1,155,540
15,4,20,1,130,410
26,4,19,1,132,246
5,38,18,1,113,527
18,4,16,4,141,495
22,23,18,1,142,312
26,14,15,1,119,276
21,74,19,1,145,258
31,32,21,1,182,453
24,16,16,1,143,159
9,54,15,2,145,283
22,6,19,1,157,321
23,17,17,1,191,50
15,18,15,1,152,531
21,45,20,1,185,319
21,92,18,1,133,508
5,31,22,1,120,408
17,19,18,1,158,382
42,20,17,1,128,360
17,27,18,1,192,341
26,43,16,1,160,449
25,106,18,1,132,431
21,36,16,3,195,279
7,74,16,1,197,505
31,47,20,2,105,487
8,23,16,1,160,447
16,31,23,2,184,64
23,16,15,2,157,385
22,8,17,1,136,134
9,25,15,1,135,339
17,127,18,4,127,436
13,43,17,2,182,578
26,55,16,1,165,435
26,134,23,1,146,509
23,91,22,2,168,496
28,18,19,1,115,403
21,94,16,2,198,286
11,48,21,1,173,450
14,19,20,1,149,413
19,86,18,1,105,395
18,20,15,1,101,318
13,10,19,2,128,533
25,31,15,1,121,141
21,78,16,1,188,415
16,21,15,1,196,688
22,94,15,1,108,379
14,163,18,1,169,384
24,69,19,1,104,143
4,84,20,1,191,397
34,45,21,1,115,404
35,58,23,1,121,284
14,73,19,1,145,266
12,12,19,1,102,276
18,75,23,3,189,754
23,91,23,1,135,293
6,107,16,1,180,274
27,37,16,1,118,367
21,110,17,4,146,443
20,127,17,1,128,210
37,81,20,6,173,194
32,65,17,1,117,537
26,40,17,1,200,597
27,134,20,1,196,518
24,54,19,2,124,510
32,102,21,1,106,629
13,86,19,1,189,454
21,122,15,1,116,353
24,42,22,1,130,424
7,29,17,1,151,454
22,43,17,1,123,117
15,128,16,1,188,522
24,15,15,3,146,454
20,223,17,1,121,685
8,226,18,2,120,682
16,15,23,1,155,220
27,46,21,1,155,562
16,155,22,1,171,738
