p,r,w,v,T,d
13,0,23,1,124,272
2,0,19,2,151,331
20,1,19,1,143,287
13,2,22,1,157,282
28,5,18,3,152,378
6,2,18,1,162,249
29,12,22,1,144,344
33,2,18,1,182,184
25,8,23,1,134,108
22,12,20,1,118,526
18,1,18,2,178,527
24,6,21,1,132,462
3,8,21,1,117,209
6,4,20,1,163,287
14,17,19,2,113,373
33,4,18,1,140,296
25,16,23,2,198,339
16,23,20,3,175,257
18,37,21,1,167,331
13,8,22,1,114,321
12,24,21,1,100,138
19,25,21,1,176,286
18,12,19,1,161,417
26,6,19,1,119,529
32,49,20,1,144,158
38,34,19,1,187,283
19,22,19,1,137,352
32,7,18,1,192,478
10,29,22,2,134,201
8,4,21,1,143,293
10,26,23,1,163,302
18,37,23,1,142,142
15,18,19,2,201,392
27,18,19,2,155,413
7,70,23,1,136,349
15,14,19,1,115,378
25,49,18,1,116,465
30,76,23,1,153,326
21,10,19,1,118,302
5,21,18,1,113,294
24,22,18,1,160,299
2,35,21,1,191,327
21,43,23,1,170,191
29,51,23,3,136,265
14,6,18,1,150,301
29,6,23,1,158,256
31,13,19,1,200,521
21,48,19,1,166,444
20,33,18,1,192,163
18,67,23,2,144,390
24,68,18,1,188,338
6,61,19,1,195,554
5,53,21,1,186,306
2,29,23,4,185,377
12,30,18,1,109,176
9,38,21,1,192,187
23,23,19,1,154,148
24,23,23,1,120,451
21,40,18,5,114,272
41,40,22,1,158,384
13,82,19,1,134,322
30,52,18,1,118,438
11,64,19,1,169,150
11,75,18,2,197,262
22,77,21,1,178,445
30,9,18,1,125,485
34,36,21,1,110,312
26,57,18,1,113,121
26,70,19,2,116,398
7,71,21,1,198,327
17,96,19,2,189,385
24,73,18,1,172,191
10,86,19,1,167,328
23,40,22,1,188,289
30,152,19,1,110,450
19,77,18,1,106,273
19,21,20,1,164,179
5,42,21,1,153,283
19,43,19,1,124,348
25,32,20,1,151,493
12,11,20,1,172,327
30,111,21,1,102,438
25,168,18,1,188,386
8,170,22,1,157,451
7,57,23,1,168,550
20,35,21,1,152,327
18,59,20,1,177,388
19,60,22,1,125,273
1,181,22,1,153,567
27,12,21,1,129,332
29,185,18,1,112,331
5,25,21,1,172,283
30,126,20,1,184,328
29,80,23,3,148,203
10,51,21,1,107,459
11,97,18,3,144,547
7,98,19,1,149,281
22,83,20,1,179,153
3,13,19,1,143,97
28,118,23,1,144,468
2,103,23,1,195,334
18,41,19,1,148,447
7,56,21,4,182,476
22,141,20,1,119,604
28,57,23,1,160,469
30,215,23,2,176,560
