p,r,w,v,T,d
8,0,24,1,146,210
12,1,20,2,110,306
15,0,25,1,199,484
19,1,22,2,136,170
13,2,21,1,149,363
10,1,19,1,102,456
18,1,18,1,124,361
9,3,23,1,156,445
8,9,23,1,147,266
19,5,21,1,120,272
22,1,22,3,163,125
29,5,22,1,150,347
6,14,18,1,113,416
16,1,18,1,140,339
6,5,20,1,148,229
8,17,21,1,185,237
13,11,24,2,153,377
22,6,23,1,182,283
14,18,25,1,173,403
22,4,21,1,143,419
18,2,22,1,188,401
21,36,19,1,125,63
14,8,24,1,129,305
8,16,21,1,164,148
12,14,18,1,149,486
26,9,25,1,198,386
18,6,23,1,140,427
13,3,24,1,124,299
21,24,24,1,161,426
8,25,19,1,178,446
12,21,24,1,193,74
12,7,20,4,156,80
19,18,18,1,192,355
9,28,19,1,156,196
3,34,21,1,184,359
8,4,23,1,184,436
24,4,18,1,128,420
24,37,24,1,196,386
13,43,24,1,188,389
14,22,19,1,148,365
11,40,22,1,105,333
19,19,18,2,135,220
1,30,19,1,102,345
16,31,19,1,171,62
13,38,25,1,120,564
22,26,22,1,195,362
5,46,25,1,140,349
18,34,19,1,149,478
30,27,18,1,147,398
13,35,18,1,127,381
19,11,23,1,184,326
2,58,20,1,157,589
10,30,22,1,201,377
6,24,20,1,130,230
3,31,23,2,115,309
21,63,25,1,158,288
17,96,20,1,151,329
10,57,19,1,132,155
15,58,18,1,110,266
17,101,18,1,174,364
12,103,21,1,129,465
17,7,24,5,130,410
29,62,22,1,198,239
12,54,25,1,152,166
1,64,24,1,137,337
21,37,21,2,194,374
12,66,22,1,163,518
20,31,18,1,188,413
14,8,25,1,136,324
9,59,25,1,132,382
9,16,19,1,124,34
14,32,24,1,190,208
14,51,20,1,140,411
19,33,22,1,163,463
19,42,25,1,177,429
17,43,25,2,149,250
14,87,20,1,154,123
18,88,24,2,127,466
7,134,19,1,112,588
12,45,25,1,135,292
13,57,24,2,178,273
20,81,18,1,125,621
15,94,21,1,166,325
17,142,22,1,124,426
7,96,23,1,110,385
18,85,23,1,197,435
15,29,18,1,125,425
13,30,25,1,131,350
10,101,24,1,158,495
17,41,18,1,165,280
10,31,21,1,141,372
14,91,24,1,149,212
15,105,19,1,157,516
21,32,18,1,198,283
9,32,25,1,198,183
20,68,19,3,186,183
10,33,25,2,127,668
11,44,21,2,157,445
13,168,22,1,102,647
18,99,22,1,124,315
14,71,19,1,111,482
13,58,22,1,114,194
12,23,18,1,163,434
13,47,19,1,135,573
12,119,18,1,181,257
26,180,20,1,107,559
18,182,21,1,164,649
26,49,18,1,141,439
16,93,21,3,128,546
11,12,21,1,182,502
24,188,22,4,112,416
27,51,20,1,127,524
14,112,18,1,175,519
20,39,18,2,174,353
5,195,21,1,141,443
11,26,22,1,189,505
20,99,21,1,112,341
19,67,25,1,148,129
14,101,19,1,183,302
4,68,18,1,176,356
10,69,21,2,133,500
13,207,18,1,137,544
11,70,22,1,200,636
9,123,25,1,100,390
8,28,24,1,181,526
5,214,20,3,132,566
13,29,24,1,110,416
22,145,19,1,121,724
16,110,22,1,130,580
29,29,22,1,147,113
14,148,21,1,150,482
18,45,23,1,128,513
17,15,22,3,167,263
10,152,24,2,119,359
11,96,22,1,150,468
11,135,18,1,183,373
11,62,23,2,139,228
20,156,18,1,150,332
25,79,25,2,156,480
21,119,25,1,125,484
8,80,20,2,181,453
4,16,23,2,164,354
12,142,21,1,118,608
13,49,22,1,153,407
5,103,20,1,174,438
14,83,21,1,107,337
13,167,18,2,138,265
25,126,24,1,105,428
15,254,22,2,174,380
16,85,23,1,172,367
