p,r,w,v,T,d
16,0,9,1,145,570
19,1,21,1,197,199
13,2,6,1,190,202
19,1,22,1,135,314
22,5,7,2,195,367
24,12,18,1,200,246
20,2,8,1,118,371
23,5,9,1,158,243
17,5,14,1,169,68
16,3,25,1,166,374
20,12,4,1,150,274
20,15,12,1,168,258
24,18,17,1,157,163
14,30,8,1,121,252
19,2,4,2,124,301
12,7,11,1,127,28
17,10,22,1,198,371
20,5,21,1,155,362
17,14,3,1,111,376
19,15,9,1,135,473
21,23,13,1,119,456
16,10,3,1,167,430
22,34,9,2,148,450
17,4,20,1,153,296
21,23,7,1,110,638
22,15,12,1,158,278
20,16,5,1,168,324
22,26,12,1,119,429
18,4,24,1,134,222
16,39,19,4,143,337
22,40,11,1,160,83
17,19,19,1,130,218
19,25,22,1,161,332
19,5,11,1,153,297
16,5,5,1,173,400
19,5,15,1,102,300
19,42,3,1,190,147
17,57,4,1,175,343
17,12,10,2,105,128
21,53,9,1,142,322
14,38,7,1,185,295
16,6,21,1,184,312
19,97,17,1,125,413
23,41,25,1,165,491
15,59,12,1,118,390
20,28,19,1,103,487
17,21,21,2,189,392
19,45,23,1,187,275
21,65,3,1,166,392
22,113,3,1,142,337
15,15,6,2,155,122
19,31,9,1,167,430
25,120,20,1,107,429
20,61,24,1,107,383
19,8,24,1,185,473
18,127,25,1,138,600
21,54,9,1,118,337
20,18,13,1,200,495
16,18,19,1,187,380
21,36,16,1,106,670
17,37,18,1,116,170
20,19,21,1,132,294
15,83,13,1,195,445
19,39,3,1,150,304
22,98,23,3,191,732
17,88,11,2,188,278
18,30,7,4,147,311
23,103,10,1,176,347
11,157,14,2,106,429
20,53,15,2,144,362
19,81,25,1,110,323
14,68,21,1,201,265
23,83,15,2,151,438
17,98,16,1,198,376
17,85,23,1,156,474
20,23,8,1,167,371
21,23,14,1,173,336
19,118,22,1,108,690
22,120,3,1,166,508
15,91,25,1,173,439
23,62,24,3,119,251
20,187,14,1,173,396
22,38,22,1,149,143
18,13,3,1,175,393
16,13,11,2,151,249
20,196,7,3,153,467
19,40,23,1,132,247
21,117,14,1,158,265
21,68,24,1,187,203
21,205,20,1,191,582
24,28,5,1,153,270
15,105,19,1,129,571
26,124,15,1,147,265
15,215,18,1,183,447
20,108,9,1,172,378
18,73,8,2,134,376
20,30,7,4,200,309
17,149,7,1,181,523
20,94,25,1,142,630
23,76,4,1,124,349
14,31,7,1,117,425
19,117,7,1,123,709
20,78,22,1,195,216
21,99,23,1,154,284
19,100,18,7,180,152
21,48,4,1,134,393
22,65,20,1,182,704
24,165,11,2,147,519
19,145,25,1,107,498
22,34,12,1,110,344
18,254,9,1,158,572
20,171,23,1,127,438
24,17,17,2,150,338
21,17,22,2,117,337
18,132,24,2,153,318
21,88,9,1,166,701
23,71,8,1,138,635
18,158,5,1,159,359
21,113,4,2,154,530
19,55,23,1,108,405
21,185,18,1,133,663
18,140,7,5,185,345
17,94,11,1,174,335
17,19,4,1,121,433
18,119,10,1,140,280
19,77,6,1,195,408
23,291,25,1,116,745
26,39,7,2,170,684
21,295,17,1,178,663
17,298,18,2,108,717
14,60,9,1,163,589
20,202,9,1,162,447
16,61,4,1,163,422
12,179,6,2,106,437
18,62,12,1,134,377
18,312,5,1,184,683
15,131,25,3,192,487
19,211,8,1,189,648
18,21,23,2,120,231
17,21,16,1,155,355
17,189,15,1,175,478
15,65,25,1,154,450
21,137,12,1,153,439
16,44,20,1,101,473
21,222,8,1,165,318
20,112,3,1,153,158
20,90,11,1,153,283
24,339,17,1,137,927
12,171,19,2,112,429
27,46,19,1,146,138
14,231,6,1,165,391
18,70,23,1,195,342
18,351,12,1,128,782
24,118,6,1,107,293
18,148,6,1,197,623
24,209,9,1,137,762
17,150,14,1,115,352
18,242,23,1,128,458
15,182,10,1,198,392
16,122,9,1,101,413
16,74,7,1,109,341
18,186,18,1,174,403
19,187,5,1,130,583
20,251,15,1,112,370
17,158,14,1,129,248
19,76,22,1,184,165
17,224,25,1,180,625
11,26,14,3,105,529
19,226,3,1,141,550
26,195,7,1,168,660
27,196,11,1,119,631
16,79,21,1,137,462
21,26,8,2,147,57
19,106,10,1,180,474
17,134,3,1,161,234
24,168,4,1,113,542
16,271,18,1,101,608
20,136,17,1,119,493
19,110,11,2,179,338
17,55,10,1,188,552
19,28,14,1,100,411
17,84,15,2,122,626
19,210,3,1,180,564
21,211,13,1,197,451
16,283,11,2,174,612
19,114,12,1,178,140
19,29,7,1,192,57
15,252,12,1,155,502
21,29,5,1,147,263
20,182,12,3,161,607
20,146,16,1,128,438
21,220,19,1,104,525
25,148,16,1,127,273
26,186,13,1,110,697
20,448,5,1,113,484
22,263,13,2,191,685
25,452,8,1,181,868
18,227,10,1,120,572
13,30,16,2,190,176
22,122,12,1,103,376
23,154,4,1,125,489
16,193,17,2,138,342
18,233,21,1,159,296
13,195,3,1,138,589
19,94,16,1,131,401
20,126,4,1,171,664
15,317,14,1,140,612
21,279,6,1,132,680
20,200,19,1,201,496
15,201,9,1,153,577
19,32,3,1,172,298
25,162,12,1,185,431
17,245,18,1,186,267
13,164,21,1,181,719
13,66,7,1,191,236
23,248,6,2,104,386
19,291,3,1,163,736
19,33,16,1,133,489
19,503,4,1,166,1049
21,505,9,1,134,585
24,102,12,1,132,209
15,34,6,2,180,184
14,102,3,1,194,465
18,300,9,2,184,338
17,138,13,3,102,422
21,519,10,1,134,1060
20,35,5,1,128,502
21,218,8,1,107,532
22,105,7,1,156,473
24,141,20,3,147,379
18,71,15,1,160,369
20,533,6,1,108,1034
21,143,23,1,128,610
23,179,23,1,188,524
20,108,21,1,132,154
24,362,15,1,195,593
18,109,9,1,177,519
18,182,3,1,107,553
17,229,4,2,199,611
16,368,5,2,168,671
17,74,19,1,103,573
22,37,24,1,138,338
16,559,10,1,168,969
21,112,4,1,128,534
20,375,13,3,151,542
19,75,21,2,176,724
19,284,21,1,127,738
23,285,11,1,130,731
16,153,25,1,163,482
28,383,5,1,119,463
22,38,19,1,160,339
15,193,11,1,174,488
21,194,20,1,152,628
17,389,4,1,113,416
20,342,22,4,165,757
21,39,4,1,150,554
21,39,20,1,165,411
20,119,20,2,200,247
19,79,11,1,150,512
20,598,15,1,171,1013
16,300,19,1,172,689
18,602,23,1,166,907
19,81,5,1,113,168
18,40,7,1,141,252
23,162,9,1,115,428
19,357,14,1,107,560
17,82,10,1,175,172
19,411,3,1,138,887
19,412,22,1,124,441
16,83,3,2,174,106
17,83,20,1,178,447
17,313,25,1,124,692
24,366,12,3,110,807
17,42,12,1,142,198
16,211,5,3,115,559
23,635,12,1,193,958
12,637,22,1,132,997
22,373,8,1,148,605
24,374,16,1,102,778
21,86,15,3,137,477
20,269,7,1,196,667
22,43,14,2,150,369
22,130,5,1,195,437
17,381,25,1,148,785
24,273,13,1,201,546
19,132,16,1,108,158
20,88,22,1,129,182
19,331,19,1,123,491
20,89,3,1,155,318
21,667,7,1,171,1126
20,223,20,1,142,552
21,392,13,1,102,1023
20,180,14,1,142,440
19,90,14,1,201,391
21,90,25,1,168,459
17,397,9,1,102,825
18,455,17,1,164,787
23,286,15,3,188,315
21,229,18,1,119,780
16,460,17,1,116,984
18,185,22,1,111,485
22,695,23,3,194,906
20,139,15,1,134,508
16,699,9,1,180,1079
25,468,24,1,131,817
21,293,25,1,167,690
17,294,18,1,119,508
12,354,18,2,114,685
18,415,14,1,170,764
21,475,3,5,162,758
19,48,4,1,158,353
25,359,18,1,124,391
21,420,14,4,116,525
18,482,22,1,117,1046
17,725,15,1,141,1147
18,194,21,1,110,404
18,195,22,1,192,361
18,49,7,1,201,525
20,98,17,1,132,601
18,430,16,1,110,767
17,197,22,1,106,368
20,247,9,1,137,614
22,248,7,2,188,580
23,249,8,1,180,376
20,499,13,1,110,825
18,313,14,1,192,714
18,150,15,1,170,628
14,755,16,1,127,1242
17,315,20,1,194,658
24,759,16,1,199,1205
16,152,25,1,114,797
18,153,23,1,122,587
18,51,21,1,181,465
21,320,25,1,186,891
22,51,11,1,143,113
22,387,9,1,130,744
22,259,12,1,165,543
17,207,21,1,174,413
23,156,10,1,127,308
20,104,19,1,150,553
23,458,19,1,159,776
27,52,6,1,173,384
23,211,15,3,155,409
16,462,22,1,123,803
17,265,10,1,129,287
22,796,13,1,182,1130
24,213,23,1,130,286
23,160,24,1,120,508
18,335,23,2,179,723
16,336,23,1,198,757
23,215,11,1,109,766
21,270,25,1,132,655
15,217,22,1,181,458
20,163,17,3,158,294
15,109,13,1,200,435
25,109,24,1,196,175
17,274,24,1,133,440
18,110,10,1,181,288
18,220,8,1,141,637
21,414,8,1,193,687
17,831,10,1,154,1089
19,278,16,1,115,549
19,418,19,1,102,941
22,349,20,1,138,811
