p,r,w,v,T,d
10,0,21,1,195,286
23,0,20,1,109,108
38,1,24,1,142,448
19,6,19,1,181,124
7,2,19,1,177,204
21,1,24,2,171,83
23,2,21,2,180,224
7,7,20,1,100,369
5,5,21,1,148,541
19,4,25,1,154,104
4,1,24,1,180,397
26,6,24,3,123,493
14,24,19,1,177,607
10,2,20,1,200,152
13,4,21,2,166,297
36,2,24,1,151,394
28,16,20,3,164,338
14,17,19,1,131,269
16,12,21,2,108,541
12,13,19,1,188,228
4,41,24,1,152,556
12,9,22,1,149,589
21,3,22,2,163,563
11,19,20,4,182,366
21,24,19,1,178,520
22,25,21,1,126,514
25,11,25,1,147,495
18,27,21,1,163,490
31,57,20,1,145,550
20,39,24,1,192,443
30,20,20,1,171,427
11,17,24,1,146,500
11,22,20,1,153,387
16,13,25,1,196,356
18,5,21,1,165,475
12,71,21,1,144,416
22,49,23,4,163,453
9,38,24,1,185,224
16,39,24,2,113,334
16,79,21,1,132,425
11,54,25,2,147,75
22,35,25,1,179,320
7,28,22,1,100,413
7,58,24,1,167,120
7,89,24,3,147,573
9,12,23,1,153,80
37,54,19,1,127,499
10,25,24,1,198,373
11,19,22,1,144,389
15,66,21,1,113,190
9,7,19,1,198,314
11,60,22,1,139,439
35,62,21,1,175,566
12,63,22,2,102,639
27,29,20,1,101,410
41,56,23,1,192,436
20,114,25,1,186,654
6,23,20,2,148,344
14,78,20,1,125,384
11,32,24,1,107,221
5,16,25,1,103,396
27,33,24,1,114,191
29,84,20,2,176,439
7,85,25,1,135,287
15,26,22,1,128,363
20,55,21,1,162,413
35,18,25,3,192,410
15,45,21,1,144,333
20,81,25,1,125,559
20,58,20,1,188,400
21,47,23,1,127,595
7,10,24,1,141,232
21,97,20,1,141,246
22,74,20,2,199,469
19,100,19,1,164,301
13,41,20,1,181,618
25,77,19,1,154,416
22,91,22,1,103,383
15,21,24,2,126,570
16,107,24,1,112,478
12,81,22,1,159,537
15,82,22,1,182,593
11,166,21,2,156,623
15,98,19,1,150,433
16,34,21,1,103,462
15,35,20,1,116,181
25,87,25,2,148,320
9,47,22,1,103,380
5,74,20,2,199,219
15,120,22,1,170,499
19,122,21,1,193,435
20,37,24,1,140,421
18,93,20,1,104,386
23,110,20,1,187,446
36,13,19,1,187,386
15,39,19,1,189,443
