p,r,w,v,T,d
31,0,25,1,177,293
25,0,23,1,196,267
15,1,23,4,180,155
16,0,25,2,190,203
13,2,25,1,108,111
9,3,20,1,184,69
35,2,25,1,169,259
19,1,19,1,144,350
26,15,20,1,141,355
25,3,22,1,193,223
8,3,22,1,193,315
5,21,23,1,181,207
17,8,19,1,187,231
24,14,23,1,142,337
12,13,23,1,103,35
8,19,23,1,137,137
13,18,22,2,150,175
12,16,23,1,182,264
19,7,25,2,124,269
7,5,24,1,165,413
8,10,22,1,160,71
23,16,25,1,162,346
12,11,25,1,121,331
9,22,24,1,153,225
29,45,19,2,156,177
16,27,23,2,105,198
26,10,20,1,194,393
17,25,22,1,126,215
16,7,23,1,130,242
5,4,20,1,157,195
18,56,19,4,115,468
24,29,18,1,190,244
15,20,21,1,195,394
23,26,21,1,103,430
28,43,23,1,131,205
17,44,25,1,157,313
14,39,19,2,112,62
2,41,22,1,142,360
6,48,20,2,118,321
26,5,24,1,172,319
16,75,22,1,152,296
17,5,19,1,111,315
11,79,21,1,180,268
17,40,20,1,184,152
23,11,20,1,160,120
7,56,25,1,154,296
12,23,21,1,122,230
19,29,25,1,141,254
39,90,19,3,150,322
15,25,24,1,160,298
21,55,21,1,104,335
20,48,24,2,133,431
8,98,18,1,193,358
25,42,20,1,150,317
19,68,23,1,176,320
7,28,23,1,144,260
5,70,24,1,193,266
18,21,25,2,163,218
10,55,22,1,190,269
29,55,22,1,137,267
19,75,25,1,132,406
20,23,23,1,102,97
26,8,25,1,109,390
14,59,25,1,188,187
12,50,18,1,151,277
12,51,22,1,134,407
16,41,23,1,137,361
16,126,20,1,197,512
26,43,25,2,120,320
11,76,24,1,142,339
23,18,21,1,172,90
27,44,25,1,128,158
15,18,20,3,135,265
4,69,24,2,183,171
10,28,20,1,154,195
23,70,22,1,143,183
9,10,19,1,184,104
29,84,23,1,183,280
16,98,22,1,191,314
5,30,18,3,111,190
23,40,25,1,157,270
2,51,23,1,178,261
17,154,22,1,124,399
37,52,19,1,192,286
6,11,20,1,122,113
10,160,25,1,185,376
15,108,19,3,196,307
17,109,19,5,198,457
7,165,23,1,145,259
8,45,20,1,171,240
11,34,24,1,185,154
24,171,24,1,153,378
32,35,18,1,198,425
5,47,23,1,196,301
34,12,25,2,181,283
14,12,21,2,169,394
23,105,25,1,145,406
13,91,24,2,176,342
1,184,22,1,118,512
28,25,24,1,121,294
19,63,22,1,122,278
16,38,23,1,139,411
23,80,22,1,141,335
2,194,23,2,183,557
5,81,19,1,116,248
8,53,20,1,142,389
2,27,22,1,156,224
7,40,18,1,108,216
39,27,24,1,144,330
18,120,21,1,161,382
