p,r,w,v,T,d
11,0,15,1,108,520
6,1,9,1,121,314
15,1,14,2,137,299
15,0,13,1,161,50
13,3,16,1,127,225
6,5,10,2,193,176
18,1,16,1,196,387
8,6,8,1,199,303
9,7,11,1,128,432
6,19,9,1,183,465
3,14,2,1,137,508
16,15,17,1,115,53
28,2,8,1,147,301
20,9,7,1,122,287
7,10,9,2,105,566
18,13,8,2,102,353
24,19,15,1,159,639
11,7,4,2,163,366
17,25,13,2,100,396
17,8,4,1,122,482
24,17,2,1,153,291
21,9,2,1,111,383
14,46,5,2,189,412
11,6,9,2,192,365
9,25,15,2,136,39
30,30,9,1,101,535
13,14,13,1,201,402
18,4,10,2,133,473
19,24,13,1,175,408
16,60,14,1,131,443
8,62,3,1,172,481
9,4,5,1,177,479
8,66,6,3,101,600
25,40,12,1,146,271
19,71,14,2,142,430
6,5,2,1,176,37
33,50,7,1,156,650
9,32,15,2,183,360
10,26,7,1,129,359
7,41,3,1,145,236
31,55,3,1,134,466
21,85,12,1,157,370
16,36,11,1,188,656
21,45,14,4,107,366
17,12,4,1,172,512
36,39,17,1,144,602
23,40,11,1,197,587
22,20,10,1,120,704
19,66,9,1,141,289
21,7,2,2,104,666
9,104,5,1,189,290
25,106,14,1,148,442
15,14,7,1,117,431
25,110,12,1,154,357
17,7,14,2,107,265
18,15,13,1,152,273
21,116,3,1,141,623
24,39,4,1,174,350
27,80,17,1,156,312
3,61,15,1,136,585
12,83,10,3,172,641
14,8,15,1,186,413
27,34,2,3,156,352
24,131,6,1,106,398
13,89,8,1,199,450
4,79,5,1,154,361
8,46,5,2,111,587
16,93,15,1,180,315
14,9,6,1,117,565
26,19,17,4,149,511
15,19,17,1,199,516
13,10,6,1,181,408
13,87,10,1,196,589
22,152,14,1,108,489
24,154,3,1,131,185
23,21,6,2,104,573
16,66,16,5,132,360
2,93,11,1,110,371
27,162,16,1,114,414
19,44,17,2,115,401
6,44,3,1,128,500
22,11,9,1,135,315
9,45,7,1,160,477
21,101,6,1,158,356
10,87,11,1,160,250
24,74,17,1,113,490
24,24,8,1,183,558
18,60,17,1,163,395
12,37,12,1,170,449
11,185,15,1,198,343
20,109,4,1,140,732
15,25,4,1,101,442
4,64,6,1,200,572
9,81,17,1,181,433
3,13,6,3,148,475
15,132,4,1,125,640
11,13,2,1,111,189
1,13,17,1,199,444
20,54,3,2,193,513
32,120,15,1,123,209
23,55,2,2,187,674
8,210,6,1,111,503
14,88,11,1,140,420
36,125,3,1,143,550
31,108,6,1,103,316
26,91,15,1,122,377
11,73,7,1,139,273
13,44,7,1,172,381
23,45,17,1,178,162
28,113,3,1,111,400
12,76,8,1,111,352
23,77,17,1,111,429
32,136,12,1,133,320
35,235,6,1,125,667
20,138,3,1,128,558
14,100,7,1,149,383
5,141,6,1,185,506
28,81,17,1,126,258
14,123,4,2,179,589
21,16,15,2,112,490
33,166,13,1,173,288
16,147,9,3,193,380
5,17,5,2,169,397
25,51,11,1,175,212
6,150,13,1,136,257
22,108,9,1,147,287
18,70,12,1,102,462
28,35,14,1,192,465
32,89,4,1,146,363
25,36,7,1,201,476
8,113,4,1,140,422
12,18,2,1,161,301
23,160,5,1,179,471
15,138,4,1,199,572
15,116,4,1,159,138
24,117,17,1,175,592
8,19,15,1,144,442
5,166,5,1,160,365
3,287,3,2,153,657
21,39,9,1,178,361
16,194,10,1,195,555
19,122,13,1,160,707
15,197,14,1,128,438
29,99,17,1,138,703
32,100,8,3,113,543
16,20,2,1,156,381
21,40,7,1,118,239
28,81,16,1,199,278
27,82,2,1,198,685
20,21,4,1,167,50
11,42,5,1,111,504
23,105,15,3,160,582
9,132,4,1,134,442
10,42,14,1,137,353
23,187,17,2,128,582
2,64,4,1,194,303
14,216,8,1,166,811
9,217,11,2,108,526
31,22,8,1,107,493
14,88,17,1,189,234
8,66,4,1,189,331
7,167,4,1,164,653
18,337,8,1,105,710
25,68,12,1,129,290
27,341,2,1,149,601
24,91,8,1,118,789
14,345,10,3,140,673
23,347,17,1,162,1039
18,145,2,1,170,487
21,176,6,1,104,833
21,353,13,1,162,938
13,71,13,1,186,469
13,24,8,1,109,382
27,48,14,1,150,447
25,151,3,2,102,326
29,121,13,1,172,645
26,73,5,3,180,453
20,245,12,1,196,756
16,74,14,1,176,374
22,155,7,2,192,280
24,218,16,1,146,449
21,125,9,1,115,420
14,221,3,1,121,654
4,158,12,1,104,606
12,25,7,1,183,287
21,224,4,1,114,532
23,103,13,1,168,420
23,26,7,1,199,243
25,104,8,1,174,506
12,131,13,2,175,365
40,263,14,1,123,567
2,79,12,1,119,458
21,133,2,1,136,448
24,134,10,1,141,368
21,81,8,1,114,583
18,270,11,1,199,686
28,238,12,1,107,755
17,409,2,1,174,1025
22,411,9,1,127,946
18,110,17,1,155,445
7,277,17,1,141,789
14,209,3,1,176,867
19,84,7,1,102,755
30,56,17,1,131,587
6,57,13,1,150,541
18,213,5,1,129,763
18,178,11,1,128,754
10,430,2,1,173,866
14,144,16,1,165,726
8,87,6,1,152,103
25,218,7,2,136,616
19,438,2,1,111,564
28,220,7,4,151,683
13,148,8,1,135,475
7,30,2,1,171,62
4,447,8,2,182,906
21,120,2,1,196,632
35,60,13,1,150,440
17,30,4,1,166,179
12,303,8,1,134,850
17,30,14,3,150,390
24,230,5,1,195,655
13,269,7,1,180,618
12,309,15,1,190,679
16,62,7,1,176,364
31,312,5,1,166,668
24,157,12,1,150,608
22,472,11,1,127,728
18,95,6,1,127,450
10,32,12,1,156,425
14,64,3,2,180,412
15,240,8,3,149,660
24,482,10,1,173,1044
16,161,15,2,181,522
16,243,2,1,151,786
16,163,15,1,196,513
11,131,10,1,130,448
18,246,9,1,125,414
11,330,15,1,129,818
17,132,4,1,192,533
2,100,16,1,146,210
27,334,8,1,179,690
32,209,7,1,101,782
40,168,3,1,114,697
2,169,8,1,174,594
12,297,13,1,201,694
24,136,16,1,155,471
13,103,3,1,194,361
30,258,3,1,177,639
14,259,11,1,124,615
15,35,5,1,158,310
9,70,7,1,141,386
24,218,10,1,108,334
29,350,16,4,118,865
20,141,13,1,153,536
17,106,12,1,129,442
6,142,14,1,159,401
6,311,6,1,172,625
26,536,4,1,149,1002
7,179,7,1,123,485
30,270,7,4,132,492
18,145,3,1,164,401
14,318,3,2,137,783
10,182,14,2,197,665
17,320,14,1,108,672
19,147,9,1,171,759
16,111,2,2,149,228
24,555,15,1,185,586
15,278,11,2,181,668
8,279,6,1,105,656
11,112,5,1,192,808
13,75,15,2,156,418
29,188,17,1,166,462
25,284,5,1,113,493
11,569,9,1,151,587
4,152,2,1,160,466
13,115,6,1,102,427
17,336,14,1,141,660
2,116,9,3,146,474
33,116,4,1,147,353
26,194,11,4,112,431
4,78,12,2,193,639
19,586,7,1,190,1072
10,39,13,3,153,334
2,344,6,1,173,867
11,39,13,1,150,497
16,297,9,1,113,778
12,398,17,1,117,633
10,299,13,1,107,700
11,400,5,3,171,694
33,402,13,1,116,760
18,353,15,1,125,854
23,162,3,1,162,391
3,355,7,1,195,797
19,81,16,1,100,431
32,123,6,2,190,768
15,359,4,1,158,667
14,82,12,1,154,214
14,310,7,4,182,857
34,83,8,2,143,218
14,125,5,2,196,593
20,125,10,2,131,288
25,125,5,1,153,544
4,126,12,1,153,528
29,168,17,2,117,611
11,422,9,1,113,847
5,265,11,1,137,877
8,372,15,1,179,642
17,267,15,1,183,575
31,267,10,1,149,493
14,429,10,1,171,561
23,323,6,1,161,545
20,378,11,1,133,788
10,650,15,1,146,1018
14,435,17,1,130,804
9,87,13,1,139,525
10,328,3,1,181,636
7,44,2,1,129,357
16,440,6,1,143,782
20,442,6,1,154,632
24,177,4,1,138,211
28,222,6,1,133,374
17,390,12,1,128,496
8,280,7,2,102,398
17,449,6,1,194,884
43,90,14,1,167,764
21,339,11,2,145,726
20,91,4,1,122,540
8,182,7,1,122,445
18,456,15,1,110,809
17,457,6,2,113,854
22,46,6,1,162,264
11,138,14,3,132,524
1,46,9,1,106,557
30,139,9,1,142,305
12,93,13,1,108,292
16,291,8,1,201,652
26,350,17,1,107,733
17,234,10,1,161,860
21,704,6,1,148,1044
5,412,9,1,132,595
26,236,11,1,182,463
25,47,10,1,138,486
15,356,10,1,140,961
21,48,4,1,158,561
11,48,9,1,140,648
3,300,5,1,192,821
25,144,5,1,171,772
14,241,15,1,143,497
24,193,4,1,177,325
16,48,14,2,160,129
15,304,13,1,149,878
20,427,6,1,105,618
25,147,4,1,153,538
9,368,6,2,193,743
18,430,8,1,125,1002
7,197,15,1,112,681
6,99,8,1,137,560
18,99,6,3,150,716
28,99,15,1,155,195
4,374,6,1,105,659
36,250,9,1,118,451
23,501,8,3,125,833
22,754,4,1,186,971
13,756,12,1,183,1394
9,202,8,1,100,700
20,380,6,1,149,668
15,51,4,2,165,190
20,382,4,2,198,637
25,204,8,2,151,332
10,769,14,1,101,1058
13,206,8,1,144,822
24,515,3,1,124,820
14,103,14,1,162,390
23,324,4,1,126,487
31,52,14,1,127,383
25,325,11,1,179,869
3,261,13,1,110,493
9,524,8,2,180,913
12,105,7,1,118,223
17,329,10,1,109,870
14,106,12,2,151,527
4,463,6,1,167,517
14,530,4,1,135,948
23,332,10,1,149,747
21,107,5,1,194,702
9,160,16,1,190,435
25,536,17,1,168,966
19,54,14,1,126,302
17,404,5,1,100,771
17,216,17,3,123,331
22,474,15,1,184,752
19,163,9,1,150,501
22,109,15,1,176,459
16,218,15,1,128,402
17,219,12,1,170,841
3,219,6,2,201,291
28,412,15,1,152,970
30,165,10,1,176,396
14,414,10,1,200,818
3,55,15,1,151,308
14,278,10,1,151,526
14,348,9,1,153,706
23,223,7,1,103,596
17,839,16,1,138,1208
16,841,14,1,113,957
19,225,11,1,193,520
20,352,9,1,190,752
7,57,8,2,160,159
17,227,5,1,170,460
16,355,11,1,159,666
7,427,17,1,155,971
22,856,15,3,120,981
17,229,12,1,182,524
20,229,8,1,119,581
36,862,7,1,196,1080
16,115,11,1,199,509
23,58,13,1,146,597
25,116,7,1,181,471
23,435,16,1,150,770
21,175,10,1,161,652
10,292,13,1,144,764
9,234,2,1,109,537
13,366,13,1,182,747
20,117,12,1,140,685
9,442,4,1,153,788
22,295,5,2,181,722
30,591,8,2,129,1026
14,119,3,2,133,333
2,371,2,1,127,706
21,179,7,1,124,514
14,239,3,1,137,574
16,524,8,2,129,734
20,120,5,1,196,312
13,526,14,1,122,899
14,181,15,2,149,672
7,181,3,1,162,644
27,530,17,1,134,1068
28,303,7,1,157,693
11,182,9,1,146,713
20,183,9,2,118,686
30,382,3,1,158,648
23,245,5,1,172,463
