p,r,w,v,T,d
4,0,20,1,159,223
8,1,17,3,168,199
11,1,17,1,180,235
14,3,18,1,118,436
22,6,24,1,154,96
10,4,24,1,160,108
23,2,17,1,171,136
12,1,25,2,122,194
10,1,17,1,174,259
13,8,17,1,153,302
4,2,25,1,120,270
25,7,23,1,105,408
13,5,25,1,102,304
8,8,17,1,113,185
6,4,25,1,143,218
13,11,23,1,182,183
19,3,17,1,165,158
12,5,21,1,104,109
11,9,25,2,146,254
17,28,23,1,132,325
18,12,25,2,156,350
7,18,21,1,192,112
9,2,22,1,190,339
2,19,23,1,153,239
5,23,25,1,175,308
18,5,20,1,101,226
20,3,18,1,182,269
16,3,24,2,154,353
8,5,22,1,121,338
14,3,19,1,136,163
5,12,16,1,181,396
14,12,16,1,166,224
1,31,21,2,116,144
8,16,24,1,129,441
18,16,24,1,118,154
15,34,16,1,198,293
1,7,24,1,173,121
9,7,17,1,194,207
13,32,25,1,143,277
8,24,25,4,174,278
12,12,22,2,185,233
18,8,24,1,191,234
6,16,17,1,121,227
17,26,21,1,133,150
24,27,17,1,119,282
8,44,25,1,187,390
8,9,20,2,133,176
3,14,18,1,151,180
16,41,23,1,185,236
6,5,23,2,192,68
2,19,20,2,131,222
5,25,25,1,159,316
21,20,18,1,156,271
8,21,19,1,182,153
4,46,18,1,106,168
25,53,21,1,192,88
13,41,17,2,151,377
21,22,18,1,170,235
15,42,22,1,167,192
13,6,15,1,201,311
12,51,24,1,112,339
15,24,17,1,140,374
16,38,25,1,155,408
6,24,18,1,107,280
13,6,17,1,163,226
11,6,25,1,191,349
5,6,15,1,172,265
4,13,21,1,117,108
17,33,24,3,196,411
17,33,24,2,182,159
13,14,19,1,107,246
15,60,23,1,106,220
10,105,17,1,154,376
8,35,15,1,144,246
6,108,20,1,165,373
4,7,21,1,146,299
15,55,25,1,130,399
10,15,19,1,114,295
16,113,22,1,109,383
14,8,24,2,153,291
7,39,25,2,105,371
12,59,17,3,174,201
8,40,17,1,147,303
14,80,16,2,154,236
3,81,15,1,126,233
14,124,22,1,117,200
9,62,19,1,163,322
21,126,17,2,157,184
19,26,21,1,110,240
7,34,16,1,145,233
15,87,15,1,151,386
11,9,17,2,165,363
17,89,23,1,114,273
10,56,19,1,185,178
5,46,22,1,143,230
14,28,16,1,108,316
18,37,21,2,106,301
11,28,21,4,168,217
7,38,20,1,130,152
7,72,25,3,109,342
20,61,15,1,172,89
9,20,21,1,176,443
4,20,24,1,163,251
11,50,18,1,197,496
11,76,17,1,117,289
8,102,19,1,184,275
20,103,21,1,130,348
4,78,21,1,181,331
4,92,15,1,135,400
4,106,19,1,190,218
10,107,20,2,176,514
19,22,19,1,170,414
19,109,17,1,172,294
11,96,18,1,200,329
7,33,19,1,165,273
18,70,21,1,157,453
13,45,24,1,186,296
14,57,25,1,159,359
13,86,19,1,165,293
11,12,18,1,143,257
13,35,21,1,181,53
14,23,22,1,152,284
14,118,18,1,119,269
10,119,19,1,184,193
2,90,19,1,197,145
23,76,22,1,147,175
14,49,17,1,152,297
2,185,23,1,108,276
7,78,19,3,169,297
7,25,25,2,122,99
11,189,23,1,124,622
7,13,20,4,116,65
14,38,25,1,146,296
9,193,19,1,175,367
7,65,22,1,134,308
12,98,23,1,112,120
15,66,16,1,115,323
20,13,16,1,130,324
9,67,15,2,169,168
17,27,20,1,101,296
2,27,24,1,193,170
6,85,24,1,166,217
8,86,16,1,155,328
15,28,20,2,168,283
14,70,22,1,139,446
8,28,23,1,169,463
12,124,17,1,112,419
5,142,24,4,148,440
14,43,21,2,182,329
6,144,15,1,158,525
7,109,18,2,109,171
15,29,23,1,136,325
9,110,21,2,105,250
12,93,21,2,151,309
19,93,20,1,110,139
22,225,22,1,113,481
16,60,24,1,153,268
11,114,22,1,119,345
15,46,22,2,175,347
12,96,24,1,201,119
11,136,23,1,125,361
23,156,20,1,201,579
19,157,19,1,116,420
10,16,24,1,135,304
2,79,17,1,172,96
8,140,25,3,122,359
4,101,18,1,176,430
16,121,24,1,146,285
8,49,22,1,194,242
7,143,19,1,168,331
18,49,20,1,189,360
9,124,18,2,127,234
11,33,25,1,155,185
11,147,16,3,155,334
3,126,20,1,155,165
17,254,20,1,191,387
16,17,17,1,134,56
18,150,23,1,197,562
17,108,15,1,155,289
15,108,24,3,170,432
11,153,23,1,109,434
20,110,25,1,159,462
14,88,17,1,161,120
8,53,16,1,197,179
3,36,23,1,110,269
16,269,22,1,142,317
9,18,21,1,111,347
4,272,24,1,112,702
13,73,19,2,194,386
26,18,18,1,134,179
8,138,25,1,154,439
4,56,19,1,157,249
8,74,15,1,171,201
10,75,17,1,138,253
6,19,23,1,166,323
14,283,23,2,198,543
17,190,18,1,136,374
12,57,16,1,123,309
21,168,15,1,132,283
11,19,17,1,123,469
10,121,16,1,176,405
4,19,16,1,123,372
12,171,16,1,190,348
28,79,24,2,126,219
7,79,25,1,129,432
15,199,22,2,131,451
13,60,20,2,132,458
11,100,18,2,172,496
9,151,16,1,138,496
16,81,20,1,100,269
14,178,24,2,112,406
6,307,15,4,124,563
8,154,22,1,103,354
13,206,25,1,146,350
13,83,17,1,192,314
9,42,21,1,153,281
13,157,16,1,180,360
