p,r,w,v,T,d
27,0,14,3,137,361
10,0,18,3,150,293
12,3,12,1,100,631
29,4,12,1,187,637
23,4,12,1,186,478
16,7,16,1,118,375
18,6,15,1,165,266
22,2,16,3,156,224
18,11,14,1,186,179
19,14,13,1,118,368
28,2,14,1,152,588
18,9,15,1,107,699
24,6,11,1,162,247
32,6,15,1,129,383
24,9,12,1,150,471
29,9,14,1,138,319
18,8,14,2,136,167
26,40,15,1,121,474
18,3,18,1,163,416
20,45,11,1,100,133
17,16,13,1,115,315
26,33,16,1,153,662
23,35,18,2,116,639
16,18,12,1,136,554
15,24,13,3,104,599
22,8,12,1,152,322
20,8,12,1,157,237
24,27,16,1,123,516
18,39,15,1,145,608
16,23,11,1,154,303
6,9,15,1,153,290
14,73,12,1,193,390
22,51,13,1,112,281
21,5,13,1,179,213
14,80,11,1,113,166
15,11,18,1,200,432
19,23,15,1,159,488
22,51,12,2,104,132
27,60,16,1,117,402
14,12,18,1,158,272
22,47,15,1,181,491
6,40,14,1,147,632
18,27,18,1,121,147
21,51,13,1,108,454
17,43,15,2,125,226
9,44,11,3,107,354
19,15,11,1,188,484
10,111,18,1,190,612
23,38,14,1,109,370
11,48,11,1,183,467
21,39,12,1,177,380
21,121,18,2,185,729
22,8,16,2,148,520
22,84,13,1,156,357
18,53,12,1,150,628
20,54,11,1,122,270
25,27,15,1,164,147
13,90,11,3,159,682
22,37,12,1,186,439
20,9,12,2,107,539
20,47,17,1,186,368
15,39,18,1,176,711
33,147,17,1,155,185
19,99,16,2,175,625
8,88,15,1,116,346
18,41,11,1,103,571
7,42,17,3,157,86
25,53,16,1,194,407
27,21,18,1,167,251
16,68,18,1,188,721
9,55,12,1,141,452
24,168,18,1,135,656
20,45,14,1,127,615
19,35,13,1,154,477
17,175,14,1,174,381
22,24,18,1,198,425
23,90,14,2,111,382
21,182,18,1,140,815
10,62,15,1,162,392
19,125,14,1,171,369
23,126,18,1,107,447
21,128,14,1,109,600
15,13,18,3,159,180
16,98,14,3,112,602
27,40,15,3,159,502
32,117,12,2,102,810
21,119,11,1,128,408
23,137,14,1,119,168
29,122,16,1,170,545
20,123,11,1,125,398
26,43,14,1,121,533
26,90,14,1,158,596
23,127,18,3,191,638
14,147,17,2,138,351
25,74,15,1,190,649
19,131,16,1,201,801
25,227,14,1,194,663
17,115,11,1,147,202
19,31,13,1,193,330
18,31,12,1,160,57
9,16,17,1,195,425
22,16,13,1,136,496
22,141,12,1,163,340
17,163,13,1,165,682
25,16,11,1,158,220
23,33,18,1,153,345
19,251,12,1,195,792
17,127,18,1,126,515
17,51,15,2,142,499
11,129,15,1,173,500
18,260,17,1,119,511
25,263,15,1,158,810
19,35,13,1,105,475
15,134,12,1,148,599
20,36,13,1,107,698
19,18,15,1,110,440
23,183,15,1,194,582
19,115,18,1,101,549
10,74,18,1,101,608
19,56,17,1,109,428
10,95,13,1,133,234
19,57,18,4,131,520
19,289,14,1,162,994
31,97,11,1,114,831
20,147,14,1,142,547
21,39,17,1,133,268
25,174,11,1,160,205
27,175,12,1,109,808
27,61,18,1,168,697
19,305,12,1,184,504
27,205,15,2,200,715
24,181,13,1,187,317
26,182,12,1,161,455
16,63,17,1,184,112
17,159,15,1,103,873
14,107,12,1,146,395
26,161,17,1,138,794
25,324,15,1,153,874
17,109,11,1,140,237
18,165,11,4,184,598
17,22,18,1,162,556
16,334,15,1,175,851
29,112,17,2,128,500
16,90,11,1,154,475
27,142,13,1,107,680
20,46,11,1,149,354
15,346,15,1,128,371
4,93,11,2,173,493
31,117,17,1,167,554
15,71,14,1,201,786
16,237,12,2,175,653
29,179,16,1,143,713
22,24,17,1,149,462
16,72,14,1,152,344
24,73,14,2,190,319
13,73,12,1,189,554
17,123,12,1,196,326
20,372,17,1,137,652
27,187,17,1,154,365
16,188,15,1,106,635
21,158,11,1,195,659
22,102,14,1,195,549
30,192,14,1,163,658
20,26,17,2,114,581
21,52,11,1,152,187
27,104,16,1,161,168
17,229,15,3,139,280
29,26,11,1,126,143
27,53,16,1,180,457
26,27,12,2,147,414
26,80,12,1,114,507
13,27,13,1,196,601
35,238,16,1,161,793
15,239,12,1,121,494
12,412,15,1,111,730
15,173,17,1,189,549
27,243,11,1,180,594
16,112,14,1,162,192
17,176,14,1,141,533
23,212,14,1,126,827
25,114,11,1,194,501
11,57,15,1,158,686
17,287,17,1,154,684
12,289,11,1,171,1050
22,87,11,2,115,647
22,255,17,1,116,678
17,29,12,1,178,439
21,443,13,1,101,929
23,223,12,1,187,763
26,261,18,3,153,626
18,450,14,2,181,628
5,121,13,1,145,810
