p,r,w,v,T,d
13,0,13,1,174,287
17,1,20,1,116,442
16,1,23,1,190,209
18,4,16,1,140,55
20,2,17,1,109,244
19,4,17,1,128,351
18,11,13,1,161,280
15,13,22,1,127,195
13,6,21,1,109,220
16,8,22,2,147,271
19,4,23,3,105,284
22,14,18,1,170,306
18,13,15,1,196,502
18,3,13,1,111,399
18,2,24,1,102,67
13,12,24,1,175,67
16,30,14,1,136,443
16,32,21,1,198,318
13,34,23,1,199,529
16,5,14,1,157,325
18,38,19,1,181,372
16,23,25,3,106,91
17,14,22,1,190,469
10,25,18,1,132,248
17,30,21,1,184,56
12,20,21,1,147,263
14,3,16,1,149,294
16,3,13,1,102,154
21,53,13,1,130,299
17,18,13,1,198,496
15,11,15,1,137,352
18,29,13,1,130,244
10,30,15,1,102,350
12,17,13,2,180,284
13,43,18,1,147,307
11,33,23,1,177,267
14,9,22,1,111,139
17,41,17,1,154,301
14,24,24,1,157,98
13,31,17,1,100,389
15,25,18,1,200,184
18,32,17,2,168,58
10,33,18,1,182,501
18,11,13,2,185,333
21,35,21,1,147,450
14,57,15,1,123,406
18,29,19,1,123,239
19,12,15,1,117,309
9,91,14,1,109,449
17,39,19,1,125,212
7,39,22,1,116,361
15,48,25,1,174,307
20,7,21,4,144,289
15,100,18,1,146,144
16,20,22,2,125,498
14,28,19,1,132,294
15,44,18,1,114,316
17,63,20,4,139,152
12,46,16,1,142,497
14,15,19,1,184,79
14,30,25,1,173,587
17,38,25,1,134,224
13,59,21,1,126,512
24,16,15,2,142,228
19,16,19,1,188,215
16,16,20,1,177,341
18,25,21,2,174,266
17,126,25,1,145,533
16,43,18,1,112,241
20,76,20,1,192,307
20,66,14,1,167,95
13,18,25,1,139,159
14,91,25,3,157,304
19,28,25,1,121,54
18,93,21,1,187,314
14,83,22,1,133,286
15,84,25,3,181,440
10,85,15,1,108,100
18,74,19,1,140,228
16,75,24,1,133,365
15,88,20,1,169,381
19,102,13,1,151,432
18,52,17,1,168,322
13,65,23,1,123,549
17,42,14,1,174,111
16,80,18,2,116,314
20,162,16,1,193,566
16,11,13,1,162,400
10,44,15,1,175,451
13,112,20,1,192,133
16,113,19,1,174,452
17,115,19,1,187,405
16,87,13,1,103,362
15,12,16,1,174,505
20,118,15,1,152,376
12,179,16,1,170,518
17,24,20,1,199,294
14,183,15,1,106,340
14,49,13,1,132,391
23,93,22,1,175,290
23,110,15,1,149,204
13,64,13,1,140,404
19,39,19,2,192,174
12,97,15,1,156,461
17,65,15,1,134,574
12,40,21,1,168,341
17,53,16,2,183,125
13,54,21,1,181,158
11,41,15,1,109,268
20,41,16,1,155,407
12,208,16,1,190,694
13,122,14,1,188,400
16,42,23,1,142,341
13,107,19,1,175,245
20,72,15,1,135,163
19,217,20,1,102,707
18,128,23,1,155,448
20,147,13,1,103,477
19,74,18,1,166,520
13,112,13,3,133,537
17,45,17,3,110,373
13,95,13,1,123,568
16,230,23,1,134,555
14,62,16,1,178,376
13,156,22,1,201,669
14,63,22,1,189,391
14,79,19,1,112,341
8,160,13,2,161,280
19,32,16,1,128,300
17,162,24,1,171,540
21,65,20,1,181,188
18,66,14,1,172,436
19,33,16,1,168,528
15,105,25,1,191,389
17,105,23,1,136,481
14,17,15,1,174,333
21,107,23,1,102,361
14,34,15,1,121,242
9,130,18,1,111,501
18,70,17,1,166,548
12,132,16,1,186,427
15,266,22,1,111,529
18,54,25,1,117,399
18,157,13,1,150,406
13,18,19,1,192,247
19,73,22,1,161,262
10,73,20,1,139,276
15,116,13,1,119,506
14,186,19,1,108,525
14,164,19,1,143,457
17,76,13,1,131,204
17,143,20,1,134,375
19,120,22,1,178,286
15,19,14,1,105,364
15,145,14,5,186,564
23,122,19,1,165,270
13,294,22,1,134,382
18,99,23,2,166,561
9,298,25,2,175,649
18,100,22,1,170,300
21,81,22,1,122,473
17,61,21,1,139,501
17,178,21,1,105,473
21,82,15,1,194,544
10,62,24,1,173,325
17,83,23,1,181,376
11,209,14,1,102,429
7,63,19,1,102,387
14,42,19,2,141,276
17,43,25,1,103,407
7,21,21,1,148,292
19,86,18,1,149,391
14,108,24,1,184,600
20,65,25,1,105,590
20,22,25,1,194,398
11,138,18,1,176,407
11,138,15,1,190,549
16,195,22,1,193,726
15,224,25,1,159,460
18,197,22,3,130,611
12,91,15,1,143,111
14,114,16,1,129,421
10,143,14,1,119,199
12,173,20,1,136,194
19,203,23,3,113,588
21,93,15,1,151,314
18,117,16,2,135,450
18,71,14,2,140,303
14,237,16,1,189,441
10,95,19,1,167,502
19,179,23,1,112,478
13,361,18,2,163,766
13,242,21,2,173,563
7,49,13,1,134,355
15,49,21,3,134,309
14,74,20,1,132,353
10,216,25,2,143,414
22,74,23,1,168,503
13,156,18,1,132,361
15,50,18,1,127,227
20,25,20,1,121,144
12,25,20,1,161,138
11,222,21,1,138,456
18,160,13,1,174,434
21,77,13,1,195,323
16,387,25,1,193,711
17,26,20,2,111,394
14,391,15,1,133,516
12,26,16,3,150,285
17,132,23,3,173,404
22,231,16,2,119,461
17,266,15,3,124,571
17,80,18,2,126,329
11,27,25,1,108,91
10,404,17,1,182,676
18,27,16,1,183,457
19,109,16,2,166,520
18,109,13,3,184,411
17,137,23,1,132,329
10,28,23,3,162,326
18,83,15,1,139,294
14,174,14,1,166,199
10,279,24,1,134,520
15,281,20,1,200,561
12,141,22,1,114,328
17,177,21,3,120,691
16,28,13,2,168,334
21,428,19,1,200,722
13,143,18,1,176,286
13,216,14,1,160,333
20,29,15,1,120,191
10,145,21,1,163,318
12,146,17,2,189,335
13,117,18,1,146,620
12,442,16,1,140,880
12,222,23,1,178,385
14,223,18,2,130,698
18,119,18,1,163,481
15,60,15,1,169,477
12,301,23,1,135,628
13,151,14,1,109,290
15,265,25,1,164,533
15,190,21,2,147,755
20,31,15,1,128,344
13,92,23,1,195,458
16,62,25,1,157,115
17,271,18,1,109,628
18,233,19,1,119,425
11,312,20,2,186,828
15,196,16,3,149,252
19,63,13,2,166,504
13,63,16,3,127,561
13,277,24,1,138,660
15,478,21,1,133,731
18,128,21,1,181,235
20,241,17,1,200,535
18,483,20,1,121,646
14,65,17,2,109,392
11,325,18,1,125,353
22,163,16,1,180,291
18,327,22,2,169,547
16,164,25,3,137,475
11,99,14,1,133,425
17,331,14,5,193,519
16,208,20,1,140,522
19,208,25,3,109,528
15,335,13,2,164,606
24,168,16,1,168,320
22,211,20,1,138,486
19,254,20,1,155,504
12,255,22,1,120,652
13,136,20,1,144,565
22,103,21,1,136,402
24,34,22,1,182,313
14,345,22,1,183,632
12,104,18,1,144,394
16,104,16,3,175,625
17,70,16,1,189,331
16,105,14,1,129,300
12,176,22,1,164,197
18,176,16,1,163,414
14,71,13,1,148,410
20,355,16,1,115,412
15,71,16,1,153,249
10,36,19,1,117,434
19,314,20,2,124,606
11,72,14,1,164,335
13,36,19,2,111,343
18,145,25,1,199,522
15,182,18,2,117,353
20,182,13,1,104,209
16,37,13,1,164,199
18,73,24,1,131,532
9,277,25,2,115,536
20,111,21,1,195,530
15,111,18,1,133,191
12,559,23,1,127,872
20,234,24,1,157,440
19,563,25,1,139,989
12,329,20,1,198,657
13,330,23,1,193,674
10,114,18,1,171,418
18,76,22,1,143,399
16,153,13,1,198,560
15,239,19,1,155,708
17,576,22,1,130,989
21,77,15,1,157,510
19,193,20,3,193,652
17,78,22,2,179,259
16,39,19,1,116,356
17,78,17,1,196,421
16,39,22,3,152,503
23,39,20,2,101,363
21,39,24,1,182,189
17,593,23,1,157,864
15,595,15,1,200,903
12,40,20,1,128,397
17,299,18,2,141,672
14,250,17,1,126,270
16,40,23,1,110,407
15,352,13,3,131,491
12,121,19,1,195,378
22,304,21,1,186,413
18,610,18,1,145,906
13,357,16,1,100,504
15,307,19,1,138,567
12,359,18,1,149,650
11,617,23,1,163,983
20,361,22,2,106,744
20,362,25,2,101,706
16,363,19,1,100,673
15,208,15,1,111,672
23,125,20,1,164,433
17,168,15,1,196,412
19,420,17,1,140,444
13,211,18,2,168,368
19,42,19,1,143,515
11,170,21,1,104,587
18,319,22,1,114,600
13,128,19,1,150,496
15,43,19,1,198,341
18,86,14,1,100,363
16,43,24,2,151,554
19,432,25,1,126,711
15,216,14,1,161,257
15,380,13,1,161,707
15,174,14,2,171,661
23,328,16,4,187,466
21,328,15,1,174,806
17,439,24,1,194,818
14,88,18,1,175,290
14,88,23,1,123,515
14,44,20,1,111,286
14,666,19,1,154,688
15,45,25,1,175,369
14,179,23,1,146,336
12,179,23,1,164,435
13,180,15,2,177,442
16,45,17,2,151,67
17,45,15,1,177,559
13,396,13,1,113,589
14,91,17,1,100,376
18,342,14,1,125,373
15,685,15,1,150,950
16,401,21,1,154,633
21,459,24,1,198,914
16,138,23,1,110,524
10,289,23,1,125,818
12,185,15,1,190,410
18,139,14,1,178,332
11,291,19,1,136,514
18,93,21,3,155,508
16,94,13,1,161,203
16,293,16,1,185,632
21,706,24,1,142,1060
17,354,20,1,197,687
13,414,18,1,144,697
12,712,24,1,135,768
12,238,18,1,116,363
15,238,18,1,106,503
13,717,13,1,104,1049
18,719,18,1,143,1140
16,361,18,1,111,671
17,301,22,3,197,495
13,362,15,1,122,874
18,242,20,1,170,421
17,304,18,1,165,803
11,49,19,1,133,367
18,146,23,1,134,384
18,428,18,1,171,527
18,98,21,2,144,407
23,431,17,3,128,673
20,49,13,1,136,247
