p,r,w,v,T,d
17,0,21,3,153,190
12,2,20,1,176,397
15,1,21,2,111,230
15,3,24,1,151,517
14,2,21,3,164,278
16,4,23,1,109,366
14,10,23,2,186,292
16,4,21,1,185,380
14,2,19,1,168,25
12,6,20,1,144,349
15,8,21,1,142,362
12,2,17,1,132,106
17,10,25,1,176,165
16,6,21,2,154,260
16,16,22,1,103,482
15,17,20,1,108,549
12,5,20,1,179,284
16,14,19,1,195,198
11,18,25,1,195,196
15,13,19,2,126,516
14,11,18,2,120,473
13,24,17,3,184,350
15,5,22,1,117,551
17,10,23,2,167,547
15,27,23,1,151,146
12,25,24,3,158,291
17,29,20,1,199,83
14,9,23,1,122,294
13,13,23,1,185,271
14,20,19,1,165,484
13,10,23,1,198,335
13,26,18,1,165,320
16,31,24,1,120,337
12,56,22,2,126,234
16,15,20,1,168,467
16,12,17,2,143,584
14,12,24,1,189,247
13,31,18,1,183,50
15,4,19,1,129,260
16,44,18,2,192,192
14,9,24,3,125,32
14,9,23,1,149,335
14,9,23,1,126,557
16,10,18,1,119,383
16,5,24,1,150,409
17,5,20,1,130,267
12,5,19,1,102,452
11,5,21,1,110,284
15,22,25,1,177,288
15,5,22,2,145,164
13,11,19,1,171,495
11,50,25,1,109,518
12,18,23,2,199,534
16,24,23,1,196,449
16,38,25,1,100,367
16,12,19,1,144,430
14,13,21,1,160,503
12,56,21,2,140,578
16,13,24,1,201,489
14,66,22,1,191,286
15,67,18,1,199,369
14,103,24,1,135,487
16,70,22,1,173,420
13,35,21,1,103,283
14,14,23,1,126,570
14,73,22,1,168,566
14,37,17,1,133,367
13,38,17,2,171,273
18,76,23,1,149,402
11,23,18,1,150,396
13,118,24,1,135,529
13,50,18,1,133,239
12,16,18,1,188,38
12,16,20,1,201,406
15,52,17,1,124,349
16,84,22,1,184,405
13,128,19,1,130,413
14,26,24,3,159,116
12,26,17,1,135,368
17,89,24,1,117,426
12,90,25,1,105,487
11,36,25,1,111,254
15,138,20,1,175,197
15,140,19,2,167,541
13,141,18,1,139,517
14,72,18,2,116,425
15,48,22,1,141,380
12,98,25,2,142,328
16,39,19,1,156,308
15,30,21,1,139,611
13,30,22,1,199,404
14,31,20,1,101,338
12,10,23,1,156,341
17,10,23,1,134,339
12,53,25,1,109,592
14,21,23,4,112,257
13,94,24,4,163,248
15,33,25,1,101,521
15,44,20,1,112,267
17,69,20,1,170,381
15,84,24,1,116,480
15,23,25,1,155,345
17,23,22,1,135,328
13,58,23,2,137,357
14,73,23,1,109,275
12,118,23,1,139,391
13,104,19,1,167,414
14,24,19,1,105,405
16,76,22,1,143,489
13,122,20,1,129,295
13,62,22,1,136,224
15,12,23,1,101,404
14,63,18,1,163,106
13,38,22,3,105,331
16,96,23,1,117,480
15,52,23,1,153,285
14,65,21,1,152,263
14,13,17,1,124,469
13,83,17,1,111,370
15,134,23,1,171,158
14,84,18,1,153,440
14,68,21,1,142,539
14,137,21,1,133,493
13,207,24,1,152,620
15,56,17,1,164,436
14,56,24,1,193,419
13,28,22,1,150,366
15,43,17,1,197,515
17,108,20,1,161,343
14,43,19,1,169,275
14,73,23,1,120,159
14,129,24,2,162,311
14,30,22,1,105,209
14,45,22,1,159,480
14,132,18,1,166,553
16,227,22,2,187,471
16,15,22,1,143,415
16,31,21,2,151,281
15,232,21,1,153,620
14,47,18,1,145,437
16,118,24,2,174,401
13,99,23,1,150,419
13,139,25,2,198,601
11,16,21,1,161,305
15,162,18,1,134,563
11,122,21,1,116,420
13,102,17,1,196,424
15,144,18,1,104,615
13,249,17,1,194,701
16,146,20,1,163,539
15,105,18,1,201,473
12,106,23,1,118,487
14,34,21,1,174,392
13,52,20,1,196,342
15,151,23,1,136,453
15,17,20,1,151,457
13,131,25,1,155,428
13,18,17,1,197,450
14,18,24,1,181,377
14,54,23,4,136,270
13,54,23,1,102,542
14,36,24,1,138,409
13,159,17,1,176,711
15,73,21,1,190,295
15,92,18,1,161,399
14,19,21,1,188,364
15,116,23,1,115,441
13,281,25,1,158,430
13,165,20,1,172,429
12,95,17,1,132,346
13,143,21,1,159,649
12,144,19,1,155,580
13,289,19,4,166,513
15,121,20,1,121,398
15,59,21,4,127,282
14,39,18,1,132,396
14,20,21,1,194,351
14,199,24,1,178,449
14,40,24,1,141,394
14,151,21,1,183,445
14,81,22,1,111,555
16,81,19,1,199,330
11,153,22,1,201,397
14,82,20,1,170,382
16,62,21,1,115,310
13,83,25,1,151,407
15,130,20,1,146,531
15,131,25,2,125,460
12,132,18,3,195,423
14,42,21,1,110,322
15,160,19,1,142,340
13,214,17,2,183,485
14,162,18,1,118,300
15,43,24,1,167,455
13,190,19,1,133,335
12,66,21,2,130,218
13,66,21,1,167,578
14,88,18,1,153,399
15,111,19,2,171,349
15,112,19,1,165,425
14,67,22,1,123,558
12,113,24,2,189,387
14,340,20,1,138,804
14,23,22,1,137,577
16,200,21,2,104,636
13,69,24,1,147,237
15,202,20,1,149,740
15,93,25,1,125,615
15,350,18,1,164,913
11,47,20,1,141,249
16,71,23,3,179,438
15,237,24,1,181,264
13,208,25,1,121,498
14,48,25,1,109,477
17,72,22,1,140,226
14,151,25,2,112,465
12,73,23,1,124,92
15,122,18,1,120,206
15,24,19,1,170,419
16,49,25,1,104,385
15,247,23,1,142,558
14,372,22,2,201,697
14,100,17,1,136,529
15,156,23,1,141,547
13,157,23,2,191,558
13,189,24,2,107,379
14,158,23,1,190,439
15,382,23,1,165,523
13,160,19,1,126,492
14,193,22,1,157,469
14,161,24,1,174,682
15,104,24,2,181,321
15,104,24,1,194,439
