p,r,w,v,T,d
7,0,21,1,120,114
14,1,22,2,173,233
12,2,20,1,194,300
13,1,22,1,110,143
30,3,24,1,161,112
10,2,19,4,140,327
25,2,21,1,191,394
37,14,21,1,190,137
16,1,20,1,133,329
24,1,19,1,192,293
10,8,22,1,172,375
16,6,21,1,194,164
26,6,25,1,158,111
17,2,25,1,145,289
21,4,19,1,157,366
23,10,23,1,149,320
7,16,22,1,128,263
15,11,19,1,188,118
12,10,22,2,201,300
12,5,20,1,136,185
5,11,23,1,147,368
10,6,20,1,189,276
11,12,22,1,191,105
15,12,22,1,192,506
24,24,19,1,197,562
5,50,25,1,132,141
2,3,19,1,111,304
16,14,24,1,131,411
13,15,21,1,108,305
16,39,19,1,142,364
11,8,24,1,182,193
9,12,24,1,167,375
29,13,23,1,153,133
18,4,22,1,144,443
7,45,21,2,100,123
22,14,24,1,136,64
15,19,25,2,181,416
24,37,19,1,136,349
29,5,24,1,168,115
10,78,22,2,141,202
18,11,23,1,123,138
18,22,23,1,126,442
11,42,19,1,140,309
28,86,20,2,148,241
13,88,20,1,176,209
21,37,20,1,170,410
20,18,21,1,146,360
4,39,24,1,160,316
9,48,21,1,124,493
18,26,25,3,193,389
14,13,25,2,136,50
18,34,25,1,177,276
21,104,25,2,188,388
12,21,22,1,179,358
21,36,19,1,103,386
23,110,23,2,135,314
17,74,19,1,165,352
26,15,19,1,122,344
30,39,24,1,182,293
26,39,19,1,139,518
7,24,19,1,113,470
11,41,21,1,161,450
15,72,24,1,175,220
7,52,20,1,176,306
35,34,20,2,150,354
15,43,25,1,199,340
22,131,21,1,190,420
24,78,22,1,171,115
14,45,19,1,117,395
4,46,24,1,122,315
18,28,23,1,181,295
14,94,22,1,158,345
11,60,22,1,183,316
22,10,25,1,175,193
11,29,25,1,186,342
20,30,22,1,111,327
15,76,24,1,153,296
10,89,22,2,109,309
30,21,20,3,195,390
24,92,25,1,120,518
18,159,25,1,191,464
16,22,21,1,100,252
13,68,19,1,113,219
12,44,24,1,172,427
6,98,22,1,125,419
29,45,21,1,149,179
5,34,19,1,108,275
17,46,22,1,126,320
17,73,22,2,115,351
13,118,24,1,111,656
17,36,19,1,197,206
21,106,22,1,165,372
20,49,19,1,151,390
13,108,25,3,166,317
16,12,20,1,141,119
23,63,23,1,128,119
21,112,23,2,141,233
18,129,21,1,113,363
16,114,19,2,165,400
8,131,23,1,105,410
8,199,22,1,168,471
12,101,24,1,163,381
16,27,24,2,108,164
21,205,20,1,174,259
19,28,24,1,129,360
10,209,22,2,160,599
19,56,22,2,139,271
11,89,24,1,124,181
18,125,24,1,119,624
12,145,20,1,189,432
7,73,19,1,139,360
32,74,24,1,171,346
15,93,25,1,143,342
22,45,22,2,156,514
15,95,20,1,165,439
12,134,21,1,138,326
18,231,19,1,137,611
6,78,21,1,147,325
21,47,22,1,169,311
14,138,19,1,127,492
15,32,20,1,105,313
13,121,24,1,160,488
22,142,21,1,121,420
14,123,23,2,134,351
23,33,25,1,201,398
8,124,20,1,116,422
28,17,25,1,159,191
14,67,21,2,113,228
13,170,20,1,154,254
23,257,22,1,196,584
24,173,24,1,119,321
2,261,23,1,155,368
29,18,25,3,116,173
25,110,24,5,122,303
14,71,22,1,150,261
13,134,23,1,173,377
9,113,25,2,115,257
12,159,20,1,193,425
13,115,21,1,115,324
29,277,24,1,164,415
33,139,23,1,185,298
10,37,21,1,108,249
19,57,19,1,124,310
14,95,22,1,129,555
12,76,20,1,183,313
8,168,25,5,102,470
4,145,22,1,113,305
10,20,23,1,105,296
25,295,24,2,140,359
19,79,21,1,160,308
26,199,19,1,153,580
8,80,21,1,191,438
13,20,21,1,166,383
18,127,24,1,113,391
18,179,23,1,120,526
13,206,21,1,117,272
25,207,19,1,160,425
4,182,22,1,188,261
3,21,24,1,144,428
15,132,23,1,166,407
8,64,19,1,124,307
21,107,23,1,122,286
18,22,25,2,158,384
16,108,23,1,110,416
12,109,22,1,174,402
3,88,24,1,170,403
22,138,23,1,177,425
10,194,20,1,104,644
10,22,19,1,130,264
21,140,20,1,161,450
26,23,24,1,112,317
31,45,19,2,175,427
10,46,21,3,146,412
6,144,19,1,104,511
12,69,23,1,171,569
11,174,25,1,102,403
24,47,20,1,118,363
24,235,24,1,142,580
12,47,23,1,132,281
11,208,21,1,118,598
2,239,23,1,184,615
18,210,21,1,103,612
9,48,19,1,128,263
32,73,24,1,196,110
14,73,25,1,157,347
7,74,24,1,186,436
7,370,19,1,141,682
11,186,22,1,133,645
11,100,19,1,124,354
22,251,23,1,145,474
25,25,25,1,186,317
15,380,20,1,195,673
14,76,19,1,132,580
24,26,24,1,150,505
21,103,19,1,104,552
2,52,22,1,119,359
24,130,22,1,176,422
15,52,21,1,125,187
12,53,23,1,191,460
23,106,23,1,146,265
20,27,24,1,157,210
11,400,23,1,196,755
11,27,21,1,190,76
24,81,20,1,177,448
4,54,20,1,135,470
17,272,20,1,108,376
15,410,25,1,100,645
20,206,24,2,110,676
28,276,22,3,127,362
28,416,22,1,131,880
17,28,19,1,154,423
18,420,21,1,197,708
23,84,19,1,109,511
21,212,21,1,150,530
16,426,19,1,191,794
24,57,25,1,194,295
5,287,25,1,103,450
8,252,20,1,180,473
25,253,20,1,151,715
21,182,19,1,118,248
14,256,21,1,123,452
19,183,24,1,172,436
21,88,21,1,131,462
27,118,24,2,170,412
11,223,21,1,150,257
14,448,23,2,191,820
22,188,25,1,114,446
20,301,25,1,114,703
26,265,21,2,199,552
25,30,22,1,119,372
13,61,21,1,108,320
2,460,25,1,198,738
23,31,24,1,154,338
12,271,19,1,136,469
9,93,24,1,180,350
10,234,20,1,114,606
20,470,20,1,128,820
