p,r,w,v,T,d
12,0,20,1,111,252
14,0,23,1,164,269
11,0,18,1,192,86
12,1,17,1,145,220
14,0,17,2,172,160
3,4,21,1,122,29
12,3,23,3,143,200
11,9,25,1,105,218
12,11,16,1,117,183
1,4,24,2,125,167
21,6,25,1,174,256
5,6,25,1,168,156
19,2,17,1,103,187
16,6,24,1,191,66
11,4,21,1,139,140
13,12,24,2,198,224
4,9,20,1,191,189
13,13,17,1,159,386
6,12,22,1,181,28
8,11,23,1,103,57
2,5,22,3,189,256
9,6,20,1,119,339
16,10,23,1,174,148
8,4,20,2,146,230
9,2,17,1,158,306
15,9,21,1,106,177
8,9,18,1,106,107
4,10,20,1,192,288
6,3,18,2,106,160
2,23,19,1,169,292
6,5,19,1,192,281
11,11,23,1,178,249
12,43,17,1,128,309
3,26,23,1,160,233
13,27,16,1,107,266
21,3,25,1,156,225
8,10,21,1,107,162
25,3,19,1,155,222
11,3,25,1,172,40
2,35,17,1,165,74
8,27,20,2,195,168
19,32,24,1,201,255
19,19,25,1,172,356
4,34,22,1,134,240
3,25,24,3,175,281
22,16,16,1,167,224
18,36,17,2,139,281
14,8,21,1,172,180
17,21,22,1,122,247
7,38,25,2,192,275
10,45,25,1,169,389
8,14,17,2,138,269
4,19,19,1,153,205
11,71,23,1,104,317
7,5,24,2,121,106
10,5,24,1,107,292
15,75,20,3,105,170
20,5,25,1,147,194
4,10,21,1,199,207
3,53,22,1,152,217
9,16,20,2,153,51
10,5,19,1,121,240
12,48,22,1,199,301
17,23,24,1,114,345
16,23,25,3,149,53
12,87,23,1,181,438
10,59,22,1,124,173
2,37,16,2,190,268
8,18,22,1,134,241
5,62,16,3,169,143
12,25,20,1,177,216
13,6,20,2,148,320
16,26,22,1,110,296
25,57,20,1,159,147
7,20,22,1,154,199
2,50,16,1,145,268
10,27,17,1,118,239
7,60,21,1,126,142
11,44,20,1,136,216
19,35,19,1,137,243
8,7,22,1,129,304
2,109,18,1,130,281
10,37,19,1,125,356
8,22,25,1,113,216
7,15,22,3,126,120
13,15,17,1,124,202
18,115,21,1,114,412
9,23,25,1,120,207
13,39,16,1,188,340
13,32,25,1,171,166
17,121,18,1,150,244
12,16,21,1,151,109
4,41,22,4,118,205
11,62,19,1,171,120
3,63,18,1,156,142
5,53,20,1,131,311
13,54,24,2,137,214
2,87,24,1,193,99
9,18,22,1,129,358
14,55,23,1,171,239
6,18,20,1,188,128
4,68,23,2,199,361
22,36,17,1,132,308
16,58,24,1,189,356
7,28,20,3,173,235
22,141,22,1,167,309
17,9,22,1,196,233
7,38,24,1,146,305
9,19,18,1,183,69
10,39,18,1,187,236
4,10,19,1,160,164
9,99,19,1,192,285
11,100,21,1,149,377
8,50,16,1,132,377
16,31,19,1,174,227
17,103,19,1,114,301
24,78,22,2,104,355
3,10,24,1,178,180
16,42,24,1,169,255
10,66,19,1,200,239
9,43,17,1,114,268
14,22,17,1,176,144
4,82,19,1,134,94
19,33,24,1,172,225
9,22,24,1,144,249
14,168,21,1,114,282
12,34,18,1,172,403
11,23,19,2,169,241
8,23,24,1,180,232
6,12,22,1,179,224
17,174,17,2,154,315
18,117,22,1,101,324
6,12,17,3,165,249
17,89,16,1,193,308
5,60,20,1,163,253
4,12,16,1,153,305
19,12,24,1,103,345
12,184,16,1,142,235
2,25,20,1,117,159
13,78,24,1,196,460
1,63,17,1,117,299
4,189,18,1,112,335
2,25,16,1,191,251
7,13,17,1,119,43
13,26,19,1,136,246
13,65,16,1,163,98
12,98,18,1,123,240
4,82,17,1,199,337
4,53,16,1,102,315
11,133,22,1,197,262
14,67,25,1,167,379
12,135,25,1,131,341
16,14,18,1,201,38
24,68,19,4,135,276
7,120,18,1,110,296
16,208,18,1,161,447
16,56,19,1,152,298
8,140,18,1,197,441
6,14,17,1,135,249
7,124,25,1,159,223
6,71,16,1,192,368
10,216,21,2,106,416
8,217,23,3,136,377
3,58,17,1,117,185
15,128,17,1,190,326
17,92,19,1,172,274
21,111,21,2,137,395
10,45,18,1,116,306
8,94,21,1,199,299
14,30,19,1,150,49
5,61,19,1,102,123
18,76,22,1,171,146
9,61,24,3,149,332
13,116,25,1,113,272
12,47,19,1,197,254
25,117,23,1,186,417
7,98,17,1,161,398
15,158,16,1,110,458
6,159,18,1,167,472
20,120,21,1,130,152
15,32,17,1,122,232
10,49,17,1,105,280
15,142,16,1,130,489
2,33,23,1,130,232
7,82,16,1,137,270
11,103,19,1,199,366
11,104,22,1,137,209
14,104,20,1,135,274
19,147,16,2,144,311
11,106,17,3,135,363
9,68,24,1,189,317
6,51,17,2,115,255
3,150,19,1,151,385
