p,r,w,v,T,d
13,0,20,1,165,301
21,2,19,1,163,420
17,0,18,1,147,422
18,3,17,1,152,368
11,1,21,1,193,159
19,2,18,1,136,416
18,2,24,1,157,291
18,6,18,2,107,232
15,1,16,1,169,581
20,11,19,1,190,450
20,20,20,1,183,160
22,13,23,1,173,370
20,12,22,1,105,349
17,9,17,1,134,251
16,29,23,1,195,610
14,4,19,1,171,477
18,9,23,1,117,345
17,5,22,1,107,445
21,21,20,1,157,322
14,3,15,2,157,291
12,14,18,1,193,216
17,14,23,2,135,311
12,15,21,1,141,230
16,47,21,1,118,250
19,10,18,1,189,435
16,3,17,1,139,372
21,4,16,1,181,583
11,18,18,1,132,125
12,15,23,1,157,398
19,30,25,1,150,402
16,36,25,1,127,389
15,4,25,1,190,458
17,13,21,1,118,460
21,67,15,3,108,274
17,46,16,1,154,394
10,19,23,1,101,222
13,37,23,1,119,455
18,44,20,1,143,207
21,21,25,3,172,637
23,11,18,1,188,309
17,27,21,1,102,316
16,11,22,1,177,410
23,11,21,1,156,407
16,51,25,1,179,470
16,24,23,1,120,527
12,12,23,1,154,367
12,31,18,1,129,437
20,19,18,3,109,528
18,26,22,2,134,441
14,58,19,2,156,393
20,42,19,1,183,694
15,52,21,1,194,541
14,71,19,1,191,460
12,108,23,1,159,496
14,15,25,1,181,476
18,37,16,1,169,385
9,48,18,1,187,326
13,31,17,1,188,487
16,24,24,1,174,583
20,40,21,1,157,464
15,122,24,4,171,749
17,83,18,1,180,580
12,8,20,1,190,358
19,34,15,1,138,521
20,17,20,1,153,405
15,132,19,1,149,517
16,18,19,2,126,269
18,137,18,2,168,609
17,139,19,2,127,558
14,141,15,1,188,479
21,83,25,1,192,431
18,29,25,2,162,562
11,147,21,1,134,187
15,74,16,1,183,384
17,63,18,1,106,224
14,76,15,1,186,374
17,65,15,3,155,661
24,78,19,1,164,366
16,106,15,1,199,716
12,11,16,1,200,524
15,54,17,1,136,450
20,69,15,1,166,648
24,70,23,2,135,453
12,70,23,1,187,510
21,114,25,1,199,443
15,173,23,1,184,296
19,117,21,1,112,506
20,12,15,1,138,175
17,179,18,1,169,510
16,48,17,2,104,485
22,12,24,1,193,457
13,25,19,1,117,438
17,94,21,1,177,474
19,126,21,2,111,554
17,112,23,1,126,574
10,26,20,1,160,354
11,39,22,1,104,239
22,99,23,1,102,397
15,53,17,1,109,286
17,67,17,2,183,155
20,85,24,1,128,471
22,69,17,1,118,388
17,14,22,1,127,468
22,122,22,1,156,424
16,106,17,1,131,597
21,107,22,1,167,484
16,126,22,1,176,270
