p,r,w,v,T,d
11,0,23,1,120,214
9,0,15,1,164,107
15,1,18,1,187,142
15,0,22,1,107,184
19,1,25,1,167,358
3,1,19,1,148,19
19,4,18,1,123,315
25,1,16,2,119,212
10,2,23,1,116,182
11,6,22,1,155,202
20,6,19,1,186,231
14,3,17,2,198,189
20,9,15,1,140,266
14,12,15,1,151,392
9,5,15,1,201,220
8,6,22,2,191,227
8,5,21,2,116,275
13,16,25,1,160,164
25,17,20,2,118,457
17,7,17,1,181,354
17,12,22,1,190,39
5,6,25,3,177,225
9,2,24,1,148,193
15,22,15,1,108,266
10,11,16,1,151,238
19,12,17,2,143,303
9,15,16,1,116,291
19,26,24,1,135,241
11,11,20,1,100,56
12,24,24,1,159,287
8,29,25,1,190,168
10,12,25,1,174,246
8,30,21,1,124,272
7,3,21,3,120,371
13,32,23,1,193,374
18,13,21,1,133,112
13,17,18,1,126,99
15,11,15,1,121,207
21,4,21,1,137,261
25,28,22,1,118,381
12,4,21,1,201,284
17,20,24,1,177,379
5,25,17,1,167,134
19,20,20,1,124,286
12,26,22,1,124,168
7,64,25,1,103,408
12,9,16,1,139,119
20,45,21,1,190,247
7,23,18,1,139,181
16,35,25,3,118,208
3,48,23,1,132,302
14,30,15,2,147,337
9,10,15,1,128,46
9,44,23,2,150,467
19,10,18,1,142,237
11,33,17,1,164,224
11,33,17,1,157,88
11,81,15,4,183,224
9,41,21,1,143,345
12,22,23,1,180,73
15,50,25,2,105,319
18,44,23,2,138,113
13,29,19,1,131,467
9,24,23,1,144,227
5,61,18,2,193,294
11,12,24,1,141,236
5,55,24,1,124,280
11,96,22,1,168,212
19,6,24,1,143,126
7,57,15,1,183,293
4,33,19,1,112,374
17,101,20,2,189,428
12,14,18,2,174,334
16,43,22,1,184,306
2,7,16,1,157,311
14,71,15,1,167,266
5,54,20,3,157,206
12,110,19,1,135,378
2,22,21,1,145,157
9,15,16,1,148,266
8,38,17,1,117,430
20,31,25,1,106,260
15,8,17,1,164,138
20,16,20,1,155,185
8,70,23,1,182,194
5,61,22,2,111,352
6,72,22,1,157,264
8,8,25,1,133,315
19,33,19,2,169,368
9,127,17,1,178,386
18,128,15,1,170,366
4,26,24,2,150,204
10,18,24,1,144,89
18,55,17,2,108,302
14,36,23,1,172,279
15,79,25,1,111,372
24,9,18,1,133,90
15,9,22,1,172,248
5,140,19,1,196,386
8,28,18,1,165,287
22,83,25,1,167,280
9,10,25,1,170,422
12,29,17,2,109,344
8,10,24,1,138,221
16,40,17,1,106,413
14,30,22,1,123,344
16,76,23,1,119,232
23,31,24,4,127,331
20,154,17,1,113,370
21,52,21,1,104,455
17,78,16,1,122,324
10,42,22,1,178,383
13,53,17,1,164,271
8,32,19,1,165,243
11,108,18,1,120,381
16,109,22,1,192,176
12,97,22,1,116,279
7,22,25,3,145,253
6,168,19,1,166,512
11,71,18,1,119,468
18,100,17,1,169,313
15,23,24,1,192,225
22,35,22,1,174,328
8,102,19,1,201,373
16,103,21,1,118,220
14,59,18,1,121,334
7,24,18,1,126,202
9,60,19,2,170,282
19,37,25,3,161,297
8,61,23,2,189,428
8,108,16,1,114,342
