p,r,w,v,T,d
30,0,25,1,134,330
12,0,21,1,157,450
17,4,19,1,114,439
18,0,24,1,165,191
4,1,24,1,102,170
7,4,19,1,117,459
3,5,21,1,169,283
25,7,24,1,128,216
9,9,24,1,123,335
20,3,20,1,159,357
8,3,19,1,175,621
17,3,19,1,131,376
29,2,22,1,184,496
13,7,20,1,176,432
22,6,24,3,127,313
5,9,20,1,156,570
24,9,21,1,164,650
17,12,24,1,199,231
10,26,20,1,157,466
23,11,21,1,167,422
33,25,19,2,118,437
16,12,19,1,199,266
14,9,25,1,170,467
13,3,25,1,140,586
15,10,23,1,126,404
15,11,23,1,165,593
20,18,25,1,155,523
27,8,24,2,186,200
13,4,25,3,123,376
12,36,24,1,102,714
15,64,23,1,102,466
15,22,19,1,185,304
24,34,21,1,113,486
31,19,23,1,141,394
12,42,23,2,138,361
18,37,23,1,195,422
11,26,19,1,169,44
23,5,25,1,199,38
13,34,22,1,113,550
5,55,24,1,101,701
6,85,19,1,118,515
12,58,20,3,144,198
17,60,23,2,191,603
10,46,21,1,143,516
26,55,22,1,179,203
22,32,23,1,187,345
14,65,24,1,124,430
11,27,20,1,185,554
17,68,25,1,198,326
26,70,20,1,175,441
7,35,21,1,142,514
3,109,20,1,135,468
34,15,23,3,103,577
9,15,23,1,131,451
25,58,20,1,154,636
15,8,21,1,121,221
16,80,25,1,201,526
22,51,22,2,125,393
12,8,20,1,194,385
14,73,20,1,179,403
27,64,19,3,160,310
29,17,19,1,117,479
13,88,24,1,136,812
21,78,23,1,116,230
22,36,24,1,131,359
25,92,24,1,166,358
16,37,23,2,124,349
8,59,24,1,130,422
18,84,19,2,152,690
13,86,20,1,188,436
7,87,19,1,198,227
24,30,25,1,157,251
38,153,22,1,127,346
7,91,24,1,126,764
27,79,24,2,108,553
18,106,24,1,195,362
10,22,24,1,187,439
30,164,21,1,110,496
13,83,22,1,161,460
3,45,22,2,141,736
13,71,20,1,104,697
5,101,25,1,154,668
5,58,22,1,101,69
9,59,20,1,187,437
22,104,25,1,165,581
28,48,23,1,141,351
19,61,24,1,152,540
1,77,20,2,156,482
14,50,25,2,164,461
23,51,22,1,180,320
