p,r,w,v,T,d
34,0,25,1,164,417
7,1,23,1,120,435
21,5,21,1,169,476
27,3,22,3,127,278
31,1,21,1,117,39
22,6,24,2,112,236
35,1,24,1,186,449
28,2,24,1,167,46
25,4,25,1,136,414
19,4,24,1,169,297
1,2,23,1,115,329
13,3,23,1,145,457
18,11,21,1,144,145
21,10,21,1,169,369
9,13,24,1,116,211
20,2,23,1,172,161
6,24,25,3,103,216
13,10,23,1,145,342
14,6,25,1,127,220
23,9,21,1,175,517
11,46,24,3,110,388
16,16,21,1,183,515
12,13,21,1,187,312
19,31,24,2,180,334
23,18,20,1,178,129
18,15,24,3,129,422
17,4,23,1,116,129
11,26,24,1,104,55
34,64,22,1,152,548
11,28,21,2,192,516
9,69,25,1,132,440
7,5,23,1,198,483
18,43,22,1,140,437
31,25,25,1,153,286
26,26,20,1,121,403
12,40,25,1,170,267
9,6,23,1,122,437
15,57,23,1,100,480
12,29,22,2,128,406
30,60,25,1,187,228
9,12,24,1,195,406
18,47,25,1,125,483
13,32,25,1,170,307
35,41,20,1,165,257
27,67,21,1,177,482
5,60,20,1,196,448
15,70,24,2,176,383
15,72,24,1,158,254
14,110,20,1,190,502
17,7,25,3,190,336
6,23,25,1,174,424
18,16,25,1,181,607
38,8,20,2,175,365
12,8,22,1,121,306
4,25,23,2,167,259
16,63,22,1,144,557
12,9,23,1,181,503
25,44,21,1,120,312
10,35,22,1,140,310
28,27,22,3,144,328
18,138,25,1,165,481
17,58,25,1,193,378
29,83,22,1,167,443
27,39,23,1,189,494
11,10,23,1,158,262
20,30,23,1,107,321
20,10,25,1,196,352
37,41,20,2,152,383
27,52,21,1,172,396
10,42,20,1,190,413
40,21,25,3,126,247
13,22,21,1,199,552
2,44,24,1,132,257
26,22,23,1,146,165
15,45,25,1,197,563
25,100,25,1,158,581
23,87,21,1,106,459
25,74,21,1,138,445
29,104,20,1,158,441
7,106,20,1,185,400
15,37,23,1,122,293
23,93,25,2,188,286
6,125,21,1,132,418
19,111,24,2,180,250
8,96,23,1,148,398
17,114,23,1,110,444
5,66,24,1,199,79
31,40,22,2,111,321
23,135,22,1,191,531
29,136,21,1,122,449
12,69,23,1,100,138
18,42,21,1,104,317
19,42,23,1,138,274
11,89,21,3,125,315
6,108,23,1,168,373
3,109,22,1,152,292
21,44,24,1,183,393
26,59,22,1,200,245
24,131,23,2,195,465
13,15,25,2,179,299
18,115,21,1,201,500
1,31,23,2,131,257
22,156,20,1,171,267
35,118,23,1,114,447
18,32,21,1,171,353
23,48,20,1,106,338
14,243,22,2,124,793
16,49,21,1,134,461
11,103,21,1,183,332
40,167,22,1,118,473
16,105,22,1,114,266
30,255,23,1,137,495
26,150,24,1,143,370
6,35,21,1,163,458
26,153,25,1,145,511
21,264,21,2,192,677
9,53,24,1,186,321
27,54,21,1,145,398
29,72,22,1,191,348
15,137,20,1,173,446
34,115,22,1,186,410
9,278,22,1,201,400
11,37,21,1,127,400
14,165,24,1,147,372
18,95,25,1,147,655
8,191,22,1,171,340
14,96,20,3,125,532
20,146,25,1,171,552
8,196,24,2,111,484
19,296,21,2,131,872
17,174,25,1,157,458
34,80,24,1,134,361
21,177,21,1,122,285
15,20,24,3,196,132
9,102,23,2,186,434
17,310,22,1,107,784
15,83,20,1,186,457
31,63,25,1,184,428
35,211,21,3,199,650
21,319,25,1,187,626
21,134,20,5,167,412
1,65,21,3,148,136
13,109,21,1,136,629
28,22,24,1,127,407
11,193,24,1,183,501
17,333,22,1,165,630
2,45,24,3,165,455
21,225,25,1,115,751
27,45,24,1,102,368
24,142,20,1,109,485
18,344,20,3,177,682
13,231,24,1,166,622
22,93,21,1,144,403
34,146,25,1,179,404
44,353,25,1,109,603
17,207,20,1,122,506
14,119,23,1,153,278
18,210,23,1,144,788
22,97,22,1,107,290
18,243,22,1,139,551
7,367,22,1,172,825
17,25,21,1,136,526
18,372,25,1,172,638
23,25,20,1,100,470
18,100,22,2,133,478
25,158,22,1,101,286
30,127,23,2,188,491
5,51,24,4,181,368
21,77,21,1,119,230
25,129,23,2,141,618
15,104,21,1,124,392
30,131,23,2,198,498
1,263,21,1,115,563
22,265,21,1,137,696
29,133,21,1,185,545
9,27,22,3,108,383
19,168,22,1,114,536
16,54,21,1,188,240
17,136,24,1,167,679
17,82,25,1,102,299
18,83,25,1,166,268
3,277,21,1,103,808
25,139,23,5,146,526
28,28,25,1,174,322
16,84,20,1,185,229
32,177,23,1,171,541
40,285,20,2,176,644
19,286,20,2,114,680
9,180,22,1,126,691
22,217,21,1,162,531
12,29,25,1,114,328
8,29,21,1,170,471
4,117,23,3,143,296
7,118,21,2,111,240
23,223,25,1,137,576
5,298,25,3,148,574
21,187,24,1,180,415
14,226,25,1,127,317
29,121,25,2,193,384
28,61,22,1,144,455
24,31,22,2,144,532
22,269,22,1,158,485
25,31,25,4,150,499
21,124,24,1,196,314
17,62,21,1,200,149
27,235,23,1,162,518
26,32,22,1,142,153
24,198,22,2,139,550
20,278,22,1,124,696
23,96,20,1,157,522
16,482,24,2,150,821
22,202,24,1,104,693
5,203,24,1,193,552
14,130,25,1,148,536
28,286,22,1,186,604
2,33,20,1,150,300
26,289,24,2,127,611
8,66,23,1,174,468
19,333,23,1,119,702
10,209,21,1,201,411
20,294,25,3,178,464
18,211,25,1,123,501
22,297,20,1,100,523
27,102,22,1,199,569
27,171,23,1,142,600
21,138,23,1,168,509
10,259,25,1,154,662
24,104,22,1,164,200
41,70,20,1,122,560
12,525,25,1,165,1064
13,528,23,4,188,779
31,106,22,1,129,424
37,142,22,1,130,702
3,535,25,1,191,617
14,268,23,1,110,290
21,539,22,1,148,952
12,226,24,1,123,598
23,145,23,1,175,453
18,364,24,1,170,720
17,548,25,4,114,574
28,184,25,1,101,247
8,323,22,2,166,505
18,111,24,1,197,567
39,149,20,1,110,498
30,75,24,3,189,379
22,75,22,1,171,344
13,376,22,1,123,660
12,331,24,1,183,614
2,332,21,1,170,838
6,76,20,1,126,174
16,38,23,1,155,359
29,115,20,1,182,336
20,289,20,1,153,736
14,77,22,1,167,356
30,243,23,1,138,279
13,390,22,1,172,660
22,294,20,1,103,668
18,344,22,1,144,490
28,158,22,3,161,193
19,40,21,1,128,425
33,199,21,1,122,695
8,599,20,1,140,680
17,601,21,1,173,1154
20,40,25,1,189,477
35,606,24,1,177,848
13,304,25,2,132,401
31,163,22,1,197,589
22,306,25,1,165,475
15,164,24,1,194,545
15,257,20,1,118,485
33,124,21,1,130,340
28,124,24,1,170,358
9,624,22,1,133,978
28,626,21,1,189,945
9,629,24,1,125,945
19,84,23,4,141,398
2,211,22,1,198,523
12,127,20,1,116,379
30,170,22,1,196,427
5,427,25,1,113,698
16,43,23,1,136,369
23,322,22,1,190,627
32,216,20,1,104,256
29,325,22,1,113,625
19,272,24,1,146,719
26,436,22,3,195,853
21,328,22,1,146,525
22,220,25,2,152,776
12,441,23,2,108,678
17,177,23,1,155,681
13,89,25,1,114,642
32,45,25,1,171,535
39,89,22,1,159,483
26,448,22,1,139,874
20,180,24,3,103,447
26,451,25,1,106,958
32,45,20,1,172,241
8,136,22,2,193,358
11,399,20,1,129,786
38,91,22,1,133,494
13,46,25,2,201,64
27,46,23,1,168,326
31,92,21,2,156,616
26,232,22,1,130,744
17,465,23,1,189,845
10,700,21,1,164,913
9,94,24,1,165,290
34,411,21,1,140,455
2,707,23,1,106,820
18,355,25,1,108,607
17,474,23,1,166,801
31,416,21,1,161,696
14,239,22,1,193,259
25,718,22,1,183,1014
16,96,25,1,123,414
7,193,22,1,115,630
15,483,20,1,156,551
38,97,23,4,115,419
22,730,25,3,108,1108
19,98,24,3,147,430
24,306,25,1,165,426
6,368,24,3,108,677
25,431,24,1,100,650
7,309,25,1,163,339
10,496,23,1,156,849
12,50,25,1,155,333
18,249,24,1,124,544
23,200,20,1,118,670
10,439,24,1,163,695
17,252,20,2,196,434
20,316,23,1,141,625
30,253,23,1,186,425
26,381,21,1,135,762
34,318,25,2,108,657
19,447,23,1,173,838
8,256,23,1,183,659
35,385,21,1,148,619
17,258,21,1,169,793
8,103,24,1,163,298
29,324,24,1,130,640
19,325,20,1,147,553
19,156,24,3,184,392
29,262,24,1,172,301
37,459,25,2,110,736
15,789,20,1,179,1327
23,792,22,1,161,1033
5,159,23,1,154,594
