p,r,w,v,T,d
22,0,8,2,111,324
27,1,8,3,162,376
3,0,7,1,114,458
23,0,8,2,152,379
21,1,4,2,145,386
15,4,6,1,122,214
22,5,3,2,157,299
24,4,6,3,194,544
10,3,6,1,111,265
31,19,8,1,179,506
5,14,3,1,178,442
15,3,10,1,176,285
26,8,6,1,146,97
18,9,7,1,112,279
13,17,10,2,159,181
16,6,3,1,127,420
4,7,10,1,185,343
13,15,8,1,152,228
19,5,10,2,127,298
23,40,8,2,123,373
18,21,4,1,161,202
15,18,9,1,193,445
16,15,6,1,123,109
19,3,8,1,128,214
2,29,5,1,133,403
26,52,4,2,152,519
22,27,5,1,111,330
19,8,4,2,152,333
8,29,8,1,198,314
19,40,7,1,200,221
9,37,7,1,156,280
26,43,10,1,174,331
15,13,3,1,164,181
26,69,7,1,114,256
31,24,5,1,198,437
18,73,6,2,192,480
22,10,3,1,151,285
9,77,7,2,150,627
17,26,3,1,180,436
26,5,8,4,201,452
15,49,6,2,186,228
9,29,4,1,112,286
24,44,3,1,100,303
12,12,5,1,133,411
30,6,6,1,171,454
35,47,7,1,193,209
16,56,10,1,162,506
7,66,6,1,124,242
14,13,7,2,193,205
27,20,6,1,177,135
16,14,7,1,132,351
18,71,5,1,170,284
22,73,7,2,115,511
21,37,4,1,155,316
6,15,3,1,154,304
13,48,10,1,151,281
10,117,9,3,153,322
6,60,4,1,154,433
6,8,8,1,146,206
23,41,3,1,114,418
24,84,5,1,123,250
17,85,6,1,143,372
36,76,9,1,193,245
21,18,4,1,107,372
11,36,6,1,162,459
14,27,5,1,154,207
10,18,6,2,194,270
21,19,6,1,106,462
21,47,6,1,142,263
14,48,5,1,145,483
15,73,10,1,165,347
7,10,9,2,156,402
29,50,8,1,123,233
26,10,7,1,116,259
18,64,10,1,201,414
3,42,10,2,124,146
6,106,6,1,137,540
12,107,6,1,190,328
30,22,6,2,154,158
13,44,9,1,109,73
10,22,7,3,153,380
18,56,5,2,164,314
31,71,7,1,163,351
21,174,4,1,151,547
27,23,6,1,197,399
26,119,6,1,113,314
10,90,3,1,162,442
5,121,9,1,196,546
23,92,9,2,101,462
29,109,10,1,154,458
30,188,8,1,108,723
8,63,5,2,155,312
17,38,4,1,193,357
20,113,3,1,156,471
18,13,7,1,118,332
16,26,5,1,139,279
15,84,6,1,141,458
36,14,4,1,137,124
12,137,4,1,122,508
26,207,9,1,159,401
7,87,10,1,185,395
48,88,6,2,189,539
15,57,10,1,200,374
16,215,3,3,112,663
1,91,8,3,125,285
23,92,4,1,100,396
24,129,9,1,180,433
29,45,9,3,128,469
17,75,6,1,132,573
12,15,6,1,168,228
19,115,4,1,165,315
24,46,8,1,133,448
5,62,6,1,117,518
10,236,10,3,196,461
15,16,10,1,127,416
31,16,8,1,195,219
23,49,10,1,128,453
5,102,4,2,181,337
8,103,7,1,106,125
22,33,10,1,168,509
9,84,3,3,130,333
25,253,8,1,150,535
9,106,3,5,144,437
16,172,10,1,116,338
27,151,4,2,138,494
17,70,5,1,124,521
17,110,3,1,196,231
6,133,3,1,136,480
12,134,3,1,105,335
13,54,10,1,151,203
41,91,8,1,123,273
6,91,8,1,140,290
19,74,7,1,138,295
15,93,7,1,158,406
16,37,3,1,149,176
14,19,9,1,173,259
17,166,7,1,120,330
25,96,4,1,178,480
7,192,7,1,154,313
37,291,9,1,100,720
19,146,3,1,185,703
8,79,3,1,195,380
25,173,10,1,149,484
7,299,9,3,138,509
20,60,9,1,183,199
17,81,7,1,154,459
20,178,8,3,182,426
18,82,7,1,159,520
18,62,7,1,124,265
17,208,5,1,133,727
10,314,4,1,190,689
12,132,6,1,138,499
25,185,6,2,111,456
6,85,6,1,106,424
29,43,7,2,190,368
15,43,5,1,127,316
15,326,6,1,169,586
28,22,8,1,193,231
16,66,5,1,164,401
16,67,9,1,141,311
13,112,4,1,170,248
28,168,9,1,173,551
17,339,10,2,194,787
4,68,4,1,179,82
14,343,10,1,113,586
29,345,8,1,106,426
13,174,7,1,162,633
30,175,3,1,187,467
35,146,6,1,173,451
22,24,8,1,173,156
9,71,8,1,132,330
12,238,3,1,179,526
34,360,7,1,176,647
22,241,5,1,157,543
12,49,9,1,166,321
6,214,6,1,171,504
11,123,3,1,108,458
16,74,6,3,139,156
10,124,6,1,110,298
10,218,10,1,148,495
7,188,8,1,145,451
29,221,9,2,101,519
18,76,3,1,144,353
19,255,5,1,112,728
17,51,4,3,121,434
8,77,7,3,106,215
26,78,10,1,185,563
28,261,7,2,180,506
19,262,10,1,100,632
30,198,8,1,149,511
10,232,7,1,174,562
18,107,4,1,104,448
24,80,10,4,151,533
25,168,4,2,117,475
17,203,5,1,160,255
7,204,5,2,198,476
14,137,8,1,196,439
6,206,10,1,191,506
25,173,9,1,171,422
18,208,5,3,183,687
10,112,8,1,110,478
20,280,8,1,177,597
2,211,4,1,123,411
34,248,4,1,143,616
24,57,6,1,123,358
23,29,9,1,129,196
10,86,8,1,110,364
26,87,10,1,194,212
15,29,7,1,103,224
31,29,5,1,140,370
7,439,10,1,101,819
14,29,5,1,181,358
15,222,9,2,109,535
21,89,3,1,127,566
3,119,7,2,103,280
25,300,3,1,114,347
20,301,5,3,181,444
25,303,7,1,133,655
20,266,7,1,171,656
13,458,5,1,164,799
15,268,8,1,131,558
11,308,8,1,173,587
2,310,5,2,175,637
13,62,3,1,180,433
14,273,4,1,167,429
28,63,4,1,129,336
30,95,4,1,201,285
23,198,7,1,158,337
29,159,4,1,102,196
28,128,9,1,189,355
3,241,6,1,106,575
31,322,7,1,134,556
17,283,4,1,100,643
15,203,4,1,171,499
30,326,8,1,113,672
20,131,7,1,156,435
11,132,6,1,143,207
8,99,7,1,199,383
24,498,4,1,164,1034
19,292,6,1,161,577
12,33,10,2,136,339
7,34,6,1,125,147
16,506,4,1,151,914
31,34,10,1,173,335
29,510,7,1,124,730
14,137,5,1,186,158
10,214,10,1,149,554
15,172,9,1,109,459
19,519,5,1,158,1042
16,69,7,1,185,332
10,35,10,1,150,121
18,306,10,1,195,527
38,220,6,1,124,384
13,265,5,1,172,563
30,221,5,1,176,602
12,36,5,1,194,132
9,178,10,1,148,394
13,224,4,1,159,735
4,225,9,1,161,477
11,144,7,1,195,339
1,145,4,1,102,703
16,36,3,2,126,286
3,228,9,2,195,579
8,550,6,1,186,736
2,368,6,1,119,584
4,74,3,1,115,367
32,185,10,1,131,313
12,233,8,1,100,450
29,374,5,1,183,621
17,375,10,1,129,781
20,329,9,1,130,695
6,151,6,2,159,256
12,284,6,1,131,551
21,76,4,1,151,527
11,76,10,1,112,439
14,288,5,1,169,857
5,38,10,2,146,412
23,116,6,1,105,335
25,581,4,2,122,933
22,78,6,1,169,107
23,586,8,2,190,809
18,39,6,1,175,294
25,197,10,2,138,565
13,158,5,1,141,478
10,158,5,1,184,308
28,298,9,1,106,558
9,598,3,1,172,902
17,120,8,1,149,590
21,301,7,2,132,819
23,40,9,2,108,202
2,354,4,1,132,912
13,355,6,1,113,594
13,611,5,1,142,876
26,306,7,1,145,593
10,123,10,1,157,662
10,123,3,4,138,438
7,619,10,2,129,1043
13,362,9,1,107,649
14,364,6,2,178,628
18,208,4,1,168,495
10,209,4,1,109,283
27,630,8,1,107,960
11,168,4,2,159,675
9,264,7,2,105,314
31,170,9,1,117,477
27,372,10,1,134,701
22,171,7,1,182,726
12,86,4,1,172,576
12,644,10,1,136,1153
14,377,9,1,127,626
23,270,4,1,149,783
20,271,3,1,161,650
18,174,9,1,170,621
16,87,6,3,176,121
28,88,5,1,190,232
19,132,3,1,114,447
12,176,10,1,147,410
10,177,10,1,191,211
18,133,8,1,159,514
15,44,4,1,200,253
10,446,3,1,103,722
36,45,8,1,172,551
22,337,3,1,167,665
17,394,7,2,105,503
15,90,5,2,104,490
23,453,8,1,191,526
15,398,3,2,113,657
37,182,9,1,177,516
30,46,3,1,126,364
22,184,6,1,176,311
21,138,7,1,154,451
36,346,10,1,191,657
16,347,4,2,199,650
20,348,5,1,145,856
9,47,9,1,166,321
14,93,8,1,103,116
15,187,6,1,199,542
30,47,10,1,155,388
14,189,3,1,107,604
12,414,3,1,100,718
15,190,4,1,172,212
9,95,3,1,138,414
10,238,10,1,158,571
29,191,8,3,101,448
10,360,5,1,196,790
24,481,8,1,160,993
17,302,5,2,165,459
21,302,5,3,122,640
15,243,4,1,102,500
17,243,3,1,190,553
14,305,4,1,119,755
19,489,10,2,117,789
22,49,8,1,175,200
8,308,8,1,197,752
23,148,4,1,154,334
11,433,10,2,189,726
6,99,4,2,141,430
6,747,4,1,134,1209
