p,r,w,v,T,d
16,0,23,1,125,256
11,1,23,1,156,198
19,3,19,1,154,159
22,3,25,1,131,328
12,0,18,1,120,440
14,1,22,1,199,362
15,3,18,1,136,250
8,3,24,1,177,240
15,7,25,1,174,397
15,9,24,1,120,346
9,7,25,1,162,277
16,2,21,1,104,145
17,3,25,1,190,233
9,6,21,1,133,237
16,16,22,2,179,220
13,13,24,1,119,374
10,16,18,1,138,307
13,8,24,1,159,286
15,10,18,1,200,305
12,11,25,5,122,245
14,7,24,2,177,192
15,9,19,1,140,275
18,22,22,1,165,223
13,5,22,1,123,407
11,20,25,1,142,206
16,14,20,1,158,220
13,29,24,1,201,150
15,12,20,3,108,228
20,9,23,2,153,258
13,24,19,1,120,454
17,21,23,1,176,179
15,10,21,3,143,298
20,32,21,1,172,381
12,19,20,1,200,54
7,38,23,1,181,372
14,4,18,1,104,143
15,16,18,1,185,279
12,26,20,2,127,363
16,27,21,1,115,343
10,4,20,2,125,244
14,28,25,1,112,215
11,69,22,1,103,269
15,71,19,1,134,214
11,5,22,1,187,129
12,43,24,2,107,446
15,5,20,1,151,126
13,32,20,1,145,381
16,26,22,1,161,471
11,22,24,1,195,185
15,17,19,1,155,167
11,17,22,2,162,365
15,23,21,2,113,418
13,59,20,2,141,143
16,30,18,1,151,260
15,61,25,1,197,202
15,12,24,1,167,301
14,39,21,1,131,243
9,96,22,1,200,359
13,49,21,1,122,295
22,41,22,2,141,416
9,101,20,1,152,374
16,27,25,1,194,222
7,44,19,1,162,327
9,7,23,1,128,310
12,29,18,1,193,281
12,55,25,1,140,336
17,56,20,1,190,113
19,75,22,2,197,216
9,67,25,2,174,405
16,39,22,1,163,211
13,16,21,1,133,87
14,32,23,1,199,328
14,8,22,1,142,200
17,72,20,1,146,362
15,73,25,1,177,281
12,42,20,2,154,273
11,75,19,1,165,363
17,26,19,1,147,277
18,26,18,1,143,172
15,9,18,2,194,50
13,68,18,2,156,338
14,68,25,1,153,307
17,92,25,1,106,293
12,58,24,2,196,316
18,142,18,1,113,403
18,38,20,3,192,244
17,39,22,1,127,269
16,86,21,1,121,179
15,149,23,1,134,446
15,63,25,1,148,411
19,30,18,1,107,161
9,10,25,1,159,353
13,31,21,1,109,248
10,21,21,1,132,155
13,53,21,1,189,403
14,67,22,1,130,328
13,11,19,1,183,232
12,95,25,1,172,343
13,69,24,1,133,269
13,22,24,1,195,284
12,56,18,1,133,312
15,23,22,1,169,351
15,57,20,2,150,479
17,12,19,1,118,308
19,176,20,1,178,438
17,89,22,1,131,238
14,24,18,1,137,257
12,48,18,1,193,280
15,122,18,2,107,372
15,12,24,2,108,295
14,50,20,1,163,332
12,37,19,1,186,165
15,110,19,1,199,394
15,25,19,1,159,469
10,128,18,1,137,350
18,65,22,1,113,320
5,114,20,2,105,352
14,99,18,2,165,343
17,66,21,4,178,258
17,40,19,3,121,265
13,135,20,1,164,428
18,54,25,1,107,286
12,206,20,1,139,438
15,69,23,1,160,378
12,209,23,1,157,396
8,70,25,1,151,363
16,57,25,1,199,129
15,214,20,1,189,593
12,43,20,1,118,488
11,15,24,1,111,126
20,44,23,1,167,298
20,15,24,1,141,233
14,15,20,1,170,321
12,150,18,1,121,212
13,15,22,2,147,106
19,46,19,1,136,272
16,77,24,2,182,309
12,116,22,1,105,464
13,97,23,1,164,251
10,235,21,1,134,379
15,63,24,1,183,372
12,16,22,1,150,203
15,160,18,1,110,358
14,32,23,3,143,249
19,16,19,3,114,360
12,122,20,5,140,388
17,103,23,1,163,365
15,33,20,1,201,259
18,125,20,1,170,478
16,17,18,1,173,349
15,148,21,2,136,344
17,34,24,1,101,340
16,17,24,1,160,309
13,34,21,2,123,241
13,52,21,1,196,260
18,70,18,1,200,275
14,132,25,1,153,512
10,177,18,1,194,457
