p,r,w,v,T,d
19,0,19,1,199,262
7,2,25,1,134,183
13,3,23,1,199,71
16,5,23,1,128,240
14,6,22,1,126,106
11,5,18,1,132,199
16,6,17,3,137,366
17,3,25,1,117,212
13,2,25,2,196,241
12,4,23,1,125,252
13,3,18,1,195,207
8,11,25,1,147,200
16,8,20,3,103,260
8,8,25,1,182,165
19,1,22,1,100,283
17,23,24,1,169,189
11,16,25,1,131,196
17,2,17,1,145,158
8,28,18,4,130,217
16,8,22,1,152,41
10,31,25,1,198,125
8,2,21,1,122,185
7,17,17,1,145,219
8,7,21,1,131,115
15,15,23,1,197,207
11,3,18,1,145,287
17,17,19,1,136,332
7,6,22,1,110,18
13,18,20,1,152,309
10,45,22,1,198,269
12,9,20,1,186,262
17,20,19,1,128,396
14,33,24,1,146,206
6,7,20,1,134,140
14,31,18,4,141,291
14,31,21,3,174,226
11,32,20,1,196,371
9,57,17,1,133,204
13,16,19,2,102,306
21,20,21,1,165,242
18,41,23,1,156,267
22,21,21,1,189,207
16,65,18,1,156,385
22,28,18,1,175,305
10,9,18,2,125,230
17,29,21,1,115,333
15,35,18,1,124,271
16,24,24,4,115,346
5,43,19,1,199,290
9,15,23,1,134,230
15,21,24,3,135,85
20,26,24,1,119,197
8,16,22,1,173,204
11,11,24,1,108,306
10,22,25,1,141,367
19,42,18,1,152,241
8,29,23,1,153,268
21,6,21,1,100,278
15,6,23,1,117,216
5,18,22,1,148,228
4,46,19,1,119,329
14,55,17,1,177,402
13,32,18,1,198,173
18,13,23,1,199,184
12,13,24,1,178,304
17,27,20,1,167,272
14,20,25,1,175,283
11,52,24,1,130,365
18,14,19,2,180,101
19,14,20,1,172,224
14,72,25,1,150,284
15,55,20,3,174,77
9,46,19,1,133,261
13,22,20,1,123,146
10,30,23,1,162,299
5,8,24,1,181,188
12,117,22,1,157,288
20,49,21,1,148,217
12,50,21,1,194,245
14,32,24,1,184,269
7,123,23,1,194,154
14,42,25,1,144,294
26,53,22,1,201,328
16,34,17,1,144,109
8,65,23,1,196,217
12,131,25,3,192,313
17,18,24,1,159,218
15,78,21,1,163,167
