p,r,w,v,T,d
16,0,18,2,59,83
16,2,14,2,29,198
26,1,12,2,19,148
20,3,10,2,50,134
22,2,20,1,5,135
20,1,19,1,42,168
17,2,11,3,25,67
21,2,10,3,49,145
19,8,25,3,62,74
8,9,20,0,13,96
9,9,6,0,51,188
16,13,25,1,78,117
11,6,18,0,7,27
18,6,8,0,13,131
24,17,8,4,75,234
23,5,16,1,26,160
17,4,12,4,7,123
27,13,6,0,19,133
13,2,22,0,48,225
7,11,8,1,90,97
16,21,11,0,2,186
16,25,18,2,66,201
16,20,17,3,76,110
13,11,6,2,74,126
8,18,7,4,77,121
13,18,21,1,60,187
14,31,21,2,71,133
15,32,15,3,98,158
12,7,10,2,91,140
11,30,18,4,75,237
10,53,25,1,18,208
8,11,23,0,57,186
10,4,21,0,41,117
16,12,17,3,46,142
23,60,16,3,48,185
15,41,20,2,70,99
20,32,10,3,67,170
8,66,9,0,76,214
19,18,20,0,81,140
6,5,24,2,9,106
14,9,21,1,50,126
13,24,22,3,7,194
11,31,5,3,38,148
16,76,11,2,21,201
19,26,7,4,98,166
15,53,17,0,19,184
18,11,14,1,52,111
19,42,6,0,68,152
15,28,16,2,60,170
15,29,6,4,64,217
15,37,10,1,26,171
10,6,25,3,68,116
12,31,24,1,93,204
10,39,15,1,14,134
6,13,18,1,78,184
10,49,12,2,20,134
17,66,14,2,97,277
14,67,8,1,9,91
9,34,21,1,10,87
21,28,17,0,93,184
12,62,5,1,4,109
13,72,16,1,16,114
15,64,20,2,10,97
10,75,19,3,51,268
6,76,17,0,48,173
16,58,19,2,40,201
23,16,8,0,27,165
23,24,18,1,43,108
12,121,20,1,74,259
18,25,25,4,91,117
21,25,19,0,100,183
8,25,12,3,78,154
14,75,19,2,84,184
25,65,14,3,61,133
12,77,15,2,74,194
7,9,18,2,36,100
23,27,14,2,42,164
15,80,22,2,25,202
26,18,11,0,54,131
15,9,13,4,35,127
10,142,22,3,60,284
21,60,19,1,81,181
20,97,6,2,85,298
28,10,22,2,64,116
21,10,24,1,26,125
20,10,12,3,66,47
16,76,17,1,41,257
14,90,19,3,14,219
13,91,20,2,57,164
19,105,24,2,22,255
13,11,23,2,90,107
14,162,17,1,94,268
26,82,23,2,72,224
10,22,22,2,35,122
26,22,9,1,25,142
16,112,25,3,100,180
15,45,7,1,63,159
7,72,24,2,99,267
2,116,21,1,68,252
19,47,7,2,26,213
8,47,23,4,86,110
12,90,15,1,51,200
13,24,6,2,35,81
16,183,16,0,57,314
14,92,20,2,56,128
16,50,13,1,47,129
12,38,15,0,1,144
17,51,6,1,6,217
13,38,22,4,39,155
17,65,20,3,87,124
8,39,23,1,70,84
22,66,21,2,62,197
12,199,9,1,56,316
14,67,13,2,100,208
12,40,11,1,57,171
13,204,6,0,78,305
8,69,25,1,54,202
13,87,18,4,43,131
17,87,17,0,52,163
25,88,22,0,52,179
18,14,14,3,19,128
12,43,7,3,69,103
20,72,12,4,67,122
12,127,5,2,8,252
13,29,9,1,75,148
16,111,22,1,74,186
11,93,24,1,99,268
18,132,14,2,14,248
12,30,22,1,99,207
12,31,18,1,33,89
19,62,13,3,96,191
14,136,15,0,69,350
10,16,15,3,82,100
18,16,17,1,99,125
13,238,11,1,3,428
9,48,14,0,40,81
19,121,16,1,53,214
20,16,24,0,21,116
18,102,25,2,18,137
16,82,11,2,54,259
14,33,13,2,95,94
11,67,7,1,50,213
12,34,20,1,52,78
12,106,18,1,22,312
15,107,20,1,15,219
14,150,8,1,47,255
14,259,21,3,84,395
13,261,16,0,37,432
23,131,25,3,6,205
1,35,18,2,98,156
15,155,7,4,60,272
23,134,18,1,70,261
6,180,24,2,88,258
13,72,12,0,65,234
16,18,23,1,4,126
10,92,12,1,57,201
16,74,5,2,78,130
19,19,25,3,3,190
23,117,6,5,64,217
9,188,22,0,35,235
13,76,19,2,46,195
16,95,14,1,46,190
6,192,22,4,7,378
21,19,9,0,37,112
18,291,11,4,73,424
8,293,22,3,74,422
15,59,20,2,32,209
15,124,10,2,53,216
14,80,20,0,55,193
20,20,14,0,20,168
14,101,16,3,39,228
12,152,19,1,47,287
15,20,15,1,74,138
17,307,24,0,76,353
17,309,9,2,16,478
15,130,16,5,11,262
14,130,13,1,69,161
11,183,14,3,87,392
10,42,6,2,27,130
10,132,12,3,33,262
10,160,5,0,77,339
15,214,25,0,71,375
14,323,17,2,3,411
12,108,21,0,79,210
7,109,25,2,5,245
20,110,10,0,98,287
10,220,18,0,25,336
22,66,22,0,43,182
13,195,5,4,3,336
16,45,13,4,47,138
7,90,10,1,41,140
12,198,11,0,5,352
7,91,9,4,78,215
10,69,14,1,61,230
5,345,21,3,31,454
21,69,6,3,96,207
16,174,19,3,46,304
16,93,6,2,54,207
20,205,8,2,34,272
23,177,24,3,67,297
