p,r,w,v,T,d
19,0,7,13,55,98
19,1,7,11,12,94
23,0,21,8,68,181
22,2,9,1,58,65
15,1,10,13,64,188
9,3,19,12,47,145
15,5,20,12,60,100
19,3,7,2,38,90
15,7,14,6,95,97
18,9,11,9,65,184
9,12,17,2,83,158
13,13,16,7,98,153
15,1,14,9,33,23
20,15,15,9,60,205
18,8,7,4,14,225
11,5,23,3,76,142
15,6,16,4,34,95
14,10,8,13,93,43
19,18,19,4,14,110
17,14,16,7,70,140
12,12,10,3,25,37
11,10,6,13,78,136
19,16,12,11,85,125
8,23,6,2,58,101
23,21,14,4,98,168
7,43,9,4,76,88
14,45,11,14,53,185
9,6,10,2,82,138
3,10,5,5,54,130
11,3,20,13,46,78
16,26,9,10,67,78
14,11,20,14,77,143
18,18,10,10,68,92
27,33,14,7,16,142
12,25,9,8,74,94
11,16,17,6,11,122
18,62,6,10,43,220
11,37,10,7,21,202
21,66,20,5,73,205
17,9,25,5,21,138
15,29,21,8,79,184
19,71,13,5,42,155
18,30,8,3,20,130
15,31,14,12,6,152
15,15,15,4,96,194
13,32,6,2,26,137
7,21,20,2,77,153
17,54,15,12,2,126
13,6,8,12,87,113
8,57,24,1,24,167
3,29,18,7,26,146
14,29,14,6,70,183
12,52,21,12,33,205
14,12,15,4,84,93
21,19,18,1,24,95
11,19,13,6,63,190
7,13,24,14,51,82
21,66,17,4,89,160
11,50,12,10,2,170
19,68,13,14,25,121
8,52,5,3,73,93
6,44,10,1,48,181
19,36,10,2,50,187
11,109,23,9,76,183
7,37,24,8,52,216
14,75,16,8,100,206
14,114,14,12,91,198
12,8,5,2,5,91
12,118,11,10,2,183
15,119,18,7,82,145
18,61,18,4,89,199
15,51,6,6,44,193
16,25,16,1,92,193
19,34,13,3,23,159
15,53,20,14,24,140
16,26,9,1,22,176
17,18,20,9,19,154
15,78,8,7,76,199
17,18,13,11,55,71
24,9,7,7,51,69
16,46,18,11,44,124
15,82,24,2,95,149
10,83,14,14,71,221
13,96,15,3,40,205
10,19,5,12,14,127
22,98,18,7,24,222
13,20,25,3,1,220
12,30,6,14,30,182
16,30,17,9,65,182
17,21,25,8,47,155
10,104,8,8,87,262
20,10,19,3,97,148
16,80,9,2,70,227
18,80,12,13,99,195
12,163,17,13,99,277
13,22,8,4,71,72
10,166,17,9,15,305
20,34,18,2,67,170
22,85,13,12,77,218
13,11,25,3,40,118
13,35,6,3,78,156
14,23,12,12,96,102
13,59,23,7,45,99
20,104,23,2,39,264
6,60,23,11,74,203
13,106,19,1,97,249
8,92,12,14,27,153
14,77,7,14,74,225
9,187,14,3,58,332
13,79,14,8,5,234
15,79,23,2,21,134
13,80,6,6,30,221
25,13,9,13,95,160
9,65,10,8,37,152
10,197,23,14,87,349
16,99,23,14,40,220
8,13,8,6,48,149
20,13,17,5,37,102
19,68,22,3,35,93
18,55,11,11,57,190
13,87,17,14,73,136
23,56,6,12,97,285
23,14,25,14,26,105
11,57,13,14,28,244
19,107,21,2,23,253
24,144,25,13,40,240
16,127,23,8,57,250
17,15,6,12,58,176
6,15,11,2,58,91
3,45,5,4,46,97
19,60,9,13,62,193
8,30,18,12,87,133
4,61,21,3,16,221
12,77,15,14,36,246
15,97,10,1,71,264
13,156,24,10,20,229
19,157,14,13,17,353
7,119,13,6,56,295
14,64,9,2,18,235
12,120,5,3,88,285
10,65,18,1,95,91
24,163,7,9,2,282
10,66,24,8,37,82
17,16,16,4,62,224
16,145,14,2,68,265
19,84,7,7,15,184
15,34,6,3,25,156
11,127,12,11,96,190
7,34,13,3,41,66
11,17,13,11,92,35
10,52,18,14,34,169
13,174,22,6,85,261
8,110,10,12,97,268
8,110,5,1,89,245
16,18,14,13,25,215
7,134,12,4,15,266
10,90,10,1,35,107
13,72,18,14,68,116
19,55,12,3,52,84
12,160,8,6,3,234
14,277,8,14,61,416
15,279,10,10,69,398
17,37,16,2,55,118
14,141,9,6,18,244
16,142,21,6,19,191
11,76,25,8,86,272
14,38,24,12,30,156
14,19,20,2,45,134
23,39,5,9,54,189
12,19,11,13,99,110
11,196,15,14,91,377
15,173,11,14,40,341
31,99,20,6,72,249
15,125,23,2,94,245
7,125,8,2,31,235
16,303,5,1,100,421
18,102,7,9,24,233
21,306,13,7,21,420
18,62,18,9,12,129
18,206,19,14,47,308
10,182,20,12,60,371
14,42,24,8,57,65
13,315,24,1,28,356
17,158,19,8,93,311
11,64,21,8,74,173
10,64,18,2,39,174
13,21,5,12,93,93
20,324,23,10,98,362
17,190,23,1,98,380
7,191,16,1,29,300
16,88,17,3,48,170
9,220,24,2,65,302
14,332,6,6,86,410
22,334,8,14,54,473
14,90,17,4,37,279
11,225,5,5,88,340
26,68,18,6,59,214
13,199,6,11,72,302
13,46,15,2,44,166
16,201,17,9,45,245
