p,r,w,v,T,d
8,0,22,2,86,39
6,1,10,2,74,100
19,1,23,3,53,130
18,2,5,4,44,141
22,4,9,2,75,160
7,3,17,4,24,167
22,7,16,1,57,195
16,5,10,1,67,170
9,15,13,2,30,154
17,4,23,2,70,30
9,18,6,1,42,120
10,7,5,3,17,116
11,13,17,2,55,146
8,6,9,3,73,119
11,5,17,4,10,51
24,12,10,2,64,122
15,12,21,2,23,168
9,10,12,2,25,141
7,7,9,2,43,71
18,17,17,2,85,114
12,2,25,2,43,56
30,23,25,2,6,246
3,40,13,1,96,102
14,28,24,2,4,129
13,29,25,2,80,96
18,12,7,3,26,162
15,10,17,4,77,113
17,25,5,3,3,158
21,3,15,1,94,83
23,7,19,4,62,91
18,55,25,4,71,262
14,57,10,2,58,167
12,59,25,3,29,175
14,40,21,3,98,124
21,31,16,1,78,121
14,4,12,1,61,73
23,18,6,3,57,142
21,9,18,1,67,118
19,14,9,4,58,82
12,48,12,1,83,158
18,31,19,4,74,155
21,15,21,1,25,136
14,10,16,1,90,231
15,21,25,4,83,136
17,22,17,4,17,177
10,35,24,2,69,99
13,28,17,1,12,160
16,87,23,4,94,212
15,24,14,2,66,137
18,53,22,2,18,190
23,38,11,3,16,121
10,25,24,3,9,240
22,64,15,1,37,115
21,57,19,1,24,164
7,33,19,1,34,72
14,67,15,1,57,292
18,14,7,3,75,99
18,52,16,3,2,208
13,71,22,4,78,201
20,63,11,4,19,210
22,29,10,2,35,271
20,22,9,1,90,143
11,67,16,2,80,130
23,68,9,4,6,195
20,59,17,3,4,188
20,40,23,2,40,150
15,24,10,3,63,65
25,62,14,2,47,175
17,83,7,2,97,259
14,74,15,3,6,95
14,64,17,4,61,188
7,54,25,4,64,150
10,35,19,4,100,68
9,27,22,1,33,64
8,45,17,3,41,178
9,138,10,1,67,254
27,70,19,1,47,105
15,47,12,2,11,76
6,10,5,3,57,22
8,85,18,3,24,209
17,74,14,1,89,231
16,20,20,3,57,131
18,50,24,3,42,176
10,102,16,3,52,186
16,10,25,3,53,216
15,21,12,1,22,113
9,158,17,3,78,349
7,53,13,4,40,205
10,22,9,3,39,174
21,96,23,1,80,197
16,69,8,3,24,94
14,34,7,1,99,56
18,169,8,3,53,271
12,71,17,3,41,173
19,46,10,2,33,151
9,175,23,1,31,344
13,177,19,4,39,259
10,48,12,4,53,249
16,12,24,1,82,181
13,106,23,4,86,254
7,12,9,3,41,141
13,108,16,4,10,215
23,78,23,4,48,265
21,111,16,3,87,325
7,38,9,3,42,170
19,39,7,2,93,222
8,65,21,1,78,204
23,66,18,2,60,175
19,116,10,4,66,211
15,117,6,1,59,238
16,27,23,3,77,200
15,14,15,3,76,117
11,14,25,4,46,158
18,104,19,4,30,280
21,87,15,3,6,320
8,28,13,4,88,102
17,142,16,4,15,288
16,14,16,3,47,195
8,217,23,2,71,402
12,146,18,2,28,331
20,129,8,3,1,213
11,111,7,2,88,260
20,225,20,2,87,376
18,45,13,1,37,172
21,152,21,2,94,392
16,96,7,4,44,221
12,46,24,1,14,81
15,97,6,2,97,184
14,31,12,2,94,61
18,32,19,1,3,156
23,100,9,1,44,234
17,32,6,1,43,118
17,81,15,3,77,266
10,65,25,1,18,146
19,103,5,3,46,146
17,104,15,3,100,210
7,17,8,4,86,165
14,67,10,2,39,233
11,68,16,4,82,132
15,171,12,2,31,316
11,107,21,2,48,332
5,17,6,4,12,125
17,17,10,4,58,138
19,88,18,2,48,225
21,18,10,3,39,49
8,89,21,3,47,247
14,157,11,4,22,322
18,271,24,4,25,388
17,54,15,1,79,137
21,274,10,4,31,306
24,92,20,4,38,185
20,278,18,3,81,387
12,93,18,2,64,304
17,19,11,1,22,140
20,57,6,4,28,257
15,190,18,3,54,346
13,19,8,2,73,159
9,120,13,3,10,264
12,19,25,3,89,204
12,59,18,3,65,159
19,147,21,2,25,217
11,59,15,1,24,152
21,40,6,2,92,67
16,40,22,2,45,191
15,176,16,4,70,223
19,40,14,1,76,172
15,153,14,2,62,239
9,82,8,2,31,174
18,206,8,3,20,293
15,207,5,3,34,255
12,42,15,2,41,206
20,184,25,2,2,368
12,21,10,4,46,210
23,64,5,3,43,211
19,214,25,4,11,408
15,107,23,2,69,191
13,216,16,3,18,367
11,87,17,3,5,254
12,191,10,4,52,343
11,44,17,4,48,153
13,66,23,4,34,233
10,167,17,3,19,318
23,22,23,2,72,161
23,112,22,2,17,290
19,339,19,2,59,466
11,170,20,4,22,291
21,23,22,3,43,55
21,172,16,2,34,254
18,202,16,4,49,352
16,46,18,2,2,190
6,47,5,3,15,251
15,176,19,1,66,301
24,236,6,4,34,404
25,95,18,3,46,315
16,95,5,2,43,240
10,24,22,2,17,127
18,72,17,1,85,224
18,363,18,2,14,474
23,243,22,3,50,398
13,183,16,3,20,391
