p,r,w,v,T,d
20,0,6,2,41,108
11,0,18,2,47,161
12,1,19,2,42,133
11,1,10,2,35,116
14,2,8,1,21,159
21,1,21,1,12,139
7,4,15,1,22,120
15,4,25,1,21,26
15,5,7,4,13,60
11,5,20,3,1,48
21,4,16,2,4,113
13,6,20,4,90,193
15,7,7,3,15,66
4,2,18,2,62,100
17,4,13,3,94,176
12,3,17,2,63,153
16,7,7,3,37,85
12,9,5,4,66,158
15,2,17,1,22,114
13,10,14,3,52,156
17,9,15,4,14,65
9,8,16,2,47,30
15,5,15,3,51,147
7,7,20,1,10,73
10,22,19,4,7,170
21,13,5,2,20,68
17,6,11,2,90,51
14,5,22,2,14,126
14,7,22,1,54,228
15,13,22,1,22,159
18,16,25,1,61,206
24,9,5,1,31,130
9,2,22,2,91,91
20,10,12,2,83,104
19,2,8,4,66,218
12,6,9,2,6,131
17,7,23,1,20,191
12,2,19,2,25,81
27,7,13,2,59,108
13,15,16,3,64,133
15,2,10,1,52,113
8,5,19,2,100,100
17,22,23,2,66,202
10,16,5,2,79,152
11,8,5,3,37,170
23,14,22,3,4,97
16,6,13,4,62,210
20,21,14,2,43,128
17,18,20,4,69,132
14,15,9,3,18,181
10,9,9,1,35,82
13,31,23,1,33,170
15,20,23,4,19,126
16,16,7,2,83,59
29,10,17,3,2,102
11,25,12,2,14,214
12,30,7,3,28,143
14,14,24,1,89,168
20,10,25,2,61,185
13,18,9,4,48,115
7,54,9,3,10,222
14,7,8,2,23,110
15,19,5,4,77,119
18,8,15,1,35,207
7,15,14,2,45,101
19,20,18,2,55,148
23,8,19,1,19,86
11,20,15,1,33,176
11,12,13,3,12,139
17,36,22,3,14,90
9,8,20,3,85,173
11,64,14,1,50,166
22,9,5,4,91,169
18,18,24,3,69,164
16,45,11,1,68,72
13,18,12,3,100,94
8,18,23,3,88,129
20,23,19,3,62,133
15,47,11,4,31,164
25,14,12,3,98,209
17,36,7,3,82,89
8,73,6,4,28,209
9,43,8,2,11,212
11,20,20,2,62,88
15,5,14,1,79,130
14,5,7,3,44,133
17,21,14,2,54,113
8,5,17,2,67,98
14,46,17,2,28,230
14,27,14,1,8,150
23,5,5,1,35,170
17,55,15,1,78,202
11,83,24,3,95,216
11,49,25,1,32,108
16,35,13,2,13,241
17,17,18,4,79,132
18,12,13,2,72,159
13,88,20,1,95,234
10,59,11,3,57,212
17,24,8,2,46,176
17,90,7,2,23,173
15,91,17,1,4,245
18,25,24,1,98,119
10,6,16,1,37,67
8,13,13,3,12,133
13,63,22,1,83,187
11,96,25,3,20,204
14,32,11,3,39,170
12,49,16,4,41,110
12,13,5,1,100,127
18,20,8,4,44,113
14,20,12,2,1,133
11,27,20,2,2,130
13,7,17,2,29,165
18,43,6,1,67,245
8,61,5,2,94,263
16,52,15,3,9,180
23,71,9,3,17,180
16,7,16,3,49,57
6,45,20,4,85,245
18,7,11,3,51,185
18,22,8,2,100,151
25,46,5,3,77,199
18,7,12,2,17,35
14,75,5,4,64,170
17,8,14,1,47,131
10,114,16,2,54,262
9,38,7,1,57,151
9,68,17,1,39,252
15,39,9,4,67,126
14,16,9,1,93,116
17,119,11,1,63,192
16,50,16,4,20,183
29,60,8,1,48,213
17,8,22,4,20,173
6,51,12,2,24,171
14,25,25,1,69,94
16,62,24,4,100,226
14,83,19,1,66,251
9,126,19,2,77,167
13,127,5,4,51,203
12,34,7,2,34,207
19,128,11,3,80,263
21,129,8,4,90,286
15,65,23,1,74,179
28,9,16,4,42,205
13,132,8,1,7,257
18,18,11,3,9,97
16,67,12,2,94,180
11,45,20,4,59,130
22,79,14,2,97,113
10,57,9,4,15,151
23,92,13,3,50,204
17,92,7,3,22,272
26,9,15,1,85,162
12,47,25,3,82,156
14,38,12,4,1,207
20,59,15,3,33,237
16,38,11,3,16,193
9,29,5,2,95,129
12,60,14,4,88,221
24,97,12,3,93,276
17,20,8,2,80,107
12,39,23,4,34,182
8,87,15,3,66,187
18,75,16,3,87,101
15,63,8,3,58,111
18,101,24,1,95,129
14,152,18,3,30,230
6,76,24,1,6,222
18,90,25,1,92,259
7,103,5,2,68,285
17,156,23,2,74,286
22,104,18,1,78,254
14,10,13,3,2,231
12,21,6,3,94,196
21,53,25,3,79,119
14,67,19,4,82,161
22,81,18,4,89,173
17,22,18,4,66,126
18,109,18,2,64,189
5,44,14,1,28,177
11,165,16,1,96,251
17,55,20,4,9,200
18,33,9,1,33,159
15,22,14,3,26,134
16,84,14,4,78,173
19,70,14,2,51,130
14,23,21,3,69,153
19,171,22,3,41,342
14,46,21,3,93,133
18,23,24,1,14,135
20,58,9,4,45,210
15,35,12,2,13,205
18,88,23,2,28,116
23,35,20,4,3,166
7,118,24,4,91,289
19,48,24,4,17,164
14,75,20,2,38,169
27,90,8,2,18,131
