p,r,w,v,T,d
16,0,22,4,86,31
17,1,10,1,74,63
22,1,23,4,53,77
17,2,5,4,44,78
15,4,9,4,75,85
15,3,17,3,24,95
13,7,16,2,57,101
15,5,10,4,67,93
21,14,13,3,30,98
16,4,23,4,70,29
15,18,6,1,42,78
20,7,5,1,17,75
26,13,17,1,55,99
25,6,9,4,73,83
15,5,17,4,10,37
19,11,10,1,64,72
17,12,21,4,23,98
18,10,12,3,25,88
11,7,9,1,43,46
8,17,17,4,85,64
21,2,25,2,43,43
22,22,25,3,6,138
11,40,13,1,96,79
10,28,24,3,4,80
20,29,25,4,80,75
12,12,7,2,26,88
20,9,17,1,77,72
20,24,5,4,3,101
10,3,15,1,94,42
15,7,19,3,62,52
23,54,25,1,71,169
21,56,10,3,58,124
6,58,25,2,29,115
15,40,21,1,98,89
18,31,16,1,78,83
19,4,12,4,61,50
13,17,6,2,57,79
16,9,18,4,67,68
24,14,9,2,58,62
10,47,12,4,83,105
17,30,19,1,74,99
18,15,21,3,25,82
14,10,16,1,90,125
16,21,25,1,83,86
13,21,17,4,17,102
16,34,24,1,69,76
11,28,17,3,12,97
25,85,23,2,94,163
19,23,14,4,66,90
11,52,22,3,18,121
13,38,11,1,16,80
17,25,24,3,9,143
23,63,15,4,37,100
8,56,19,3,24,106
26,33,19,3,34,74
11,66,15,3,57,181
20,13,7,2,75,65
24,51,16,1,2,143
17,70,22,3,78,144
16,62,11,3,19,140
21,29,10,2,35,158
14,22,9,2,90,85
12,65,16,3,80,102
22,66,9,4,6,139
12,58,17,2,4,123
8,39,23,1,40,91
7,24,10,3,63,44
18,61,14,1,47,122
13,82,7,2,97,173
8,73,15,2,6,88
25,63,17,3,61,142
12,53,25,3,64,108
17,35,19,3,100,63
19,26,22,2,33,58
8,45,17,4,41,114
20,135,10,3,67,207
20,69,19,3,47,97
13,46,12,2,11,69
10,9,5,4,57,25
7,83,18,2,24,147
8,72,14,3,89,148
6,20,20,1,57,72
6,49,24,2,42,108
9,100,16,1,52,145
16,10,25,4,53,119
15,20,12,4,22,73
15,155,17,3,78,259
17,52,13,2,40,140
20,21,9,3,39,110
10,94,23,2,80,143
11,68,8,4,24,88
13,33,7,1,99,54
7,166,8,4,53,214
17,70,17,1,41,131
14,45,10,3,33,101
20,172,23,2,31,270
12,173,19,4,39,219
16,47,12,2,53,157
24,12,24,4,82,111
8,104,23,4,86,178
17,12,9,1,41,89
11,106,16,4,10,163
13,77,23,4,48,170
11,109,16,3,87,214
11,38,9,1,42,110
18,38,7,3,93,136
20,64,21,3,78,148
17,64,18,1,60,123
23,114,10,3,66,174
17,115,6,3,59,184
18,26,23,2,77,121
15,13,15,2,76,71
13,13,25,1,46,91
15,102,19,4,30,194
16,86,15,1,6,206
14,28,13,1,88,74
20,140,16,1,15,223
9,14,16,1,47,104
10,213,23,3,71,310
17,143,18,4,28,245
26,126,8,4,1,183
18,109,7,3,88,195
15,220,20,1,87,299
16,44,13,4,37,113
4,149,21,3,94,260
25,94,7,1,44,172
9,46,24,3,14,66
19,96,6,3,97,150
21,31,12,4,94,59
16,31,19,1,3,99
8,98,9,3,44,160
20,32,6,3,43,86
13,79,15,1,77,174
10,64,25,1,18,108
9,101,5,3,46,121
13,102,15,3,100,158
13,16,8,2,86,98
10,66,10,1,39,150
20,66,16,1,82,112
13,167,12,1,31,244
19,105,21,3,48,229
14,17,6,3,12,81
10,17,10,2,58,78
22,86,18,1,48,165
12,17,10,3,39,39
19,87,21,1,47,179
16,154,11,2,22,244
14,266,24,1,25,328
19,53,15,3,79,104
15,269,10,3,31,289
14,90,20,4,38,137
15,273,18,1,81,332
10,92,18,2,64,199
5,18,11,4,22,74
15,56,6,3,28,159
14,187,18,4,54,270
20,19,8,3,73,101
8,118,13,1,10,192
17,19,25,2,89,121
17,57,18,1,65,117
9,145,21,1,25,179
15,58,15,1,24,113
11,39,6,1,92,56
17,39,22,1,45,122
11,173,16,1,70,199
7,40,14,3,76,102
20,150,14,2,62,205
6,80,8,3,31,126
20,202,8,2,20,255
8,204,5,2,34,228
10,41,15,3,41,125
14,180,25,2,2,274
14,21,10,1,46,121
10,63,5,4,43,133
5,210,25,3,11,301
22,105,23,2,69,161
13,212,16,1,18,292
16,85,17,4,5,178
13,188,10,4,52,269
13,43,17,4,48,104
5,65,23,4,34,145
11,163,17,4,19,243
23,22,23,1,72,102
11,110,22,2,17,197
13,332,19,3,59,398
16,167,20,4,22,237
14,22,22,2,43,44
13,169,16,2,34,211
17,198,16,2,49,279
9,46,18,4,2,118
17,46,5,4,15,160
21,173,19,1,66,247
22,231,6,4,34,323
20,93,18,3,46,208
17,93,5,3,43,173
4,23,22,1,17,72
16,71,17,3,85,153
16,356,18,2,14,418
13,238,22,1,50,316
29,180,16,2,20,305
