p,r,w,v,T,d
7,0,16,1,21,66
22,0,7,1,54,58
23,1,9,1,52,120
24,2,18,4,44,35
10,2,16,1,95,28
6,1,13,2,59,58
21,2,24,4,89,33
17,1,6,2,83,103
20,6,18,3,26,130
13,6,19,4,76,76
19,1,16,2,21,113
15,3,23,2,95,41
17,13,20,3,5,42
25,7,13,1,33,81
13,9,8,2,40,82
7,14,20,4,29,76
17,30,8,3,80,125
16,13,18,3,67,57
11,11,12,2,7,71
11,12,18,3,76,127
19,19,11,3,25,76
9,40,10,4,16,108
17,17,15,2,87,86
14,18,6,1,83,125
14,15,17,3,63,107
14,27,17,2,55,88
11,13,12,3,94,54
13,51,18,2,34,137
20,14,24,1,16,103
23,55,19,2,51,146
19,11,11,2,97,48
12,19,11,4,65,98
22,60,17,2,36,137
26,26,12,1,87,129
25,27,17,3,55,122
18,9,24,2,94,74
23,28,20,4,99,75
17,19,22,1,64,86
26,5,15,1,54,136
23,49,13,2,72,111
19,20,17,4,54,94
13,21,18,3,10,81
15,33,6,2,38,109
18,27,22,2,2,73
7,48,18,4,92,100
16,49,24,4,73,98
22,58,6,4,73,113
9,12,16,2,92,102
17,18,25,2,59,87
21,61,16,3,72,133
22,63,10,1,7,141
10,32,22,2,14,113
7,41,7,4,35,68
28,13,19,2,98,125
19,68,8,2,70,147
19,103,8,1,1,169
15,21,10,2,69,107
13,7,8,1,48,70
18,7,22,1,4,85
13,30,24,2,8,73
19,113,17,1,26,200
18,31,13,1,63,129
24,8,5,3,86,86
20,8,15,1,55,95
12,80,19,2,13,125
14,82,20,1,17,155
13,83,15,3,5,116
9,74,14,2,34,106
17,43,22,1,32,106
15,65,23,1,29,136
13,77,5,1,61,118
12,78,6,3,76,146
13,68,21,2,37,147
11,69,9,2,39,143
17,19,10,1,92,118
12,19,17,2,26,74
17,19,13,2,31,63
20,19,12,4,43,74
9,98,18,3,86,138
15,50,7,3,33,107
12,30,21,2,13,87
15,10,14,1,14,85
21,154,25,4,34,240
18,31,20,2,88,86
13,105,21,2,85,174
19,67,14,2,97,165
7,67,20,3,42,129
18,44,25,2,90,119
16,166,5,1,41,199
22,11,14,4,42,102
10,56,23,1,86,118
22,71,7,1,18,110
13,35,17,1,42,104
14,35,25,1,94,132
18,103,23,1,87,150
6,89,23,3,98,149
18,75,11,2,29,160
10,49,18,3,33,87
12,184,8,1,4,218
16,25,15,3,33,82
24,110,6,1,82,210
7,25,17,3,11,102
9,128,10,4,81,146
14,52,5,3,68,119
19,98,9,4,25,161
17,99,16,2,42,184
7,116,5,3,42,184
13,134,12,2,74,186
21,27,14,1,55,81
23,85,6,3,11,168
9,86,15,3,73,106
14,56,11,2,29,77
22,14,23,1,83,94
17,124,5,2,21,235
8,14,12,1,58,73
5,14,15,1,25,58
20,29,10,1,79,87
19,110,8,3,28,199
18,129,11,4,48,193
8,15,9,3,71,78
20,226,21,4,68,276
8,228,20,4,23,296
14,229,17,3,99,253
8,62,9,1,14,91
17,97,22,3,90,183
18,98,6,1,23,190
14,158,15,3,71,245
13,48,24,2,22,117
22,241,12,4,96,336
25,65,25,3,62,136
16,82,16,1,38,151
12,66,19,2,17,130
12,17,5,4,56,39
11,83,15,2,60,128
18,50,20,2,58,108
24,127,23,4,73,189
19,51,15,1,11,131
19,52,8,4,26,105
17,151,13,2,85,221
14,261,20,3,92,293
17,132,19,3,39,205
18,265,17,3,14,349
12,267,14,2,20,353
18,90,14,3,78,150
23,135,23,2,78,222
10,36,17,4,93,90
16,37,24,4,96,107
23,92,18,3,16,173
15,278,12,4,27,349
18,163,17,3,13,263
22,19,10,1,51,99
17,76,19,3,87,158
17,286,24,4,54,365
20,168,25,2,95,252
19,193,14,1,14,267
14,292,24,1,31,369
6,147,5,4,70,194
13,123,21,1,100,200
22,79,19,3,54,114
15,60,22,2,73,171
11,176,7,3,29,246
17,126,8,3,16,189
17,61,24,3,51,139
14,20,23,3,89,78
11,154,12,3,65,227
8,83,19,1,29,156
24,156,18,1,15,234
12,209,13,3,64,298
16,158,7,1,80,228
10,42,22,1,91,112
14,187,19,1,85,249
17,86,25,1,14,167
10,22,8,4,25,64
16,43,20,4,91,85
20,164,7,4,12,252
11,329,19,3,28,393
14,110,21,1,80,148
13,139,7,4,43,220
13,22,10,2,27,92
13,168,22,1,24,287
15,113,13,3,21,211
3,227,13,4,65,290
16,228,25,2,48,259
25,172,18,3,96,246
21,46,15,1,11,103
13,232,17,2,4,302
15,70,17,1,49,141
25,205,9,3,91,268
15,206,7,3,87,248
11,47,23,4,74,98
17,149,24,4,47,222
6,120,11,2,4,194
18,24,7,1,15,92
16,121,5,3,77,201
15,24,23,3,57,96
19,183,15,4,44,228
12,74,19,3,30,136
20,216,10,3,32,309
11,217,23,1,82,302
11,125,13,2,59,231
