p,r,w,v,T,d
22,0,7,0,55,107
10,1,7,3,12,90
15,0,21,1,68,184
14,2,9,2,58,60
20,1,10,0,64,206
11,3,19,1,47,157
22,6,20,2,60,114
13,3,7,1,38,89
9,7,14,0,95,96
15,10,11,0,65,194
14,12,17,0,83,173
14,14,16,2,98,164
16,1,14,2,33,25
14,16,15,2,60,212
18,9,7,2,14,240
17,6,23,2,76,158
18,6,16,1,34,103
16,11,8,3,93,47
13,19,19,2,14,110
16,15,16,0,70,147
16,12,10,0,25,42
8,10,6,6,78,142
16,17,12,3,85,129
19,25,6,2,58,119
23,22,14,2,98,177
17,46,9,3,76,104
19,48,11,1,53,202
6,7,10,3,82,145
1,10,5,1,54,137
19,4,20,1,46,92
10,28,9,2,67,76
12,11,20,3,77,149
11,20,10,1,68,91
23,36,14,1,16,146
16,26,9,2,74,103
3,17,17,2,11,122
23,67,6,1,43,240
26,40,10,1,21,231
18,70,20,3,73,214
9,10,25,0,21,139
14,31,21,1,79,195
8,76,13,2,42,153
23,32,8,0,20,143
7,33,14,1,6,154
19,16,15,2,96,211
6,35,6,3,26,140
13,23,20,2,77,170
15,58,15,1,2,132
15,6,8,2,87,122
14,61,24,1,24,184
15,31,18,1,26,168
14,32,14,2,70,196
14,56,21,0,33,221
7,13,15,1,84,92
16,20,18,3,24,94
14,20,13,1,63,205
13,14,24,1,51,93
18,70,17,2,89,166
18,54,12,1,2,189
10,73,13,1,25,119
18,56,5,3,73,110
8,47,10,3,48,195
17,38,10,0,50,196
15,117,23,4,76,199
9,40,24,1,52,234
22,80,16,1,100,227
14,122,14,1,91,211
14,8,5,0,5,98
15,126,11,1,2,198
14,128,18,4,82,154
9,65,18,2,89,203
13,55,6,2,44,204
18,27,16,1,92,208
12,36,13,2,23,161
15,57,20,2,24,150
6,28,9,0,22,177
14,19,20,2,19,160
16,83,8,1,76,212
18,19,13,3,55,75
18,10,7,3,51,66
14,49,18,0,44,129
15,88,24,0,95,159
21,89,14,2,71,247
18,103,15,0,40,224
16,21,5,2,14,142
15,105,18,0,24,229
16,21,25,2,1,237
18,32,6,3,30,200
13,33,17,2,65,192
22,22,25,0,47,170
11,111,8,3,87,280
15,11,19,3,97,152
8,85,9,2,70,233
20,86,12,0,99,210
11,174,17,1,99,295
15,23,8,1,71,78
16,178,17,0,15,332
17,36,18,0,67,177
13,91,13,0,77,223
12,12,25,1,40,125
10,37,6,1,78,163
10,25,12,2,96,105
7,63,23,3,45,99
3,111,23,2,39,265
21,64,23,3,74,232
16,114,19,0,97,270
18,98,12,3,27,173
20,83,7,2,74,247
22,200,14,3,58,368
16,84,14,5,5,252
17,85,23,1,21,145
14,86,6,4,30,237
4,14,9,2,95,149
21,70,10,2,37,174
16,211,23,1,87,380
13,107,23,1,40,233
25,14,8,1,48,176
11,14,17,0,37,99
10,73,22,0,35,89
7,59,11,1,57,192
17,93,17,2,73,148
14,60,6,2,97,294
17,15,25,3,26,104
22,61,13,2,28,271
14,115,21,1,23,265
9,155,25,1,40,241
19,136,23,1,57,269
6,16,6,2,58,177
16,16,11,0,58,107
14,48,5,0,46,115
22,64,9,2,62,208
19,32,18,1,87,153
24,65,21,2,16,256
23,82,15,0,36,274
23,104,10,1,71,290
16,167,24,3,20,247
19,168,14,4,17,376
18,127,13,1,56,326
10,68,9,3,18,246
15,129,5,0,88,308
19,69,14,0,31,105
12,174,7,1,2,287
16,70,24,1,37,92
17,18,16,2,62,239
11,156,14,1,68,278
17,90,7,0,15,194
15,36,6,1,25,165
21,136,12,4,96,213
19,37,13,1,41,82
15,18,13,3,92,40
22,56,18,2,34,193
16,187,22,3,85,282
19,117,10,2,97,297
13,118,5,4,89,267
18,19,14,1,25,231
14,144,12,2,15,292
15,96,10,1,35,118
7,78,18,2,68,118
18,59,12,1,52,87
17,172,8,1,3,256
22,297,8,1,61,453
18,299,10,0,69,429
22,40,16,3,55,130
17,151,9,2,18,263
12,152,21,3,19,200
13,82,25,3,86,293
17,41,24,3,30,169
22,21,20,1,45,151
15,42,5,0,54,193
15,21,11,3,99,120
13,210,15,0,91,405
15,185,11,3,40,364
16,106,20,2,72,250
21,134,23,4,94,267
17,134,8,4,31,262
25,325,5,1,100,460
19,109,7,1,24,249
16,328,13,2,21,444
11,66,18,4,12,130
23,221,19,2,47,334
18,195,20,2,60,405
10,45,24,2,57,64
19,338,24,2,28,387
23,170,19,1,93,338
18,68,21,2,74,191
15,69,18,2,39,191
15,23,5,2,93,102
12,347,23,1,98,378
19,203,23,0,98,407
20,204,16,0,29,333
16,94,17,0,48,181
15,236,24,2,65,330
13,356,6,0,86,438
22,358,8,3,54,505
21,96,17,0,37,305
7,241,5,1,88,360
14,73,18,0,59,216
21,213,6,1,72,330
20,49,15,1,44,184
19,215,17,0,45,264
