p,r,w,v,T,d
18,0,22,3,86,48
12,1,10,4,74,101
12,1,23,3,53,118
10,2,5,2,44,127
7,3,9,1,75,137
12,3,17,4,24,163
7,7,16,3,57,171
28,5,10,4,67,174
14,14,13,4,30,151
8,4,23,1,70,21
17,17,6,1,42,122
10,6,5,3,17,110
13,12,17,1,55,141
15,6,9,4,73,121
11,5,17,4,10,50
23,11,10,2,64,115
13,12,21,3,23,159
11,10,12,4,25,137
16,6,9,2,43,76
7,17,17,1,85,99
12,2,25,4,43,54
17,21,25,2,6,221
14,38,13,4,96,107
9,27,24,3,4,118
21,28,25,2,80,100
7,12,7,1,26,144
15,9,17,4,77,107
13,24,5,4,3,147
17,3,15,1,94,75
7,7,19,1,62,72
17,52,25,2,71,248
16,54,10,1,58,161
11,56,25,3,29,166
12,38,21,1,98,116
13,30,16,2,78,108
15,4,12,1,61,71
12,17,6,4,57,125
12,9,18,1,67,104
15,13,9,1,58,74
15,45,12,3,83,153
19,29,19,4,74,149
2,14,21,2,25,111
15,10,16,3,90,221
16,20,25,3,83,131
16,20,17,4,17,167
10,33,24,2,69,94
13,27,17,2,12,152
14,82,23,2,94,200
19,22,14,2,66,133
19,50,22,4,18,182
5,36,11,3,16,98
17,24,24,2,9,235
18,60,15,1,37,106
18,54,19,3,24,153
16,31,19,3,34,77
11,64,15,1,57,275
11,13,7,4,75,87
13,50,16,2,2,194
20,67,22,3,78,198
17,60,11,3,19,197
10,28,10,3,35,247
20,21,9,4,90,137
13,63,16,2,80,125
10,64,9,4,6,172
23,56,17,3,4,182
16,38,23,3,40,139
13,23,10,2,63,61
14,58,14,3,47,155
9,79,7,2,97,239
13,70,15,4,6,90
16,61,17,2,61,181
22,52,25,2,64,158
14,33,19,1,100,69
12,25,22,2,33,63
17,43,17,2,41,178
9,131,10,1,67,241
21,66,19,1,47,95
20,45,12,2,11,78
6,9,5,3,57,21
18,80,18,4,24,208
18,70,14,3,89,221
10,19,20,4,57,119
12,48,24,3,42,162
21,96,16,2,52,187
16,10,25,4,53,206
16,20,12,4,22,109
18,150,17,1,78,340
13,51,13,2,40,201
11,20,9,4,39,165
19,90,23,1,80,185
5,65,8,4,24,79
16,32,7,4,99,56
12,160,8,2,53,252
17,67,17,1,41,169
1,44,10,3,33,126
18,165,23,4,31,334
17,167,19,4,39,250
21,45,12,4,53,247
22,11,24,1,82,178
7,101,23,3,86,236
12,12,9,3,41,140
13,103,16,3,10,205
24,74,23,2,48,253
8,105,16,3,87,296
11,36,9,2,42,166
16,37,7,1,93,209
16,62,21,2,78,202
20,62,18,1,60,163
22,110,10,4,66,204
21,111,6,1,59,232
19,26,23,1,77,194
13,13,15,1,76,109
20,13,25,3,46,159
2,98,19,4,30,249
19,83,15,2,6,303
16,27,13,1,88,105
14,135,16,4,15,271
20,14,16,4,47,190
19,206,23,2,71,393
7,138,18,2,28,309
12,122,8,4,1,194
21,105,7,2,88,257
17,212,20,1,87,353
16,43,13,2,37,162
20,144,21,3,94,371
6,91,7,2,44,200
17,44,24,3,14,83
19,92,6,3,97,179
13,30,12,1,94,58
9,30,19,2,3,140
15,94,9,2,44,214
20,30,6,4,43,115
20,77,15,4,77,256
19,62,25,3,18,148
15,97,5,1,46,135
7,98,15,4,100,189
19,16,8,1,86,168
16,64,10,3,39,224
17,64,16,4,82,132
18,161,12,1,31,302
16,102,21,2,48,320
9,16,6,2,12,122
17,16,10,3,58,132
21,83,18,1,48,215
13,17,10,2,39,40
11,84,21,3,47,237
18,148,11,4,22,309
22,256,24,3,25,372
6,52,15,2,79,120
18,260,10,1,31,288
10,87,20,1,38,162
14,263,18,1,81,362
10,88,18,4,64,286
22,18,11,4,22,138
9,54,6,2,28,234
5,180,18,4,54,318
21,18,8,3,73,160
13,114,13,2,10,255
16,18,25,4,89,198
17,55,18,3,65,156
7,139,21,4,25,194
15,56,15,1,24,148
19,38,6,4,92,63
19,38,22,4,45,184
16,167,16,3,70,213
18,38,14,4,76,163
22,145,14,4,62,235
20,78,8,4,31,176
12,195,8,3,20,272
21,196,5,1,34,248
10,39,15,1,41,193
17,174,25,2,2,346
17,20,10,3,46,204
22,60,5,2,43,199
13,202,25,4,11,381
24,102,23,3,69,191
12,204,16,4,18,346
8,82,17,2,5,238
22,181,10,3,52,335
20,42,17,3,48,154
21,63,23,3,34,230
4,158,17,1,19,295
11,21,23,1,72,142
17,106,22,4,17,270
9,320,19,3,59,431
11,161,20,1,22,276
10,22,22,4,43,42
9,163,16,3,34,229
10,191,16,2,49,326
22,44,18,3,2,187
11,44,5,1,15,242
16,166,19,4,66,286
7,223,6,1,34,366
15,90,18,1,46,289
6,90,5,1,43,218
14,23,22,1,17,125
18,68,17,2,85,213
12,343,18,1,14,443
7,230,22,2,50,362
14,173,16,1,20,372
