p,r,w,v,T,d
15,0,16,1,125,23
21,0,17,1,99,201
25,1,8,4,58,72
12,3,22,4,94,226
7,4,23,3,84,41
24,5,12,3,133,142
9,5,11,2,133,113
15,6,13,2,134,72
18,10,23,3,54,66
14,1,6,4,145,54
10,8,24,4,105,154
9,8,6,1,112,157
14,1,13,3,158,107
23,3,17,1,103,147
23,8,9,3,111,146
18,18,5,4,151,70
19,17,5,4,73,161
13,6,5,3,84,104
23,9,17,2,111,153
20,23,23,3,148,99
17,36,21,2,69,82
18,5,5,3,75,145
6,3,11,4,58,135
16,6,22,2,92,200
18,14,8,3,85,78
7,23,17,1,58,154
19,27,7,3,46,164
20,10,10,3,43,56
14,51,7,2,91,125
20,4,7,4,62,96
17,54,10,3,100,102
18,11,19,3,156,107
16,24,5,2,94,111
8,30,25,1,119,152
20,26,6,2,62,172
9,4,13,1,53,70
11,13,24,4,144,158
11,45,16,4,110,154
16,23,19,1,103,167
12,35,8,1,152,206
10,30,11,1,132,210
18,43,11,1,61,225
15,5,24,2,121,130
17,45,21,1,109,182
11,33,8,4,119,152
15,81,13,3,90,228
8,22,13,2,112,198
22,85,5,1,118,135
13,36,7,1,131,100
17,12,6,2,100,219
21,18,25,2,166,154
11,12,21,2,145,139
12,13,25,4,91,33
12,6,15,4,115,128
14,20,7,2,7,149
14,50,18,4,41,73
16,20,18,2,135,125
19,14,6,4,108,109
15,70,21,4,112,161
14,53,12,2,86,223
17,109,13,2,113,197
12,64,6,3,94,254
11,75,8,4,33,201
8,15,17,1,145,125
10,39,14,1,100,158
13,69,8,3,35,224
16,50,12,4,108,74
8,40,11,4,113,150
18,33,8,3,83,183
24,42,23,3,109,206
16,17,15,4,79,129
23,129,11,3,71,244
7,35,5,3,79,199
28,66,17,3,122,170
20,78,12,1,111,241
18,27,24,2,136,150
9,46,22,1,110,217
19,9,5,2,102,128
16,38,17,3,135,193
10,48,16,3,78,189
8,39,7,1,105,150
20,49,19,1,120,216
21,20,9,1,112,199
20,40,16,2,130,125
17,89,16,2,71,250
18,103,24,4,105,248
9,21,14,4,78,140
12,21,6,2,66,125
8,11,13,2,127,128
18,54,20,2,73,203
9,163,22,2,119,240
9,33,13,4,107,86
18,167,17,1,102,215
19,56,6,3,81,155
22,85,7,1,124,211
17,11,15,3,123,155
14,46,7,1,83,151
17,59,7,4,112,176
7,47,20,2,124,202
20,48,20,2,122,265
17,181,19,2,130,216
19,49,10,1,111,115
19,12,10,3,103,41
14,187,25,1,143,323
14,63,12,2,110,164
11,38,7,3,146,150
13,51,10,1,98,173
20,129,13,4,132,301
16,130,9,4,69,230
16,39,13,2,80,204
14,27,13,4,121,167
16,134,14,3,134,245
14,203,10,4,105,335
11,14,22,4,18,131
14,138,14,3,68,264
16,121,23,4,71,236
10,56,21,1,156,75
9,124,6,3,106,244
21,125,22,4,133,287
16,29,22,3,112,230
10,91,24,2,79,179
15,110,9,2,104,243
19,29,13,3,99,243
15,45,23,3,26,222
5,94,20,1,91,166
20,15,23,1,94,186
11,61,15,3,126,197
19,230,13,4,57,438
8,62,15,4,74,168
12,136,19,3,125,260
10,63,7,1,66,204
12,79,5,4,133,258
14,32,24,2,101,157
9,48,24,4,65,130
8,81,18,1,69,221
10,81,16,4,121,127
17,16,19,1,109,190
15,248,13,3,125,417
24,50,17,4,147,80
21,147,21,2,100,214
13,148,10,2,53,270
9,68,20,3,73,202
18,171,22,1,53,308
13,35,21,2,62,99
7,17,20,1,163,135
13,18,7,4,79,86
11,132,20,4,101,220
3,111,21,2,83,181
18,134,5,2,76,287
16,180,15,4,72,374
20,36,11,3,108,177
27,73,11,3,121,226
21,55,25,4,106,170
15,139,13,2,129,264
14,279,17,3,113,412
16,94,22,2,83,260
14,141,23,2,123,212
18,190,20,3,57,379
15,57,11,3,114,223
25,120,25,3,169,259
15,121,15,2,93,236
21,292,10,4,78,415
12,122,17,4,59,207
8,197,17,4,75,313
26,40,16,3,79,180
10,60,8,2,79,122
15,60,21,1,91,169
22,176,11,2,115,274
26,304,20,3,83,339
19,82,17,1,64,111
13,308,9,4,87,448
14,103,17,2,80,188
6,182,16,3,57,277
9,157,19,2,50,272
22,158,7,4,85,255
7,132,13,3,81,286
13,186,18,2,120,289
13,187,5,3,68,251
14,64,8,2,138,94
16,324,24,2,70,444
10,109,16,4,67,169
16,328,11,4,42,349
3,220,9,3,136,374
22,138,21,4,126,219
10,139,6,4,111,172
15,22,16,3,99,184
19,140,9,2,41,221
23,23,20,4,89,221
17,170,15,1,122,296
14,143,11,1,89,275
7,229,19,2,105,337
16,173,24,1,99,319
10,232,21,2,96,331
17,175,17,4,139,283
17,117,20,3,48,200
20,177,21,2,107,217
17,237,8,2,161,351
20,357,16,3,142,461
23,96,21,1,79,226
16,48,19,3,110,155
