p,r,w,v,T,d
16,0,18,3,77,106
14,1,14,3,132,134
25,2,18,3,124,88
13,3,13,4,182,156
8,4,10,3,77,139
14,5,18,2,115,60
12,7,21,4,150,187
20,2,11,1,122,132
14,4,25,1,126,26
19,16,19,2,120,148
6,1,6,1,132,83
24,8,17,3,62,142
17,9,10,4,95,74
20,2,12,1,105,214
13,9,10,1,128,204
8,27,5,3,50,180
16,10,10,2,122,81
17,6,17,4,72,147
27,16,9,3,139,110
18,7,25,2,120,171
9,15,19,4,51,131
20,16,15,3,107,57
21,27,17,1,94,186
21,11,11,2,67,153
11,6,8,2,110,72
20,46,19,3,78,200
20,28,12,3,99,161
14,3,20,4,87,67
13,14,15,1,111,185
14,27,10,2,164,234
16,15,22,3,18,184
8,4,23,3,85,137
11,29,15,3,79,135
10,20,13,4,104,210
18,12,14,2,114,225
6,27,25,4,69,158
13,18,12,4,134,145
17,68,23,2,94,200
18,46,11,2,46,216
23,71,14,1,127,143
9,10,12,2,55,145
14,15,16,1,116,78
16,45,6,4,117,142
16,26,22,1,111,217
15,40,14,3,65,146
10,11,11,1,89,31
17,22,7,3,24,149
12,29,17,1,105,241
5,37,23,3,114,178
9,45,6,1,134,159
8,18,24,1,83,122
20,12,20,1,103,249
15,32,19,3,96,128
22,26,19,3,39,202
16,26,16,1,96,207
21,59,18,3,116,157
16,103,7,3,51,224
11,52,23,4,120,161
18,28,5,2,120,207
20,22,11,2,113,133
13,73,19,3,101,201
15,65,11,2,88,205
19,8,22,1,123,229
20,67,19,1,154,236
19,117,6,1,84,308
19,40,15,1,74,165
8,81,10,3,101,207
20,16,10,1,63,141
23,17,9,1,71,84
19,84,22,2,85,225
20,26,25,2,143,190
18,65,17,1,109,189
8,55,23,4,54,161
14,67,13,3,143,187
20,56,14,1,135,238
19,46,14,4,71,175
25,46,13,1,123,183
9,141,19,3,89,275
13,71,7,1,131,203
16,10,7,1,123,110
21,20,24,4,122,135
11,99,24,4,119,241
20,20,13,2,130,218
18,20,18,2,128,161
13,154,19,3,83,270
10,10,6,4,93,186
24,53,16,4,119,164
17,80,24,4,87,268
17,94,19,1,75,188
23,11,11,4,99,234
15,165,18,2,136,190
23,22,9,4,94,91
21,11,11,2,59,171
22,11,8,4,132,69
13,23,24,3,121,66
10,12,20,1,101,41
19,59,6,3,87,266
13,36,10,3,58,143
14,60,7,2,111,204
16,121,15,2,106,267
19,76,18,4,90,158
19,123,5,3,109,272
11,62,17,3,118,150
4,94,6,3,128,240
17,111,13,2,100,253
16,112,21,2,86,226
18,13,20,2,75,76
12,196,9,1,138,316
18,115,10,2,99,220
17,40,16,1,130,175
9,67,11,3,65,187
17,54,10,4,16,160
18,137,5,4,73,262
13,121,18,4,71,270
9,28,24,4,122,140
9,28,11,2,94,224
13,124,20,2,77,218
12,89,20,1,49,198
24,43,22,2,110,84
13,44,17,3,94,227
21,128,20,1,150,268
24,111,9,1,64,197
16,149,21,1,105,300
9,131,15,1,124,226
20,76,25,3,93,191
20,114,24,2,81,253
14,31,22,3,129,138
14,31,21,2,42,142
16,47,8,3,109,116
14,118,22,3,59,235
8,48,10,1,129,250
18,64,15,2,71,221
12,16,8,2,156,179
17,16,18,2,122,90
9,143,21,4,86,253
23,49,16,2,92,118
8,17,21,2,70,144
20,17,12,4,95,60
17,126,23,4,129,208
20,51,14,4,124,168
16,68,6,2,104,237
14,69,24,2,113,190
20,173,17,4,55,236
9,70,8,1,113,117
14,53,23,4,38,180
13,35,18,3,109,157
8,267,12,3,128,406
20,180,5,2,104,323
16,136,24,4,140,243
12,136,16,1,92,277
8,55,16,3,71,95
11,115,16,4,16,187
20,186,17,4,128,274
13,117,15,2,97,229
11,165,7,2,93,225
19,189,18,4,38,238
13,119,24,1,85,248
17,19,12,4,110,146
21,289,12,4,109,371
14,194,5,4,118,377
20,98,18,1,56,219
14,123,10,2,131,307
9,198,20,2,74,254
16,100,9,2,54,229
13,80,9,2,116,299
23,176,14,2,96,276
13,177,9,2,118,284
9,61,21,2,109,252
10,205,12,1,107,240
17,310,8,1,35,403
14,208,20,3,92,305
5,84,20,3,76,106
23,210,13,3,22,399
8,158,22,2,38,215
20,85,11,2,64,244
15,321,17,4,112,369
10,21,8,4,138,231
13,65,16,3,89,178
22,326,18,1,62,442
18,328,16,2,69,472
10,110,24,3,61,283
13,138,17,1,100,204
16,333,6,2,66,473
20,45,21,2,128,171
7,90,11,3,65,205
18,339,19,3,81,431
9,142,25,1,105,305
18,46,21,2,132,158
10,143,12,1,60,255
12,231,6,3,113,284
15,23,12,1,100,195
11,117,22,3,88,208
9,23,22,1,101,71
14,147,18,3,129,270
13,71,6,4,97,165
18,119,23,1,69,323
19,96,22,4,113,189
13,24,21,1,131,156
10,97,16,1,85,232
18,152,21,4,90,309
