p,r,w,v,T,d
21,0,22,3,86,53
14,1,10,1,74,108
7,2,23,1,53,120
25,3,5,1,44,150
16,6,9,2,75,157
25,5,17,4,24,188
14,11,16,2,57,192
13,8,10,2,67,171
17,22,13,1,30,170
6,7,23,3,70,22
17,28,6,2,42,138
14,10,5,3,17,124
9,19,17,2,55,151
8,10,9,4,73,124
15,8,17,4,10,59
14,17,10,2,64,117
14,19,21,2,23,175
16,16,12,2,25,156
8,10,9,2,43,76
9,26,17,4,85,115
9,4,25,2,43,55
19,34,25,2,6,248
5,61,13,2,96,125
16,43,24,3,4,147
18,45,25,4,80,118
7,19,7,4,26,159
20,14,17,1,77,122
20,38,5,3,3,175
10,5,15,3,94,74
19,11,19,4,62,91
26,84,25,2,71,300
12,86,10,2,58,195
22,89,25,1,29,216
15,61,21,1,98,147
25,47,16,1,78,142
20,6,12,1,61,81
16,27,6,3,57,145
12,14,18,2,67,114
28,21,9,1,58,98
16,72,12,4,83,187
13,46,19,2,74,166
8,23,21,1,25,132
18,16,16,3,90,243
22,32,25,1,83,155
18,33,17,3,17,190
12,52,24,2,69,118
15,43,17,3,12,178
14,131,23,3,94,255
15,36,14,2,66,149
16,80,22,1,18,216
18,58,11,4,16,137
13,38,24,2,9,258
10,97,15,2,37,136
17,86,19,1,24,190
22,50,19,1,34,104
12,102,15,2,57,327
16,21,7,1,75,104
16,79,16,1,2,235
20,108,22,3,78,246
15,96,11,4,19,239
12,45,10,3,35,279
16,34,9,3,90,152
19,101,16,3,80,173
20,102,9,1,6,226
20,89,17,2,4,219
24,60,23,3,40,175
12,37,10,3,63,76
17,93,14,2,47,199
17,126,7,2,97,304
13,112,15,2,6,132
9,97,17,2,61,217
27,82,25,3,64,199
15,53,19,1,100,91
19,41,22,1,33,88
25,69,17,3,41,220
9,209,10,2,67,326
14,106,19,3,47,128
20,71,12,3,11,105
16,14,5,3,57,36
18,128,18,3,24,263
15,111,14,2,89,267
24,30,20,4,57,150
26,76,24,4,42,211
12,154,16,1,52,241
12,16,25,4,53,220
19,32,12,1,22,129
14,239,17,2,78,437
16,81,13,4,40,243
19,33,9,1,39,195
21,145,23,1,80,247
19,104,8,3,24,132
5,51,7,2,99,64
10,256,8,4,53,351
13,108,17,1,41,212
19,70,10,1,33,175
11,265,23,4,31,437
21,267,19,4,39,358
22,72,12,3,53,287
11,18,24,1,82,183
8,161,23,1,86,305
6,19,9,1,41,148
13,164,16,2,10,272
14,118,23,4,48,297
21,167,16,2,87,383
15,58,9,2,42,200
17,58,7,2,93,241
22,98,21,1,78,252
12,99,18,1,60,198
12,175,10,2,66,264
5,177,6,1,59,288
13,41,23,1,77,212
15,21,15,3,76,125
12,21,25,4,46,167
15,157,19,4,30,331
16,132,15,1,6,362
22,43,13,1,88,131
12,215,16,2,15,357
14,22,16,2,47,202
23,329,23,4,71,531
13,221,18,2,28,408
8,195,8,1,1,267
13,168,7,1,88,320
19,340,20,3,87,491
12,69,13,4,37,191
15,230,21,1,94,466
20,145,7,1,44,275
19,70,24,4,14,112
9,147,6,4,97,228
24,48,12,4,94,88
20,48,19,4,3,175
11,151,9,2,44,274
13,49,6,3,43,132
7,123,15,2,77,300
19,99,25,3,18,189
15,155,5,3,46,194
17,157,15,4,100,264
19,25,8,2,86,186
8,102,10,3,39,263
19,102,16,2,82,175
18,258,12,2,31,407
15,162,21,4,48,393
12,26,6,3,12,142
18,26,10,2,58,149
15,133,18,1,48,267
9,27,10,1,39,46
17,135,21,2,47,304
22,237,11,4,22,412
12,409,24,4,25,521
18,82,15,1,79,166
16,415,10,3,31,442
10,139,20,3,38,218
29,420,18,1,81,539
12,141,18,3,64,354
20,28,11,1,22,153
17,86,6,4,28,285
13,288,18,3,54,443
14,29,8,2,73,172
14,182,13,2,10,332
20,29,25,2,89,224
13,89,18,3,65,191
12,223,21,1,25,286
6,90,15,2,24,178
18,60,6,4,92,84
7,61,22,4,45,204
14,266,16,3,70,312
26,61,14,2,76,201
6,231,14,3,62,309
12,124,8,4,31,220
19,312,8,1,20,400
13,314,5,1,34,360
22,63,15,4,41,239
15,278,25,3,2,458
8,32,10,2,46,218
19,96,5,4,43,240
9,323,25,1,11,509
22,162,23,3,69,254
16,327,16,1,18,482
19,131,17,4,5,308
18,289,10,1,52,448
22,66,17,1,48,186
14,100,23,3,34,269
18,252,17,1,19,412
16,34,23,2,72,167
17,170,22,1,17,344
4,512,19,4,59,625
23,258,20,2,22,392
14,35,22,1,43,60
14,260,16,2,34,335
24,305,16,2,49,462
5,70,18,1,2,204
12,71,5,3,15,283
22,266,19,4,66,398
18,356,6,1,34,519
5,143,18,4,46,345
18,144,5,2,43,293
16,36,22,2,17,145
11,109,17,3,85,256
16,549,18,2,14,659
7,368,22,3,50,508
18,277,16,4,20,492
