p,r,w,v,T,d
6,0,9,1,19,72
14,0,6,3,25,27
15,0,23,4,14,78
19,0,7,3,12,86
18,0,8,3,3,56
18,4,12,2,13,210
16,5,25,3,12,195
14,6,20,4,21,130
23,9,13,4,9,66
11,1,24,3,16,103
29,4,18,4,26,148
20,7,25,3,27,203
20,11,21,4,8,115
30,3,6,3,14,76
16,13,19,1,17,176
12,27,18,2,2,149
16,29,10,4,3,139
16,6,8,1,9,142
13,4,5,2,27,104
13,7,25,1,1,148
16,21,15,1,13,158
10,38,14,2,27,233
13,3,25,4,24,71
14,8,13,3,2,186
19,3,8,1,5,125
17,6,13,1,4,136
12,13,5,3,8,192
21,13,18,4,11,223
25,3,13,1,8,205
20,31,15,2,3,201
16,27,12,2,27,115
20,38,25,4,8,187
14,29,5,1,22,176
20,4,16,1,25,101
23,12,8,3,11,133
18,32,25,1,23,164
7,44,16,2,9,184
16,14,15,3,11,69
19,19,19,2,16,135
11,71,19,1,29,225
22,31,11,1,30,193
4,20,21,2,3,199
8,51,20,4,1,165
12,46,16,1,24,190
13,54,9,3,20,91
23,27,20,2,10,192
13,22,18,3,3,121
14,29,21,2,3,129
18,18,24,2,22,145
7,18,17,2,8,168
16,24,6,3,1,183
15,93,14,1,13,229
12,40,5,2,5,199
14,19,21,2,6,151
12,13,8,2,7,136
15,34,15,2,4,181
9,60,10,2,2,172
15,21,25,4,28,96
16,21,5,1,16,163
10,14,10,1,14,135
11,64,5,2,15,139
14,30,13,1,6,243
19,23,8,4,5,161
15,48,17,2,15,74
19,59,18,3,17,190
16,79,16,2,10,256
11,81,21,2,22,225
16,123,18,4,26,255
11,124,21,3,7,291
20,84,11,2,18,231
17,64,5,3,16,161
9,65,9,4,27,204
17,35,15,4,4,197
21,45,11,4,12,126
7,56,9,4,1,130
25,137,24,2,24,255
20,58,19,3,11,196
6,38,23,4,27,138
9,38,14,1,12,168
11,19,22,3,29,78
20,20,15,4,26,152
14,148,15,3,11,191
13,10,10,2,12,58
11,20,12,3,9,134
14,51,16,1,11,71
10,52,20,3,16,136
15,10,19,4,27,135
20,21,14,3,7,83
15,54,7,1,30,189
9,95,9,4,24,126
19,69,21,1,23,261
11,83,16,4,6,146
15,56,5,4,22,196
17,23,12,4,30,46
20,11,13,1,15,96
19,12,9,1,11,122
17,12,21,2,27,222
15,59,8,2,19,198
17,75,13,2,26,123
16,75,23,4,13,226
13,12,6,4,6,207
13,49,16,2,23,145
10,78,5,3,17,267
18,38,8,2,15,160
16,13,5,2,22,117
23,112,12,1,4,318
16,13,16,2,6,240
20,114,11,4,22,179
19,115,22,4,23,243
13,13,12,2,4,118
15,117,24,4,30,303
25,102,25,4,23,311
16,27,25,3,6,112
9,138,18,3,18,153
9,139,10,1,15,318
14,42,16,3,21,214
17,142,9,4,2,351
18,29,23,1,1,103
17,58,24,2,18,178
24,73,19,3,23,217
13,128,23,2,8,194
29,92,12,2,25,244
21,149,16,3,26,254
11,113,5,2,4,230
12,45,20,1,27,192
16,61,10,3,11,106
20,135,23,1,21,291
13,136,8,3,12,196
18,117,11,3,15,239
12,118,18,3,5,246
15,79,7,3,25,178
19,240,24,3,22,462
21,32,23,2,13,101
18,142,7,2,21,295
11,143,17,1,7,255
19,103,18,1,29,233
15,249,16,2,29,455
3,67,6,3,22,136
23,105,25,4,9,236
13,34,6,3,8,177
10,256,8,4,12,444
19,52,17,4,17,250
10,260,16,4,9,342
12,262,19,1,2,384
14,110,14,4,21,241
15,35,13,1,30,80
16,267,18,4,28,290
15,36,5,1,17,209
18,90,10,1,30,208
8,182,20,3,7,301
21,137,6,3,7,201
13,276,6,2,13,433
13,19,15,2,10,124
11,117,5,4,2,260
18,117,16,3,14,314
14,189,16,2,8,270
12,190,22,2,3,335
13,287,9,3,3,401
17,289,19,1,17,328
13,78,7,1,27,207
15,98,21,3,8,254
8,196,15,2,10,298
23,148,13,1,11,219
18,124,21,1,15,199
7,200,14,2,16,327
9,176,13,2,27,207
8,101,6,2,4,192
13,81,16,3,17,209
17,82,25,1,27,186
4,82,15,1,19,292
22,311,9,1,22,539
14,156,7,2,10,309
17,84,15,1,17,130
10,132,18,2,24,250
16,42,5,1,4,108
5,214,10,2,30,280
22,64,13,2,20,135
19,108,19,4,21,176
12,190,12,4,13,232
15,164,12,3,30,251
9,66,7,4,22,292
11,166,8,3,17,275
19,111,18,3,6,256
19,45,25,4,21,134
15,337,7,3,25,441
15,90,15,1,24,167
13,227,21,4,9,331
15,143,11,1,12,164
23,23,10,4,2,146
18,231,17,1,12,417
14,23,12,2,30,104
17,70,9,2,21,241
15,146,17,3,1,288
9,353,5,2,19,376
20,178,10,3,8,277
15,119,7,4,28,320
13,24,25,4,22,160
13,72,6,2,13,192
17,211,16,3,23,325
18,49,10,2,1,202
