p,r,w,v,T,d
21,0,16,1,100,80
18,1,8,2,95,158
20,3,8,4,7,124
21,2,24,4,26,156
8,1,23,1,91,174
9,4,23,3,8,189
16,5,17,3,85,191
9,20,24,4,71,143
8,2,13,3,82,135
16,2,24,1,4,130
19,16,20,1,7,172
9,18,25,2,8,201
18,23,20,1,52,70
25,12,7,1,44,90
20,3,24,4,2,220
16,11,15,4,2,146
9,15,5,1,69,144
9,6,8,3,72,23
22,21,10,3,5,157
15,31,12,1,86,165
11,15,8,3,33,35
13,16,12,2,13,121
18,21,18,1,96,118
22,38,6,1,50,139
9,5,11,4,24,176
3,70,20,1,90,146
17,15,20,1,43,216
28,32,15,1,99,179
15,26,14,2,53,146
23,82,13,3,46,218
17,42,25,4,52,207
17,51,8,2,68,76
21,90,16,1,91,217
23,46,20,4,13,206
17,64,22,4,19,226
13,66,23,1,43,179
16,14,8,3,43,125
23,7,23,3,8,192
18,14,8,1,3,111
16,29,12,2,73,194
20,113,17,2,8,242
9,31,8,3,1,208
13,49,7,4,87,166
17,8,7,2,31,169
17,72,12,1,3,224
15,42,8,4,54,164
16,43,16,4,49,212
16,77,18,4,56,257
16,9,16,1,29,92
7,46,13,2,20,203
22,38,8,2,99,191
10,72,21,4,84,196
21,20,18,2,51,136
15,87,25,2,39,215
5,63,8,4,27,203
14,103,8,1,42,187
20,11,18,4,85,77
12,21,11,3,5,64
15,109,18,3,100,207
15,44,14,4,17,167
8,84,16,2,78,223
11,172,19,3,90,277
13,87,10,1,61,204
15,59,5,4,15,227
12,24,7,2,81,240
20,122,9,2,72,161
24,186,25,1,62,259
25,38,7,2,64,73
20,112,23,2,24,258
17,194,22,4,50,301
9,39,15,2,36,152
18,133,12,2,40,264
12,14,5,4,90,183
17,27,18,3,79,131
15,14,10,1,42,183
27,88,5,3,73,246
19,14,17,4,41,132
20,43,16,1,93,186
13,110,7,4,75,232
16,30,18,2,25,162
11,60,9,2,19,174
6,76,16,2,34,92
19,77,14,1,6,211
15,234,14,2,23,395
11,79,21,4,47,282
16,32,25,4,52,129
16,242,19,4,84,380
16,49,17,3,53,267
8,33,6,4,13,208
25,167,14,1,90,261
17,34,15,4,56,207
11,17,24,2,20,157
20,173,19,3,57,389
20,109,16,3,53,230
11,132,6,3,9,259
16,156,15,1,37,308
25,270,14,4,50,468
18,91,10,3,91,224
11,138,14,1,28,225
17,186,7,2,65,340
18,38,8,4,57,93
7,38,24,4,64,208
22,144,20,1,58,325
17,169,11,4,36,192
11,171,23,1,42,229
15,148,22,3,99,276
18,40,10,2,60,188
8,80,14,1,8,211
11,41,19,3,4,105
17,128,24,4,79,260
15,206,23,3,93,278
18,130,23,3,2,228
13,42,11,3,24,124
12,133,21,3,11,285
6,321,16,1,41,511
17,108,16,4,54,250
12,136,13,3,8,278
23,22,24,4,9,142
16,221,15,3,43,351
19,140,9,4,13,283
18,169,8,3,78,343
20,91,17,1,57,170
17,229,9,4,9,423
13,46,6,1,51,215
15,145,5,4,2,278
19,70,10,4,93,192
7,355,22,2,71,468
12,357,13,4,59,444
17,150,13,2,35,278
15,212,18,2,61,345
26,183,12,3,55,263
10,98,25,3,96,205
19,74,13,1,84,171
14,125,25,3,93,148
13,75,21,2,63,98
15,253,6,4,27,399
7,159,10,3,60,239
14,77,10,4,92,183
14,194,21,2,71,317
14,130,15,3,40,222
16,105,18,4,57,273
16,397,9,2,62,507
10,27,13,3,95,90
8,235,23,1,9,260
17,203,19,1,73,328
15,82,11,2,56,149
14,137,8,3,90,156
12,414,24,1,69,582
9,139,12,2,36,209
10,245,13,4,13,279
19,246,7,1,88,417
8,425,23,4,90,497
19,178,18,4,43,379
13,287,11,2,4,413
13,116,24,2,62,251
21,87,9,2,19,212
10,88,18,1,90,233
22,147,20,3,72,261
13,89,16,1,94,196
13,298,12,1,53,380
22,188,9,3,57,231
27,302,18,1,64,429
17,122,22,1,85,226
26,268,24,3,10,404
14,192,11,4,32,300
12,271,5,3,72,437
22,234,18,3,12,350
12,313,14,2,19,383
16,315,6,2,60,475
16,476,12,2,78,581
16,239,19,2,26,472
20,281,5,1,37,491
18,65,9,3,21,211
14,203,24,2,18,310
20,98,18,1,70,266
14,164,25,3,52,283
12,165,14,1,65,348
12,249,15,3,6,364
22,501,12,2,87,656
16,67,14,4,94,219
12,135,21,2,42,233
7,136,22,1,5,237
17,102,15,3,69,190
10,103,11,3,98,192
23,104,8,4,4,179
20,217,24,1,47,347
18,218,17,1,7,420
17,175,13,1,27,313
19,35,17,4,38,168
13,266,11,3,79,381
15,36,13,4,77,152
13,36,20,3,22,202
19,72,12,2,85,143
17,543,10,1,79,675
22,109,22,3,51,265
27,274,21,3,46,418
15,368,6,1,72,520
15,277,12,1,18,461
14,111,13,1,87,134
11,75,20,3,25,179
